Id_Capitulo,Id_Presupuesto,Clave,Descripcion,Importe,Id_Contrato_Ampliacion
0000000237,0000000012,1,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 12,164587.07,
0000000238,0000000012,2,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA MALECÓN DEL RÍO.,176923.28,
0000000239,0000000013,1,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 4,132870.68,
0000000240,0000000013,2,MANTENIMIENTO PREVENTIVO DE ÁRBOLES PARA LA ZONA SUR.,184388.79,
0000000241,0000000014,1,MANTENIMIENTO PREVENTIVO DE ÁRBOLES PARA LA ZONA CENTRO.,95026.73,
0000000242,0000000015,1,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 11,114638.79,
0000000243,0000000016,1,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES, RETIRO DE EXCEDENTES, NIVELACIÓN Y MEJORA DE SUELOS.",215631.03,
0000000244,0000000016,2,FUERA DE CATALOGO,0.00,
0000000245,0000000017,1,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES, MEJORA DE PLAZAS EN LA ZONA URBANA PAQUETE 1.",822594.83,
0000000246,0000000018,1,MANTENIMIENTO PREVENTIVO DE ÁRBOLES PARA LA ZONA NORTE.,856167.32,
0000000247,0000000019,1,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 14,104647.41,
0000000248,0000000019,2,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA BULEVAR AEROPUERTO Y DISTRIBUIDOR VIAL.,108291.39,
0000000249,0000000020,1,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 8,184500.01,
0000000250,0000000020,2,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES, MEJORAMIENTO DE ÁREAS DE REFORESTACIÓN (ARBOLÍMETRO) PAQUETE 2.",146012.97,
0000000251,0000000021,1,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 9,232868.97,
0000000252,0000000021,2,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES, MEJORA DE PLAZAS EN LA ZONA URBANA PAQUETE 3.",87931.03,
0000000253,0000000022,1,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA ÁREAS VERDES DE MINIDEPORTIVAS (COMUDE) PAQUETE 2.,169621.66,
0000000254,0000000022,2,INSTALACION Y MEJORAMIENTO DE SISTEMAS DE RIEGO.,368160.86,
0000000255,0000000023,1,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA ÁREAS VERDES DE MINIDEPORTIVAS (COMUDE) PAQUETE 1.,152933.97,
0000000256,0000000024,1,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES, MEJORA DE PLAZAS EN BULEVARES NUEVOS.",808726.85,
0000000257,0000000025,1,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES, OFICINAS MUNICIPALES.",117156.03,
0000000258,0000000025,2,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES, MEJORA DE PLAZAS EN LA ZONA URBANA PAQUETE 2.",237175.00,
0000000259,0000000026,1,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 15,105337.93,
0000000260,0000000027,1,TOPOGRAFIA CALLE PRESA EL VALLADO.,10900.44,
