Id_Obra,Año,Clave_Obra,Nombre,Tipo_Precio,Id_Sub_Programa,Id_Localidad,Beneficiarios,Id_Convenio,Tipo_Obra_Proyecto,Id_Sub_Tipo_Obra,Observaciones,Enviar_Para,Id_Oficio_Asignacion_Obra
0000000023,2013,0019,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES, MEJORA DE PLAZAS EN  BOULEVARES NUEVOS",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/04/2012  ADRIAN,CONTRATADO,0
0000000024,2013,0005,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES ZONA URBANA  III LEÓN GTO.,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,04/04/2012  ADRIAN,CONTRATADO,0
0000000025,2013,0008,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES ZONA URBANA 4 Y MANTENIMIENTO PREVENTIVO DE ARBOLES,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,04/04/2013  ADRIAN,CONTRATADO,0
0000000026,2013,0014,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 14; BLVD. AEROPUERTO Y DISTRIBUIDOR,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,05/04/2013  ADRIAN,CONTRATADO,0
0000000027,2013,0015,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 8 Y MEJORAMIENTO DE AREAS DE REFORE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,05/04/2013  ADRIAN,CONTRATADO,0
0000000028,2013,0020,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES EN OFICINAS MUNICIPALES Y MEJORA DE PLAZAS EN ZONA URBA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,05/04/2013  ADRIAN,CONTRATADO,0
0000000029,2013,0023,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 10 LEON. GTO.,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,05/04/2013  ADRIAN,CONTRATADO,0
0000000030,2013,0025,CONSTRUCCION DE LOCALES COMERCIALES AFECTADOS POR EL BLVD. MORELOS,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,05/04/2013  ADRIAN,CONTRATADO,0
0000000031,2013,0026,PROYECTO EJECUTIVO DE BLVD. CERVANTES SAAVEDRA TRAMO: DE BLVD. HERMANOS ALDAMA A (CENTRAL DE ABASTOS,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,05/04/2013  ADRIAN,CONTRATADO,0
0000000032,2013,0033,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: DULCE CAMPIÑA TRAMO: DE RIVERA AZUL A DEL SOLAR E,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,05/04/2013  ADRIAN,CONTRATADO,0
0000000033,2013,0034,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: FRANCISCO VILLA TRAMO: PEÑAS ALTAS A LAZARO CARDE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,10/04/2013  ADRIAN,CONTRATADO,0
0000000034,2013,0035,PROYECTO CALLE: REAL DE MINAS TRAMO: REAL DE PLATA FRENTE AL # 408 EN LA COL. REAL DEL CASTILLO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,10/04/2013  ADRIAN,CONTRATADO,0
0000000035,2013,0036,APLICACION DE PINTURA EN PUENTE PEATONAL BLVD. A. LOPEZ MATEOS A UN COSTADO DEL DISTRIBUIDOR VIAL JU,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,15/04/2013  ADRIAN,CONTRATADO,0
0000000036,2013,0039,ADECUACION DE PUENTE VEHICULAR SOBRE EL ARROYO EL GRANDE EN EL ACCESO A LA COMUNIDAD DE DUARTE MUNI,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,15/04/2013  ADRIAN,CONTRATADO,0
0000000037,2013,0040,"ALUMBRADO PUBLICO EN VARIAS COLONIAS: DIEZ DE MAYO (2), SAN MIGUEL, LAS TORRES, POPULAR GUADALAJARA,",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,15/04/2013  ADRIAN,CONTRATADO,0
0000000038,2013,0041,ANALISIS DE COSTO BENEFICIO PARA EL PROYECTO EJECUTIVO DEL BLVD. VASCO DE QUIROGA TRAMO: DE BLVD. LA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,15/04/2013  ADRIAN,CONTRATADO,0
0000000039,2013,0037,PROYECTO EJECUTIVO "PLAZA DE LA CIUDADANIA" EN EL BOULEVARD VASCO DE QUIROGA ESQUINA CON CALLE ABELA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,16/04/2013  ADRIAN,CONTRATADO,0
0000000040,2013,0042,CRUCE SEGURO DE ESTACION DE TRANSFERENCIA SANTA RITA TRAMO: AV. LOS LIMONES A BLVD. OBRERO MUNDIAL,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,16/04/2013  ADRIAN,CONTRATADO,0
0000000041,2013,0043,PROYECTO EJECUTIVO DEL BLVD. CALIOPE TRAMO: DE BLVD. ARISTOTELES A 700  M APROX. Y PROYECTO EJECUTIV,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,18/04/2013  ADRIAN,CONTRATADO,0
0000000042,2013,0044,PAVIMENTACION DE LA CALLE MADRE PATRIA TRAMO: DE PAVIMENTO EXISTENTE A LA CALLE MADRE SIERRA EN LA C,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,23/04/2013  ADRIAN,CONTRATADO,0
0000000043,2013,0045,CONSTRUCCION DE ESTACIONAMIENTO EN EL EDIFICIO  DEL IMUVI COL. EL TLACUACHE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,25/04/2013  ADRIAN,CONTRATADO,0
0000000044,2013,0051,PAVIMENTACION DE LA CALLE ARRAMBERRY TRAMO: ARTÍCULO DE FE A LOS HERRERA COL. NUEVO LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000045,2013,0046,PAVIMENTACION DE LA CALLE RIO CHAPINGO TRAMO: RIO CONCHOS A RIO GUANAJUATO FRACC. SAN MIGUEL,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013   ADRIAN,CONTRATADO,0
0000000046,2013,0047,PAVIMENTACION DE LA CALLE RIO SOTO LA MARINA TRAMO: RIO CONCHOS A RIO GUANAJUATO FRACC. SAN MIGUEL,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013   ADRIAN,CONTRATADO,0
0000000047,2013,0048,PAVIMENTACION DE LA CALLE PASEO DE LOS TUCANES TRAMO: PASEO DE LOS ZENZONTLES A ARAUCARIA COL. SAN I,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013   ADRIAN,CONTRATADO,0
0000000048,2013,0049,PAVIMENTACION DE LA CALLE SEIS TRAMO: TRIUNFO INQUILINARIO A ALTAVISTA COL. CHULAVISTA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000049,2013,0050,PAVIMENTACION DE LA CALLE HEVEA TRAMO: CUENCA FLORIDA A ALERCE COL. VALLE HERMOSO I Y II,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000050,2013,0052,PAVIMENTACION DE LA CALLE ANDADOR CELESTE TRAMO: CALLE DE LA MISERICORDIA A CALLE DEL EDÉN COL. LA G,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000051,2013,0054,PAVIMENTACION DE LA CALLE TLACOPAN TRAMO: GOLFO  DE TEHUANTEPEC A TOPAR SUR COL. AZTECA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000052,2013,0055,PAVIMENTACION DE LA CALLE RIO SOTO LA MARINA TRAMO: BLVD. JUAN JOSE TORRES LANDA A RIO TECOLUTLA FRA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000053,2013,0056,PAVIMENTACION DE LA CALLE AV. PASEO DE LAS LIEBRES TRAMO: JARDIN DE LOS PINOS A PAVIMENTO EXISTENTE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000054,2013,0057,PAVIMENTACION DE LA CALLE HAYA TRAMO: CUENCA FLORIDA A LERCE COL. VALLE HERMOSO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000055,2013,0058,PAVIEMTNACION DE LA CALLE ANDADOR LOGROÑO TRAMO: DE MURCIA A MALAGA COL. SAN JUAN BOSCO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000056,2013,0059,PAVIMENTACION DE LA CALLE MADRE LIDIA TRAMO: MADRE TIERRA - CERRO DEL SOYATE COL. DIEZ DE MAYO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000057,2013,0060,PAVIMENTACION DE LA CALLE BISONTE TRAMO: DE LA CALLE GANSO A CALLE TOCOLORO COL. LOMAS DE ECHEVESTE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000058,2013,0061,PAVIMENTACION DE LA CALLE PIRUL TRAMO DE NOGAL DEL  VALLE A TABACHIN COL. VALLE DE LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000059,2013,0062,PAVIMENTACION DE LA CALLE YANKIS DE N.Y. TRAMO: AV. NICOLAS CALVO A DODGERS COL. DEPORTIVA II,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/05/2013  ADRIAN,CONTRATADO,0
0000000060,2013,0053,PAVIMENTACION DE LA CALLE VALLE DE SANTA ELENA TRAMO: AV. ASIS A VALLE DE LA LUZ COL. VALLE DE LA LU,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,09/05/2013  ADRIAN,CONTRATADO,0
0000000061,2013,0066,PAVIMENTACION DE LA CALLE BENITO GUZMAN TRAMO: BLVD. MARIANO ESCOBEDO A CALLE JOSEFINA CAMARENA COL.,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,09/05/2013  ADRIAN,CONTRATADO,0
0000000062,2013,0068,ACTUALIZACION DEL COSTO BENEFICIO PARA EL PROYECTO EJECUTIVO MODERNIZACION DEL BLVD. TIMOTEO LOZANO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,09/05/2013  ADRIAN,CONTRATADO,0
0000000063,2013,0080,"INSTALACION DE SUBESTACION TRIFASICA TIPO PEDESTAL, ALIMENTACIN ELECTRICA Y MONTAJE DE ASTA BANDERA",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,09/05/2013  ADRIAN,CONTRATADO,0
0000000064,2013,0065,"CONSTRUCCION DE BOLARDOS EN ANDENES, ESTACIONES DE TRANSFERENCIA DELTA, SAN JERONIMO Y SAN JUAN BOSC",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,13/05/2013  ADRIAN,CONTRATADO,0
0000000065,2013,0063,PAVIMENTACION DE LA CALLE IGNACIO MUÑOZ SILICEO TRAMO: BLVD. TELLEZ CRUCES A TOPAR COL. LEON I,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,13/05/2013  ADRIAN,CONTRATADO,0
0000000066,2013,0067,PAVIMENTACION DE LA CALLE JIRAFA TRAMO: ANDADOR CIGÜEÑA A CALLE BISONTE COL. LOMAS DE ECHEVESTE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,13/05/13  ADRIAN,CONTRATADO,0
0000000067,2013,0085,CALAFATEO DE JUNTAS Y GRIETAS DEL PAVIMENTO EN VARIAS VIALIDADES DE LA CIUDAD,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000068,2013,0064,"PINTURA EN POSTES DE ALUMBRADO UBICADOS EN LA PLAZA FUNDADORES, ASI COMO BLVD. FRANCISCO VILLA Y MAR",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000069,2013,0069,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MANUEL LOPEZ MERCADO TRAMO: DE BLVD. LEON II,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000070,2013,0070,"PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: PANTALEON FARIAS TRAMO: DE RPSA ,A. GUTIERREZ",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000071,2013,0071,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: ENRIQUE LOPEZ JASSO (1/2 CUERPO NORTE) TRAMO: JOS,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000072,2013,0072,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: PRESA DE LA ESPERANZA TRAMO: PASEO DE LA PRESA-RI,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000073,2013,0073,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: LAZARO CARDENAS TRAMO: BLVD. ARISTOTELES,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000074,2013,0074,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: SELVA TROPICAL TRAMO: SELVA LIRION-CANAL DE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000075,2013,0075,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: BERNARDINO DE SAHAGUN TRAMO: VICENTE GONZALEZ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000076,2013,0076,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: CAÑADA DE LOS APOSTOLES TRAMO: CAÑADA DE LOS,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000077,2013,0077,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES:GALILEO TRAMO: BLVD. ARISTOTELES,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000078,2013,0078,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: CERRO DE LA CRUCITA TRAMO: CERRO DEL CUBO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000079,2013,0081,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: EVEREST TRAMO: CADMANDU-TIBET COL. CAÑON DE LA IN,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000080,2013,0084,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MADRE AURORA TRAMO MADRE TIERRA- CERRO DEL,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 21/05/2013,CONTRATADO,0
0000000081,2013,0079,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: VALLE FERTIL TRAMO: RIO MAYO- VALLE DE LOS ANGELE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/05/2013  ADRIAN,CONTRATADO,0
0000000082,2013,0082,LIMPIEZA DE ARROYO LAS LIEBRES TRAMO: DE BLVD. MARIANO ESCOBEDO A RIO DE LOS GOMEZ Y LIMPIEZA DE ARR,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/05/2013  ADRIAN,CONTRATADO,0
0000000083,2013,0083,PAVIMENTACION DE LA CALLE PUERTA DE MANO TRAMO: BLVD. HIDALGO A ARROYO SARDENETA COL. LOS CASTILLOS,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/05/2013  ADRIAN,CONTRATADO,0
0000000084,2013,0086,LIMPIEZA DE ARROYO EL GRANIZAO TRAMO: PRESA DE ECHEVESTE A BLVD. HIDALGO; LIMPIEZA DE ARROYO LA TINA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/05/2013  ADRIAN,CONTRATADO,0
0000000085,2013,0087,ESTRUCTURA TIPO BANDERA EN RETORNO BLVD. J. MA. MORELOS PTE.,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/05/2013  ADRIAN,CONTRATADO,0
0000000086,2013,0089,PAVIMENTACION DE LA CALLE KIUSSIO TRAMO: ARTURO SOTO RANGEL A TORIBIO ESQUIVEL COL. SATELITE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 06/06/2013,CONTRATADO,0
0000000087,2013,0090,PAVIMENTACION DE LA CALLE NARDOS TRAMO: BLVD. GONZALEZ BOCANEGRA A BLVD. J.J. TORRES LANDA EN LA COL,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 06/06/2013,CONTRATADO,0
0000000088,2013,0091,PAVIMENTACION DE LA CALLE ARENA NORTE TRAMO: RIO USUMACINTA A RIO LERMA COL. SAN MIGUEL,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 06/06/2013,CONTRATADO,0
0000000089,2013,0092,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: JEREZ DE RODANO TRAMO: BLVD. DELTA-JEREZ DE ANTAÑ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 06/06/2013,CONTRATADO,0
0000000090,2013,0093,PAVIMENTACION DE LA CALLE TOCOLORO (CANARIO) TRAMO: DE CIGÜEÑA A BISONTE COL. LOMAS DE ECHEVESTE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 06/06/2013,CONTRATADO,0
0000000091,2013,0094,INSTALACIONES DE ALUMBRADO EN 1) AV. PASEO DE LOS NIÑOS 2) E INSTALACIONES DEL PARQUE EXPLORA TRAMO:,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 06/06/2013,CONTRATADO,0
0000000092,2013,0095,PAVIMENTACION DE LA CALLE ANTONIO RODRIGUEZ DE LUGO TRAMO: JUAN BAUTISTA A VAZQUEZ CORONADO (FRENTE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 06/06/2013,CONTRATADO,0
0000000093,2013,0096,PAVIMENTACION DE LA CALLE SEÑOR DE LA AGONIA TRAMO: DE BLVD. MIGUEL DE CERVANTES  SAAVEDRA A TOPAR,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 06/06/2013,CONTRATADO,0
0000000094,2013,0097,PAVIMENTACION DE LA CALLE ARANJUEZ TRAMO: NUEVA ESPAÑA-GERONA+20 MTS COL. LOMAS DE VISTA HERMOSA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 06/06/2013,CONTRATADO,0
0000000095,2013,0098,INFRAESTRUCTURA CULTURAL  CASA LUIS LONG,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,SHANTAL 06/06/2013,CONTRATADO,0
0000000096,2013,0101,SEGUNDA ETAPA BANQUETAS CON PORFIDO "ADECUACION GEOMETRICA DEL BLVD. ADOLFO LOPEZ MATEOS PARA MEJORA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,11/06/2013  ADRIAN,CONTRATADO,0
0000000097,2013,0106,MANIFIESTO DE IMPACTO AMBIENTAL DE LOS PUENTES VEHICULARES DEL BLVD. VASCO DE QUIROGA SOBRE EL ARROY,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,11/06/2013  ADRIAN,CONTRATADO,0
0000000098,2013,0102,PROYECTO EJECUTIVO DE RENOVACION DE PARADROS SIT FASE I PARADERO POLIFORUM COL. MIRADOR,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,11/06/2013   ADRIAN,CONTRATADO,0
0000000099,2013,0104,PROYECTO: PLAZA COMUNITARIA EN LA COLONIA LOMAS DE LA PRESA TRAMO: AV. PASEO DE LA PRESA ESQ. CALLE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,11/06/2013  ADRIAN,CONTRATADO,0
0000000100,2013,0108,PAVIMENTACION DE LA CALLE VERBENA TRAMO: BLVD.  LA LUZ A HEROES DE LA  INDEPENDENCIA COL. SAN PEDRO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,11/06/2013  ADRIAN,CONTRATADO,0
0000000101,2013,0088,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: PLATA TRAMO: NITROGENO - TOPAR CON PAVIMENTO COL.,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,14/06/2013  ADRIAN,CONTRATADO,0
0000000102,2013,0099,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MAR CASPIO TRAMO: GOLFO DE BENGALA - OCEANO PACIF,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,18/06/2013  ADRIAN,CONTRATADO,0
0000000103,2013,0100,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: JEREZ DE VALAQUIA TRAMO: JEREZ DE FORMENTERA - JE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,21/06/2013   ADRIAN,CONTRATADO,0
0000000104,2013,0103,LABORATORIO VERIFICADOR DE OBRA 2013 PAQUETE 1,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,21/06/2013  ADRIAN,CONTRATADO,0
