Id_Capitulo,Id_Presupuesto,Clave,Descripcion,Importe
67,10,8,PAVIMENTACION CARRIL EXCLUSIVO IMAGEN URBANA ACARREOS,46169.17
68,10,9,PAVIMENTACION CARRIL EXCLUSIVO VEGETACION CUBRESUELOS,55809.19
69,10,10,PAVIMENTACION CARRIL EXCLUSIVO VEGETACION ARBUSTOS,64744.07
70,10,11,PAVIMENTACION CARRIL EXCLUSIVO VEGETACION ARBOLES,110504.96
71,10,12,PAVIMENTACION CARRIL EXCLUSIVO COMPLEMENTOS PARA LA JARDINERIA,37431.83
72,10,13,PAVIMENTACION CARRIL EXCLUSIVO MOBILIARIO URBANO EN CAMELLONES Y BANQUETAS,79800.82
73,10,14,PAVIMENTACION CARRIL EXCLUSIVO PAVIMENTOS ADOQUIN EN PUNTAS DE CAMELLON BASE,20317.55
74,10,15,PAVIMENTACION CARRIL EXCLUSIVO PAVIMENTOS ADOQUIN EN PUNTAS DE CAMELLON PAVIMENTOS,314090.91
75,10,16,PAVIMENTACION CARRIL EXCLUSIVO LIMPIEZA GENERAL,2153.74
76,10,17,REUBICACION DE LINEAS DE AGUA POTABLE TRAZO Y NIVELACION,2840.66
77,10,18,REUBICACION DE LINEAS DE AGUA POTABLE EXCAVACIONES PARA ZANJAS,110039.11
78,10,19,REUBICACION DE LINEAS DE AGUA POTABLE ACARREO,83607.49
79,10,20,REUBICACION DE LINEAS DE AGUA POTABLE PLANTILLAS,15459.8
80,10,21,REUBICACION DE LINEAS DE AGUA POTABLE RELLENOS,90491.5
81,10,22,REUBICACION DE LINEAS DE AGUA POTABLE ATRAQUES,4693.06
82,10,23,REUBICACION DE LINEAS DE AGUA POTABLE VALVULAS,44919.39
83,10,24,REUBICACION DE LINEAS DE AGUA POTABLE SUMINISTRO DE TUBERIA,1537121.59
84,10,25,REUBICACION DE LINEAS DE AGUA POTABLE SUMINISTRO DE PIEZAS ESPECIALES DE PVC,3742.46
85,10,26,REUBICACION DE LINEAS DE AGUA POTABLE SUMINISTRO DE PIEZAS ESPECIALES DE Fo. Fo.,390947.18
86,10,27,REUBICACION DE LINEAS DE AGUA POTABLE JUNTAS,34519.25
87,10,28,REUBICACION DE LINEAS DE AGUA POTABLE TORNILLOS,11714.08
88,10,29,REUBICACION DE LINEAS DE AGUA POTABLE EMPAQUES,6689.5
89,10,30,REUBICACION DE LINEAS DE AGUA POTABLE INSTALACION DE PIEZAS ESPECIALES DE Fo. Fo.,60121.48
90,10,31,REUBICACION DE LINEAS DE AGUA POTABLE INSTALACION DE PIEZAS DE PVC,741
91,10,32,REUBICACION DE LINEAS DE AGUA POTABLE INSTALACION DE TUBERIA,44644.5
92,10,33,REUBICACION DE LINEAS DE AGUA POTABLE CAJAS DE VALVULAS,55722.91
93,10,34,ALUMBRADO PUBLICO RETIROS ALUMBRADO PUBLICO,11238.26
94,10,35,ALUMBRADO PUBLICO REUBICACIONES ALUMBRADO,12230.1
95,10,36,ALUMBRADO PUBLICO NUEVO ALUMBRADO PÚBLICO,295340.87
96,10,37,SEÑALAMIENTO VERTICAL,185887.86
97,10,38,SEÑALAMIENTO HORIZONTAL,1749427.12
98,10,39,SEÑALAMIENTO DE PROTECCION DE OBRA,149076.67
99,10,40,SEMAFOROS OBRA CIVIL,422007.36
100,10,41,REPARACION DE BANQUETAS PARA BASE DE SEMAFORO,8925.57
101,10,42,ACARREOS,178611.24
102,10,43,SEMAFOROS BASES,695733.4
103,10,44,SEMAFOROS INFRESTRUCTURA,88953.39
104,10,45,SEMAFOROS CABEZAS SEMAFORICAS,1330487.96
105,10,46,SEMAFOROS INSTALACION DE SEMAFOROS,296522.77
106,10,47,SEMAFOROS CABLES,309641.74
107,10,48,SEMAFOROS DESMANTELAMIENTO DE SEMAFOROS,77174.8
108,10,49,SEMAFOROS CONTROLADOR,1651796.37
109,10,50,ELEMENTOS COMPLEMENTARIOS EN VIALIDAD,443434.24
110,11,1,"PRELIMINARES DE PARADERO ""MERIDA Y PAMPAS"" 1 PARADERO DE 4 MODULOS (24 MTS.)",32386.85
111,11,2,"ACARREOS EN CAMIÓN DE PARADERO ""MERIDA Y PAMPAS"" 1 PARADERO DE 4 MODULOS (24 MTS.)",9308.01
112,11,3,"CIMENTACIÓN Y ELEMENTOS ESTRUCTURALES DE PARADERO ""MERIDA Y PAMPAS"" 1 PARADERO DE 4 MODULOS (24 MTS.)",355834.78
113,11,4,"ESTRUCTURAS DE ACERO DE PARADERO ""MERIDA Y PAMPAS"" 1 PARADERO DE 4 MODULOS (24 MTS.)",297725.27
114,11,5,"CUBIERTA DE PARADERO ""MERIDA Y PAMPAS"" 1 PARADERO DE 4 MODULOS (24 MTS.)",113112.78
115,11,6,"ACABADOS DE PARADERO ""MERIDA Y PAMPAS"" 1 PARADERO DE 4 MODULOS (24 MTS.)",166768.06
116,11,7,"HERRERIA DE PARADERO ""MERIDA Y PAMPAS"" 1 PARADERO DE 4 MODULOS (24 MTS.)",656921.06
117,11,8,"MODULO DE TAQUILLA DE PARADERO ""MERIDA Y PAMPAS"" 1 PARADERO DE 4 MODULOS (24 MTS.)",62215.04
118,11,9,"EQUIPOS Y ELEMENTOS VARIOS DE PARADERO ""MERIDA Y PAMPAS"" 1 PARADERO DE 4 MODULOS (24 MTS.)",81637.12
119,11,10,"INSTALACION DE CCTV Y VYD CANALIZACION, PARADERO DE 4 MODULOS (24 MTS.)",13228.35
120,11,11,"INSTALACION DE SISTEMA DE TIERRA VYD, PARADERO DE 4 MODULOS (24 MTS.)",13593.05
121,11,12,"INSTALACION DE ENLACE PUNTO A PUNTO, PARADERO DE 4 MODULOS (24 MTS.)",69297.6
122,11,13,"INSTALACION DE EQUIPOS DE CCTV, PARADERO DE 4 MODULOS (24 MTS.)",122106.9
123,11,14,"INSTALACION DE CABLEADO DE RED, PARADERO DE 4 MODULOS (24 MTS.)",53331.79
124,11,15,"INSTALACION DE EQUIPOS PAGOBUS, PARADERO DE 4 MODULOS (24 MTS.)",65439.05
125,11,16,"INSTALACION DE EQUIPOS MOVILIDAD, PARADERO DE 4 MODULOS (24 MTS.)",50537.55
126,11,17,REUBICACION DE LUMINARIOS PARADERO ZONA PIEL (PLANO IE-05),138489.58
127,11,18,"LIMPIEZA DE PARADERO ""MERIDA Y PAMPAS""  PARADERO DE 4 MODULOS (24 MTS.)",5021.33
128,11,19,"CORTINAS DE ACERO PARA PARADERO DE PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",88897.25
129,11,20,"VARIOS PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",38697.72
130,11,21,"JARDINERIA PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",17583.84
131,11,22,"SEMAFORIZACION PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",367523
132,11,23,"SEMAFORIZACION PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",168969.64
133,11,24,"SEMAFORIZACION (CABLEADO IGNACIO) PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",62817.27
134,11,25,"SEMAFORIZACION (CABEZAS SEMAFORICAS) PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",295780.88
135,11,26,"SEMAFORIZACION (OBRA CIVIL) PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",86703.56
136,11,27,"SEMAFORIZACION (POSTERIA) PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",171603.47
137,11,28,"SEMAFORIZACION (CABLEADO) PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",64148.1
138,11,29,"SEMAFORIZACION (CABEZAS SEMAFORICAS) PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",274301.72
139,11,30,"SEMAFORIZACION (OBRA CIVIL ) PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",86520.31
140,11,31,"SEÑALAMIENTO VERTICAL PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",13365.52
141,11,32,"SEÑALAMIENTO HORIZONTAL PARA PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",224841.8
142,11,33,INSTALACION ELECTRICA ALUMBRADO PARADERO DE 24 MTS,140821.45
143,11,34,INSTALACION ELECTRICA CONTACTOS PARADERO DE 24 MTS,20208.59
144,11,35,INSTALACION ELECTRICA PARA CONTACTO DE EMERGENCIA PARADERO DE 24 MTS,3833.56
145,11,36,INSTALACION ELECTRICA TABLEROS E INTERRUPTORES PARADERO DE 24 MTS,56472.11
146,11,37,INSTALACION ELECTRICA ACOMETIDA PARADERO DE 24 MTS,26187
147,11,38,SALIDA PARA CELDA FOTO VOLTAICA EN TECHO EN PARADERO DE 24 MTS,2975.92
148,11,39,ELEMENTOS COMPLEMENTARIOS EN PARADERO DE 24 MTS,1005872.93
149,11,40,"PRELIMINARES DE PARADERO ""TORO Y MONTERREY"" 1 PARADERO DE 4 MODULOS (24 MTS.)",43135.11
150,11,41,"ACARREOS EN CAMIÓN DE PARADERO ""TORO Y MONTERREY"" 1 PARADERO DE 4 MODULOS (24 MTS.)",12491.83
151,11,42,"CIMENTACIÓN Y ELEMENTOS ESTRUCTURALES DE PARADERO ""TORO Y MONTERREY"" 1 PARADERO DE 4 MODULOS (24 MTS.)",324202.46
152,11,43,"ESTRUCTURAS DE ACERO DE PARADERO ""TORO Y MONTERREY"" 1 PARADERO DE 4 MODULOS (24 MTS.)",297725.27
153,11,44,"CUBIERTA DE PARADERO ""TORO Y MONTERREY"" 1 PARADERO DE 4 MODULOS (24 MTS.)",180284.78
154,11,45,"ACABADOS DE PARADERO ""TORO Y MONTERREY"" 1 PARADERO DE 4 MODULOS (24 MTS.)",143497.68
155,11,46,"HERRERIA DE PARADERO ""TORO Y MONTERREY"" 1 PARADERO DE 4 MODULOS (24 MTS.)",656921.06
156,11,47,"MODULO DE TAQUILLA DE PARADERO ""TORO Y MONTERREY"" 1 PARADERO DE 4 MODULOS (24 MTS.)",62215.04
157,11,48,"EQUIPOS Y ELEMENTOS VARIOS DE PARADERO ""TORO Y MONTERREY"" 1 PARADERO DE 4 MODULOS (24 MTS.)",81637.12
158,11,49,"INSTALACION DE CCTV Y VYD CANALIZACION, PARADERO DE 4 MODULOS (24 MTS.)",13228.35
159,11,50,"INSTALACION DE SISTEMA DE TIERRA VYD, PARADERO DE 4 MODULOS (24 MTS.)",13593.05
160,11,51,"INSTALACION DE ENLACE PUNTO A PUNTO, PARADERO DE 4 MODULOS (24 MTS.)",69297.6
161,11,52,"INSTALACION DE EQUIPOS DE CCTV, PARADERO DE 4 MODULOS (24 MTS.)",122106.9
162,11,53,"INSTALACION DE CABLEADO DE RED, PARADERO DE 4 MODULOS (24 MTS.)",53331.79
163,11,54,"INSTALACION DE EQUIPOS PAGOBUS, PARADERO DE 4 MODULOS (24 MTS.)",65439.05
164,11,55,"INSTALACION DE EQUIPOS MOVILIDAD, PARADERO DE 4 MODULOS (24 MTS.)",50537.55
165,11,56,REUBICACION DE LUMINARIOS PARADERO TRIGO (PLANO IE-04),144361.77
166,11,57,"LIMPIEZA DE PARADERO ""TORO Y MONTERREY""  PARADERO DE 4 MODULOS (24 MTS.)",4581.7
167,11,58,"CORTINAS DE ACERO PARA PARADERO DE PARADERO ""TORO Y MONTERREY"" 1PARADERO DE 4 MODULOS (24 MTS.)",88897.25
168,11,59,"VARIOS PARA PARADERO ""TORO Y MONTERREY"" 1PARADERO DE 4 MODULOS (24 MTS.)",38697.72
169,11,60,"JARDINERIA PARA PARADERO ""TORO Y MONTERREY"" 1PARADERO DE 4 MODULOS (24 MTS.)",58881.45
170,11,61,"SEMAFORIZACION (CONTROL MONTERREY) PARA PARADERO ""TORO Y MONTERREY"" 1PARADERO DE 4 MODULOS (24 MTS.)",390320.15
171,11,62,"SEMAFORIZACION (POSTERIA MONTERREY) PARA PARADERO ""TORO Y MONTERREY"" 1PARADERO DE 4 MODULOS (24 MTS.)",161218.98
172,11,63,"SEMAFORIZACION (CABLEADO MONTERREY) PARA PARADERO ""TORO Y MONTERREY"" 1PARADERO DE 4 MODULOS (24 MTS.)",61622.66
173,11,64,"SEMAFORIZACION (CABEZAS SEMAFORICAS MONTERREY) PARA PARADERO ""TORO Y MONTERREY"" 1PARADERO DE 4 MODULOS (24 MTS.)",295780.88
174,11,65,"SEMAFORIZACION (OBRA CIVIL SEMAFORICAS MONTERREY) PARA PARADERO ""TORO Y MONTERREY"" 1PARADERO DE 4 MODULOS (24 MTS.)",82685.99
175,11,66,"SEÑALAMIENTO VERTICAL PARA PARADERO ""TORO Y MONTERREY"" 1PARADERO DE 4 MODULOS (24 MTS.)",12270.79
176,11,67,"SEÑALAMIENTO HORIZONTAL PARA PARADERO ""TORO Y MONTERREY"" 1PARADERO DE 4 MODULOS (24 MTS.)",271953.95
177,11,68,INSTALACION ELECTRICA ALUMBRADO PARADERO DE 24 MTS,140821.45
178,11,69,INSTALACION ELECTRICA CONTACTOS PARADERO DE 24 MTS,20208.59
179,11,70,INSTALACION ELECTRICA PARA CONTACTO DE EMERGENCIA PARADERO DE 24 MTS,3833.56
180,11,71,INSTALACION ELECTRICA TABLEROS E INTERRUPTORES PARADERO DE 24 MTS,56472.11
181,11,72,INSTALACION ELECTRICA ACOMETIDA PARADERO DE 24 MTS,26187
182,11,73,SALIDA PARA CELDA FOTO VOLTAICA EN TECHO EN PARADERO DE 24 MTS,2975.92
183,11,74,ELEMENTOS COMPLEMENTARIOS EN PARADERO DE 24 MTS,1005872.93
184,11,75,"PRELIMINARES DE PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",43135.11
185,11,76,"ACARREOS EN CAMIÓN DE PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",12491.83
186,11,77,"CIMENTACIÓN Y ELEMENTOS ESTRUCTURALES DE PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",324202.46
187,11,78,"ESTRUCTURAS DE ACERO DE PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",297725.27
188,11,79,"CUBIERTA DE PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",198433.26
189,11,80,"ACABADOS DE PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",143497.68
190,11,81,"HERRERIA DE PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",656921.06
191,11,82,"MODULO DE TAQUILLA DE PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",62215.04
192,11,83,"EQUIPOS Y ELEMENTOS VARIOS DE PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",81637.12
193,11,84,"INSTALACION DE CCTV Y VYD CANALIZACION, PARADERO DE 4 MODULOS (24 MTS.)",13228.35
194,11,85,"INSTALACION DE SISTEMA DE TIERRA VYD, PARADERO DE 4 MODULOS (24 MTS.)",13593.05
195,11,86,"INSTALACION DE ENLACE PUNTO A PUNTO, PARADERO DE 4 MODULOS (24 MTS.)",69297.6
196,11,87,"INSTALACION DE EQUIPOS DE CCTV, PARADERO DE 4 MODULOS (24 MTS.)",122106.9
197,11,88,"INSTALACION DE CABLEADO DE RED, PARADERO DE 4 MODULOS (24 MTS.)",53331.79
198,11,89,"INSTALACION DE EQUIPOS PAGOBUS, PARADERO DE 4 MODULOS (24 MTS.)",65439.05
199,11,90,"INSTALACION DE EQUIPOS MOVILIDAD, PARADERO DE 4 MODULOS (24 MTS.)",50537.55
200,11,91,REUBICACION DE LUMINARIOS PARADERO EXPIATORIO  (PLANO IE-03),188162.25
201,11,92,"LIMPIEZA DE PARADERO ""LIBERTAD-IGNACIO ZARAGOZA""  PARADERO DE 4 MODULOS (24 MTS.)",4581.7
202,11,93,"CORTINAS DE ACERO PARA PARADERO DE PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1PARADERO DE 4 MODULOS (24 MTS.)",88897.25
203,11,94,"VARIOS PARA PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1PARADERO DE 4 MODULOS (24 MTS.)",38697.72
204,11,95,"JARDINERIA PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1PARADERO DE 4 MODULOS (24 MTS.)",5592.35
205,11,96,"SEMAFORIZACION (CONTROL) PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1PARADERO DE 4 MODULOS (24 MTS.)",367523
206,11,97,"SEMAFORIZACION (POSTERIA) PARADERO ""MERIDA Y PAMPAS"" 1PARADERO DE 4 MODULOS (24 MTS.)",186178.62
207,11,98,"SEMAFORIZACION (CABLEADO) PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1PARADERO DE 4 MODULOS (24 MTS.)",38537.43
208,11,99,"SEMAFORIZACION (CABEZAS SEMAFORICAS) PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1PARADERO DE 4 MODULOS (24 MTS.)",156231.4
209,11,100,"SEMAFORIZACION (OBRA CIVIL ) PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1PARADERO DE 4 MODULOS (24 MTS.)",66598.68
210,11,101,"SEÑALAMIENTO VERTICAL PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1PARADERO DE 4 MODULOS (24 MTS.)",14326.62
211,11,102,"SEÑALAMIENTO HORIZONTAL PARADERO ""LIBERTAD-IGNACIO ZARAGOZA"" 1PARADERO DE 4 MODULOS (24 MTS.)",159343.09
212,11,103,INSTALACION ELECTRICA ALUMBRADO PARADERO DE 24 MTS,140821.45
213,11,104,INSTALACION ELECTRICA CONTACTOS PARADERO DE 24 MTS,20208.59
214,11,105,INSTALACION ELECTRICA PARA CONTACTO DE EMERGENCIA PARADERO DE 24 MTS,3833.56
215,11,106,INSTALACION ELECTRICA TABLEROS E INTERRUPTORES PARADERO DE 24 MTS,56472.11
216,11,107,INSTALACION ELECTRICA ACOMETIDA PARADERO DE 24 MTS,26187
217,11,108,SALIDA PARA CELDA FOTO VOLTAICA EN TECHO EN PARADERO DE 24 MTS,2975.92
218,11,109,ELEMENTOS COMPLEMENTARIOS EN PARADERO DE 24 MTS,1005872.93
219,11,110,"PRELIMINARES DE PARADERO ""11 DE JUNIO Y R.CALZADA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",34077.59
220,11,111,"ACARREOS EN CAMIÓN DE PARADERO ""11 DE JUNIO Y R.CALZADA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",9541.12
221,11,112,"CIMENTACIÓN Y ELEMENTOS ESTRUCTURALES DE PARADERO ""11 DE JUNIO Y R.CALZADA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",326253.78
222,11,113,"ESTRUCTURAS DE ACERO DE PARADERO ""11 DE JUNIO Y R.CALZADA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",297725.27
223,11,114,"CUBIERTA DE PARADERO ""11 DE JUNIO Y R.CALZADA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",198433.26
224,11,115,"ACABADOS DE PARADERO ""11 DE JUNIO Y R.CALZADA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",144991.43
225,11,116,"HERRERIA DE PARADERO ""11 DE JUNIO Y R.CALZADA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",656921.06
226,11,117,"MODULO DE TAQUILLA DE PARADERO ""11 DE JUNIO Y R.CALZADA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",62215.04
227,11,118,"EQUIPOS Y ELEMENTOS VARIOS DE PARADERO ""11 DE JUNIO Y R.CALZADA"" 1 PARADERO DE 4 MODULOS (24 MTS.)",81637.12
228,11,119,"INSTALACION DE CCTV Y VYD CANALIZACION, PARADERO DE 4 MODULOS (24 MTS.)",13228.35
229,11,120,"INSTALACION DE SISTEMA DE TIERRA VYD, PARADERO DE 4 MODULOS (24 MTS.)",13593.05
230,11,121,"INSTALACION DE ENLACE PUNTO A PUNTO, PARADERO DE 4 MODULOS (24 MTS.)",69297.6
231,11,122,"INSTALACION DE EQUIPOS DE CCTV, PARADERO DE 4 MODULOS (24 MTS.)",122106.9
232,11,123,"INSTALACION DE CABLEADO DE RED, PARADERO DE 4 MODULOS (24 MTS.)",53331.79
233,11,124,"INSTALACION DE EQUIPOS PAGOBUS, PARADERO DE 4 MODULOS (24 MTS.)",65439.05
234,11,125,"INSTALACION DE EQUIPOS MOVILIDAD, PARADERO DE 4 MODULOS (24 MTS.)",50537.55
235,11,126,REUBICACION DE LUMINARIOS PARADERO CENTRAL CAMIONERA (PLANO IE-06),134599.04
236,11,127,"LIMPIEZA DE PARADERO ""11 DE JUNIO Y R.CALZADA""  PARADERO DE 4 MODULOS (24 MTS.)",4609.8
237,11,128,"CORTINAS DE ACERO PARA PARADERO DE PARADERO ""11 DE JUNIO Y R.CALZADA"" 1PARADERO DE 4 MODULOS (24 MTS.)",88897.25
238,11,129,"VARIOS PARA PARADERO ""11 DE JUNIO Y PR.CALZADA"" 1PARADERO DE 4 MODULOS (24 MTS.)",38697.72
239,11,130,"JARDINERIA PARA PARADERO ""11 DE JUNIO Y PR.CALZADA"" 1PARADERO DE 4 MODULOS (24 MTS.)",8736.59
240,11,131,"SEMAFORIZACION (CONTROL 11 DE JUNIO) PARA PARADERO ""11 DE JUNIO Y PR.CALZADA"" 1PARADERO DE 4 MODULOS (24 MTS.)",367523
241,11,132,"SEMAFORIZACION (POSTERIA  11 DE JUNIO) PARA PARADERO ""11 DE JUNIO Y PR.CALZADA"" 1PARADERO DE 4 MODULOS (24 MTS.)",173728.3
242,11,133,"SEMAFORIZACION (CABLEADO  11 DE JUNIO) PARA PARADERO ""11 DE JUNIO Y PR.CALZADA"" 1PARADERO DE 4 MODULOS (24 MTS.)",36169.17
243,11,134,"SEMAFORIZACION (CABEZAS SEMAFORICAS  11 DE JUNIO) PARA PARADERO ""11 DE JUNIO Y PR.CALZADA"" 1PARADERO DE 4 MODULOS (24 MTS.)",144454.62
244,11,135,"SEMAFORIZACION (OBRA CIVIL  11 DE JUNIO) PARA PARADERO ""11 DE JUNIO Y PR.CALZADA"" 1PARADERO DE 4 MODULOS (24 MTS.)",59839.63
245,11,136,"SEMAFORIZACION (POSTERIA  PORTICO BANAMEX) PARA PARADERO ""11 DE JUNIO Y PR.CALZADA"" 1PARADERO DE 4 MODULOS (24 MTS.)",159014.02
246,11,137,"SEMAFORIZACION (CABLEADO  PORTICO BANAMEX) PARA PARADERO ""11 DE JUNIO Y PR.CALZADA"" 1PARADERO DE 4 MODULOS (24 MTS.)",66139.11
247,11,138,"SEMAFORIZACION (CABEZAS SEMAFORICAS  PORTICO BANAMEX) PARA PARADERO ""11 DE JUNIO Y PR.CALZADA"" 1PARADERO DE 4 MODULOS (24 MTS.)",144454.62
