Id_Contrato,Id_Presupuesto,Numero_Contrato,Nombre_Final,Importe,Porcentaje_Anticipo,Importe_Anticipo,Fecha_Firma_Contrato,Fecha_Inicio,Fecha_Termino,Id_Formato_Contrato,Id_Formato_Caratula,Id_Formato_Hoja_Estimaciones,Observaciones,Estatus,Año,Id_Contratista,Id_Supervisor_Interno,Id_Supervisor_Externo,Id_Fuente_Inversion,Fecha_Adjudicacion,Id_Modalidad,Numero_Licitacion,Leyenda_Oficial,Id_Oficio_Asignacion_Obra,Id_Numero_Contrato_Pertenece
0000000017,0000000028,B-5051-236-6141-D/0019/2017,PAVIMENTACION DE LA CALLE SAN JOAQUIN TRAMO: DE PAVIMENTO EXISTENTE - CALLE SANTA CROCCE COL. SANTA CROCCE.,1284896.72,30.00,385469.02,2017-03-21 00:00:00,2017-03-27 00:00:00,2017-07-01 00:00:00,0000000009,0000000001,0000000001,21/04/2017 CLAU,EJECUCION,2017,0000000206,NULL,NULL,0000000002,2017-03-21 00:00:00,0000000001,,NULL,0,NULL
0000000018,0000000024,A-2510-314-6121-C/0014/2017,"FRACCIÓN, SUMINISTRO Y COLOCACION DE (18) PIEZAS DE PORTERÍAS A BASE DE TUBERÍAS DE 3"" IND. CAL. 18 LEÓN, GTO. (9 JUEGOS) EN EL VIVERO MUNICIPAL DEL MUNICIPIO DE LEON GTO.",37343.46,0.00,0.00,2017-02-22 00:00:00,2017-02-27 00:00:00,2017-03-25 00:00:00,0000000010,0000000001,0000000001,,EJECUCION,2017,0000000505,NULL,NULL,0000000001,2017-04-21 00:00:00,0000000001,,NULL,0,NULL
0000000019,0000000029,A-2510-314-6141-D/0020/2017,REHABILITACIÓN DE LA AV. MIGUEL ALEMÁN.,19223383.39,30.00,5767015.01,2017-03-08 00:00:00,2017-03-23 00:00:00,2017-08-26 00:00:00,0000000011,0000000001,0000000001,AMALIA 25/04/2017,EJECUCION,2017,0000000067,NULL,NULL,0000000001,2017-03-07 00:00:00,0000000001,OPM/MUN/001/2017,NULL,0,NULL
0000000020,0000000034,A-2110-324-6141-H/0025/2017,"PROYECTO EJECUTIVO AMPLIACION DE LA CARRETERA LEON - MANUEL DOBLADO, TRAMO DE LA VIA DEL FERROCARRIL A PARQUE INDUSTRIAL CIUDAD DE LEON.",6381931.80,30.00,1914579.54,2017-03-22 00:00:00,2017-04-03 00:00:00,2017-12-01 00:00:00,0000000010,0000000001,0000000001,AMALIA 25/04/2017,EJECUCION,2017,0000000638,NULL,NULL,0000000001,2017-03-21 00:00:00,0000000003,OPM/MUN/003/2017,NULL,0,NULL
0000000021,0000000033,B-5051-236-6141-D/0011/2017,REHABILITACION DE LA CALLE ATENEA,117185.82,0.00,0.00,2017-03-27 00:00:00,2017-04-03 00:00:00,2017-04-22 00:00:00,0000000009,0000000001,0000000001,JORGE 26/04/2017,EJECUCION,2017,0000000206,NULL,NULL,0000000002,2017-03-24 00:00:00,0000000001,,NULL,0,NULL
0000000022,0000000019,A-2510-314-6121-E/0016/2017,TECHO DIGNO COMUNIDAD CAPELLANIA DE LOERA,185645.84,0.00,0.00,2017-02-27 00:00:00,2017-03-06 00:00:00,2017-04-15 00:00:00,0000000010,0000000001,0000000001,CAPTURO JORGE,EJECUCION,2017,0000000671,NULL,NULL,0000000001,2016-12-15 00:00:00,0000000001,,NULL,0,NULL
0000000023,0000000043,A-2510-314-6141-D/0057/2017,"OBRAS COMPLEMENTARIAS DE LA CALLE RACING TRAMO: BOTAFOGO - REAL SOCIEDAD, COL. DEPORTIVA II. ",146121.67,0.00,0.00,2017-04-06 00:00:00,2017-04-10 00:00:00,2017-04-22 00:00:00,0000000010,0000000001,0000000001,27/ABR/2017 XOCH,EJECUCION,2017,0000000607,NULL,NULL,0000000001,2017-03-17 00:00:00,0000000001,,NULL,0,NULL
0000000024,0000000046,A-1810-301-6151-D/0069/2017,"REVESTIMIENTO DE LOS CAMINOS: OJO DE AGUA TRAMO: FRACC. LA PERA A RAMAL EL GIGANTE; IBARRILLA TRAMO: EMBOVEDADO DE PUENTE  A KM. 2+600; RAMAL GUANAJUATITO TRAMO: CARRETERA LEON – SAN FELIPE KM. 9 AL 3 + 600 Y RAMAL ZAUCO TRAMO: CARRETERA LEON – SAN FELIPE KM. 11 AL 5 + 000, LOCALIDAD LEON, GTO.",1229232.29,0.00,0.00,2017-04-07 00:00:00,2017-04-10 00:00:00,2017-04-22 00:00:00,0000000010,0000000001,0000000001,27/ABR/2017,EJECUCION,2017,0000000522,NULL,NULL,0000000001,2017-04-06 00:00:00,0000000001,,NULL,0,NULL
0000000025,0000000022,A-2510-315-6141-H/0002/2017-1,"PROYECTO EJECUTIVO DE LA CALLE: BLVD. HACIENDAS DE LEON TRAMO: AV. OLIMPICA - BLVD. SAN NICOLAS, DE LA LOCALIDAD VILLAS DE SAN JUAN",129092.65,0.00,0.00,2017-02-17 00:00:00,2017-03-06 00:00:00,2017-06-24 00:00:00,0000000010,0000000001,0000000001,28/ABR/2017 XOCH,EJECUCION,2017,0000000588,NULL,NULL,0000000001,2016-12-27 00:00:00,0000000001,,NULL,0,NULL
0000000026,0000000023,A-2510-315-6141-H/0002/2017-2,"PROYECTO EJECUTIVO DE LA CALLE: GRANJA DE SAN JUAN TRAMO: AV. OLIMPICA - BLVD. SAN NICOLAS, DE LA LOCALIDAD VILLAS DE SAN JUAN",99424.13,0.00,0.00,2017-02-17 00:00:00,2017-03-06 00:00:00,2017-06-24 00:00:00,0000000010,0000000001,0000000001,28/ABR/2017 XOCH,EJECUCION,2017,0000000588,NULL,NULL,0000000001,2016-12-27 00:00:00,0000000001,,NULL,0,NULL
0000000027,0000000025,A-2510-315-6141-H/0002/2017-3,"PROYECTO EJECUTIVO DE LA CALLE: BLVD. SAN NICOLAS TRAMO: HACIENDA DE LEON - AV. OLIMPICA, DE LA LOCALIDAD VILLAS DE SAN JUAN",138879.21,0.00,0.00,2017-02-17 00:00:00,2017-03-06 00:00:00,2017-06-24 00:00:00,0000000010,0000000001,0000000001,28/ABR/2017 XOCH,EJECUCION,2017,0000000588,NULL,NULL,0000000001,2016-12-27 00:00:00,0000000001,,NULL,0,NULL
0000000028,0000000026,A-2510-315-6141-H/0002/2017-4,"PROYECTO EJECUTIVO DE LA CALLE: AMAZONITA TRAMO: BLVD. VILLAS DE SAN JUAN - TOPAR LADO NORTE, DE LA LOCALIDAD VILLAS DE SAN JUAN",130199.05,0.00,0.00,2017-02-17 00:00:00,2017-03-06 00:00:00,2017-06-24 00:00:00,0000000010,0000000001,0000000001,28/ABR/2017 XOCH,EJECUCION,2017,0000000588,NULL,NULL,0000000001,2016-12-27 00:00:00,0000000001,,NULL,0,NULL
0000000029,0000000027,A-2510-315-6141-H/0002/2017-5,"PROYECTO EJECUTIVO DE LA CALLE: FARO DE SAN JUAN TRAMO: AV. OLIMPICA - BLVD. SAN NICOLAS, DE LA LOCALIDAD VILLAS DE SAN JUAN",112834.44,0.00,0.00,2017-02-17 00:00:00,2017-03-06 00:00:00,2017-06-24 00:00:00,0000000010,0000000001,0000000001,28/ABR/2017 XOCH,EJECUCION,2017,0000000588,NULL,NULL,0000000001,2016-12-27 00:00:00,0000000001,,NULL,0,NULL
0000000030,0000000042,A-2510-313-6141-D/0030/2017,"MEJORAMIENTO DE LA IMAGEN URBANA DEL BLVD. HIDALGO, LEON, GTO. TRAMO: BLVD. JOSE MARIA MORELOS A ENTRONQUE A CARRETERA SAN FELIPE, UBICACIÓN: VARIAS COLONIAS.",8889936.75,30.00,2666981.00,2017-03-29 00:00:00,2017-03-30 00:00:00,2017-08-14 00:00:00,0000000010,0000000001,0000000001,AMALIA 28/04/2017,EJECUCION,2017,0000000678,NULL,NULL,0000000001,2017-03-27 00:00:00,0000000003,OPM/MUN/004/2017,NULL,0,NULL
0000000031,0000000053,A-2110-324-6141-H/0035/2017,"PROYECTO EJECUTIVO DE AMPLIACION DE LA AV. PROLONGACION JUAREZ, TRAMO: GLORIETA TIMOTEO LOZANO A CRUCE DE FERROCARRILES, CIUDAD DE LEON, GTO.",1892237.17,30.00,567671.15,2017-03-31 00:00:00,2017-04-03 00:00:00,2017-09-30 00:00:00,0000000010,0000000001,0000000001,AMALIA 28/04/2017,EJECUCION,2017,0000000420,NULL,NULL,0000000001,2017-03-30 00:00:00,0000000001,DGOP/0030/CONT/2017,NULL,0,NULL
0000000032,0000000054,A-2510-313-6141-D/0060/2017,PAVIMENTACION DEL CAMELLÓN CENTRAL EN BLVD. LAS JOYAS PARA ACCESO PROVISIONAL DEL CAMINO CORRAL DE PIEDRA. ,215135.55,30.00,64540.66,2017-04-07 00:00:00,2017-04-24 00:00:00,2017-05-27 00:00:00,0000000010,0000000001,0000000001,AMALIA 28/04/2017,EJECUCION,2017,0000000679,NULL,NULL,0000000001,2017-03-27 00:00:00,0000000001,DGOP/0029/CONT/2017,NULL,0,NULL
0000000033,0000000030,A-2510-310-6141-C/0012/2017,REUBICACION DE POSTE EN LA COMUNIDAD DE ALBARRADONES EN ESQUINA PRINCIPAL Y SALIDA A LA COMUNIDAD DE ZARAGOZA.,25289.91,0.00,0.00,2017-02-17 00:00:00,2017-02-27 00:00:00,2017-03-18 00:00:00,0000000010,0000000001,0000000001,02/05/2017 GRISELDA,EJECUCION,2017,0000000026,NULL,NULL,0000000001,2016-12-27 00:00:00,0000000001,,NULL,0,NULL
0000000034,0000000055,A-2510-314-6121-C/0022/2017,REHABILITACION DE LA PLAZA EN COLONIA LEON 1 TRAMO: CALLE NICOLAS CALVO Y ANDRES QUINTANA ROO.,216669.35,30.00,65000.80,2017-03-16 00:00:00,2017-03-27 00:00:00,2017-04-29 00:00:00,0000000010,0000000001,0000000001,02/05/2017 GRISELDA,EJECUCION,2017,0000000514,NULL,NULL,0000000001,2016-12-27 00:00:00,0000000001,,NULL,0,NULL
0000000035,0000000047,A-2510-315-6141-H/0027/2017-1,PROYECTO EJECUTIVO DE LA CALLE FELIX ROMERO TRAMO: JOSE MARIA BRITOS - JOAQUIN VILLALOBOS COLONIA PERIODISTAS MEXICANOS,134055.90,30.00,40216.77,2017-03-27 00:00:00,2017-04-10 00:00:00,2017-06-03 00:00:00,0000000010,0000000001,0000000001,02/05/2017 GRISELDA,EJECUCION,2017,0000000680,NULL,NULL,0000000001,2017-03-13 00:00:00,0000000001,,NULL,0,NULL
0000000036,0000000048,A-2510-315-6141-H/0027/2017-2,PROYECTO EJECUTIVO DE LA CALLE ROA BARCENAS TRAMO: F. LOMBARDO - J. MARIA TORNEL; COLONIA PERIODISTAS MEXICANOS,126256.57,30.00,37876.97,2017-03-27 00:00:00,2017-04-10 00:00:00,2017-06-03 00:00:00,0000000010,0000000001,0000000001,02/05/2017 GRISELDA,EJECUCION,2017,0000000680,NULL,NULL,0000000001,2017-03-13 00:00:00,0000000001,,NULL,0,NULL
0000000037,0000000050,A-2510-315-6141-H/0027/2017-3,PROYECTO EJECUTIVO DE LA CALLE HEGEL TRAMO: BALCONES DE LA JOYA - GALILEO COLONIA PERIODISTAS MEXICANOS,215217.15,30.00,64565.15,2017-03-27 00:00:00,2017-04-10 00:00:00,2017-06-06 00:00:00,0000000010,0000000001,0000000001,02/05/2017 GRISELDA,EJECUCION,2017,0000000680,NULL,NULL,0000000001,2017-03-13 00:00:00,0000000001,,NULL,0,NULL
0000000038,0000000051,A-2510-315-6141-H/0027/2017-4,PROYECTO EJECUTIVO DE LA CALLE FROMM TRAMO: GALILEO - PASCAL COLONIA PERIODISTAS MEXICANOS,142717.00,30.00,42815.10,2017-03-27 00:00:00,2017-04-10 00:00:00,2017-06-03 00:00:00,0000000010,0000000001,0000000001,02/05/2017 GRISELDA,EJECUCION,2017,0000000680,NULL,NULL,0000000001,2017-03-13 00:00:00,0000000001,,NULL,0,NULL
0000000039,0000000056,A-2510-315-6121-H/0062/2017,"DIAGNOSTICO Y PROPUESTA DE MEJORA DE IMAGEN URBANA DEL BLVD. MIGUEL DE CERVANTES SAAVEDRA TRAMO: BLVD. MARIANO ESCOBEDO A BLVD. TORRES LANDA, LEON GTO. ",115485.28,0.00,0.00,2017-03-17 00:00:00,2017-04-10 00:00:00,2017-05-06 00:00:00,0000000010,0000000001,0000000001,02/05/2017 GRISELDA,EJECUCION,2017,0000000640,NULL,NULL,0000000001,2017-05-02 00:00:00,0000000001,,NULL,0,NULL
0000000040,0000000040,A-2510-313-6141-D/0059/2017,REHABILITACION Y MEJORA DE IMAGEN URBANA ACCESO DE LAGOS DE MORENO,9512732.68,30.00,2853819.80,2017-04-07 00:00:00,2017-04-17 00:00:00,2017-07-31 00:00:00,0000000010,0000000001,0000000001,CLAU 03/05/2017,EJECUCION,2017,0000000016,NULL,NULL,0000000001,2017-05-03 00:00:00,0000000003,OPM/MUN/005/2017,NULL,0,NULL
0000000041,0000000035,A-2510-315-6141-H/0029/2017-1,PROYECTO EJECUTIVO DE LA CALLE: MISIONES DE LA INDIA TRAMO: BLVD HIDALGO-ARTICULO DE FE COL. SAN JAVIER.,174279.32,30.00,52283.80,2017-03-31 00:00:00,2017-04-17 00:00:00,2017-06-10 00:00:00,0000000010,0000000001,0000000001,CLAU 03/05/2017,EJECUCION,2017,0000000545,NULL,NULL,0000000001,2017-03-13 00:00:00,0000000001,DGOP/0011/CONT/2017,NULL,0,NULL
0000000042,0000000036,A-2510-315-6141-H/0029/2017-2,PROYECTO EJECUTIVO DE LA CALLE VALLECILLO TRAMO: CERRALVO-TOPAR COL. NUEVO LEON,134055.90,30.00,40216.77,2017-03-31 00:00:00,2017-04-17 00:00:00,2017-06-10 00:00:00,0000000010,0000000001,0000000001,CLAU 03/05/2017,EJECUCION,2017,0000000545,NULL,NULL,0000000001,2017-03-13 00:00:00,0000000001,DGOP/011/CONT/2017,NULL,0,NULL
0000000043,0000000037,A-2510-315-6141-H/0029/2017-3,PROYECTO EJECUTIVO DE LA CALLE ARTURO VILLEGAS TORRES TRAMO: GUADALUPE NUÑEZ-AV. RODOLFO PADILLA COL. LEON I ,160008.65,30.00,48002.59,2017-03-31 00:00:00,2017-04-17 00:00:00,2017-06-10 00:00:00,0000000010,0000000001,0000000001,,EJECUCION,2017,0000000545,NULL,NULL,0000000001,2017-03-13 00:00:00,0000000001,DGOP/0011/CONT/2017,NULL,0,NULL
0000000044,0000000038,A-2510-315-6141-H/0029/2017-4,PROYECTO EJECUTIVO DE LA CALLE CERRO DEL ZOYATE TRAMO: MADRE MAURA -MADRE RAQUEL COL. 10 DE MAYO,134055.90,30.00,40216.77,2017-03-31 00:00:00,2017-04-17 00:00:00,2017-06-10 00:00:00,0000000010,0000000001,0000000001,CLAU 03/05/2017 04/MAY/17 XOCH ADENDUM MODIF TRAMO DECÍA: MADRE AURA-MADRE RAQUEL Y DEBE DECIR: MADRE MAURA-MADRE RAQUEL,EJECUCION,2017,0000000545,NULL,NULL,0000000001,2017-03-13 00:00:00,0000000001,DGOP/0011/CONT/2017,NULL,0,NULL
0000000045,0000000039,A-2510-311-6271-H/0034/2017,"ASESORÍA, GERENCIAMIENTO Y CONSULTORIA PARA LA IMPLEMENTACION DEL PROYECTO PARA LA MODERNIZACION DEL SISTEMA DE ALUMBRADO PUBLICO.",1482919.56,30.00,444875.86,2017-03-31 00:00:00,2017-04-03 00:00:00,2017-07-29 00:00:00,0000000010,0000000001,0000000001,CLAU 03/05/2017,EJECUCION,2017,0000000681,NULL,NULL,0000000001,2017-03-30 00:00:00,0000000001,DGOP/0033/CONT/2017,NULL,0,NULL
0000000046,0000000041,A-2510-315-6121-H/0064/2017,PROYECTO DIAGNOSTICO Y PROPUESTA DE MEJORA DE IMAGEN URBANA DEL BLVD. HERMANOS ALDAMA TRAMO: DE AV. ACABADORES AL ACCESO A LA UNAM.,77863.11,0.00,0.00,2017-04-07 00:00:00,2017-04-17 00:00:00,2017-05-27 00:00:00,0000000010,0000000001,0000000001,CLAU 05/03/23017,EJECUCION,2017,0000000529,NULL,NULL,0000000001,2017-03-17 00:00:00,0000000001,,NULL,0,NULL
0000000047,0000000021,A-2510-315-6141-H/0021/2017,PROYECTO EJECUTIVO DEL BLVD. CALIOPE TRAMO: PAVIMENTO EXISTENTE - BLVD. CALCOPIRITA.,1206030.20,30.00,361809.06,2017-03-14 00:00:00,2017-03-27 00:00:00,2017-07-15 00:00:00,0000000010,0000000001,0000000001,,EJECUCION,2017,0000000294,NULL,NULL,0000000001,2017-02-09 00:00:00,0000000001,,NULL,0,NULL
0000000048,0000000015,A-2510-315-6141-H/0026/2017-1,PROYECTO EJECUTIVO DE LAS CALLES DEL CERCO TRAMO: DE BALUARTES - TRONERAS COL. DEL CASTILLO,97620.14,0.00,0.00,2017-03-22 00:00:00,2017-04-03 00:00:00,2017-05-27 00:00:00,0000000010,0000000001,0000000001,,EJECUCION,2017,0000000588,NULL,NULL,0000000001,2017-03-13 00:00:00,0000000001,,NULL,0,NULL
0000000049,0000000016,A-2510-315-6141-H/0026/2017-2,PROYECTO EJECUTIVO DE LA CALLE TIBET TRAMO: JAIPUR - BARODA COL. LA INDIA,112834.44,0.00,0.00,2017-03-22 00:00:00,2017-04-03 00:00:00,2017-05-27 00:00:00,0000000010,0000000001,0000000001,,EJECUCION,2017,0000000588,NULL,NULL,0000000001,2017-03-13 00:00:00,0000000001,,NULL,0,NULL
0000000050,0000000017,A-2510-315-6141-H/0026/2017-3,PROYECTO EJECUTIVO DE LA CALLE BENGALA TRAMO: JAIPUR - BARODA COL. LA INDIA ,126256.57,0.00,0.00,2017-03-22 00:00:00,2017-04-03 00:00:00,2017-05-27 00:00:00,0000000010,0000000001,0000000001,,EJECUCION,2017,0000000588,NULL,NULL,0000000001,2017-03-13 00:00:00,0000000001,,NULL,0,NULL
0000000051,0000000018,A-2510-315-6141-H/0026/2017-4,PROYECTO EJECUTIVO DE LA CALLE CALCUTA TRAMO: TIBET - SARDENETA COL. LA INDIA.,144256.28,0.00,0.00,2017-03-22 00:00:00,2017-04-03 00:00:00,2017-05-27 00:00:00,0000000010,0000000001,0000000001,,EJECUCION,2017,0000000588,NULL,NULL,0000000001,2017-03-13 00:00:00,0000000001,,NULL,0,NULL
0000000052,0000000052,A-2510-315-6221-H/0033/2017,PROYECTO DE ADECUACIÓN DE COCINA ECONÓMICA CON MODELO DE ORGANIZACIÓN DE COMEDOR COMUNITARIO EN LA COL. REAL DE LA JOYA,226056.82,30.00,67817.05,2017-03-31 00:00:00,2017-04-17 00:00:00,2017-06-24 00:00:00,0000000010,0000000001,0000000001,ANA LAURA 04/05/2017,EJECUCION,2017,0000000167,NULL,NULL,0000000001,2017-03-24 00:00:00,0000000001,DGOP/0027/CONT/2017,NULL,0,NULL
0000000055,0000000049,A-2510-310-6141-D/0058/2017,"MANTENIMIENTO Y MEJORA A LA INFRAESTRUCTURA DE ALUMBRADO PÚBLICO EN ZONA 1 DE LA CIUDAD DE LEON, GTO.",1357867.02,30.00,407360.10,2017-04-01 00:00:00,2017-04-03 00:00:00,2017-09-16 00:00:00,0000000010,0000000001,0000000001,04/05/2017 ANA LAURA,EJECUCION,2017,0000000126,NULL,NULL,0000000001,2017-03-30 00:00:00,0000000001,DGOP/0031/CONT/2017,NULL,0,NULL
0000000056,0000000060,A-2510-315-6191-H/0032/2017,PROYECTO DE RESTAURACIÓN DEL TEMPLO DE NUESTRA SEÑORA DE LOS ANGELES.,324046.21,0.00,0.00,2017-03-31 00:00:00,2017-04-17 00:00:00,2017-06-10 00:00:00,0000000010,0000000001,0000000001,05/MAY/2017 XOCH,EJECUCION,2017,0000000654,NULL,NULL,0000000001,2017-03-24 00:00:00,0000000001,,NULL,0,NULL
0000000057,0000000014,A-2510-346-6141-H/0017/2017,"DIAGNOSTICO Y PROPUESTA DE MEJORAMIENTO DE LA INFRAESTRUCTURA VIAL E IMAGEN URBANA EN ELE BLVD. SAN JUAN BOSCO EN SU TRAMO DEL BLVD. LAS TORRES A BLVD. ARISTOTELES, LEÓN, GTO. ",323915.02,30.00,97174.51,2017-03-02 00:00:00,2017-03-13 00:00:00,2017-04-15 00:00:00,0000000010,0000000001,0000000001,GRISELDA 08/05/2017,EJECUCION,2017,0000000287,NULL,NULL,0000000001,2017-02-14 00:00:00,0000000001,,NULL,0,NULL
0000000058,0000000057,B-5051-236-6141-H/003/2017-1,PROYECTO EJECUTIVO DE LAS CALLES PRESA DEL VALLADO TRAMO: PROL. HILARIO MEDINA - PRESA DE LA SELVA COL. EL CONSUELO OCTAVA FRACCIÓN,135172.71,30.00,40551.81,2017-01-24 00:00:00,2017-02-13 00:00:00,2017-06-03 00:00:00,0000000010,0000000001,0000000001,11/05/2017 ANA LAURA,EJECUCION,2017,0000000676,NULL,NULL,0000000002,2016-12-15 00:00:00,0000000001,DGOP/00397/CONT/2016,NULL,0,NULL
