Id_Capitulo,Id_Presupuesto,Clave,Descripcion,Importe,Id_Contrato_Ampliacion
0000000019,0000000003,3,SONDEOS DE LA CALLE JUDIA (ANTES ANDADOR HABICHUELA ANTES COLIBRI),0.00,NULL
0000000020,0000000003,4,ANTEPROYECTO DE LA CALLE JUDIA (ANTES ANDADOR HABICHUELA ANTES COLIBRI),0.00,NULL
0000000021,0000000003,5,PROYECTO DE LA CALLE JUDIA (ANTES ANDADOR HABICHUELA ANTES COLIBRI),0.00,NULL
0000000022,0000000003,6,ENTREGA DE LA CALLE JUDIA (ANTES ANDADOR HABICHUELA ANTES COLIBRI),0.00,NULL
0000000023,0000000003,7,MECANICA DE LA CALLE JUDIA (ANTES ANDADOR HABICHUELA ANTES COLIBRI) (CONSIDERADO COMO SUBCONTRATO).,0.00,NULL
0000000024,0000000003,8,IMPACTO AMBIENTAL DE LA CALLE JUDIA (ANTES ANDADOR HABICHUELA ANTES COLIBRI) (CONSIDERADO COMO SUBCONTRATO),0.00,NULL
0000000025,0000000004,1,TOPOGRAFIA DE LA CALLE CAÑAMO,0.00,NULL
0000000026,0000000004,2,TRAMITES DE LA CALLE CAÑAMO,0.00,NULL
0000000027,0000000004,3,SONDEOS DE LA CALLE CAÑAMO,0.00,NULL
0000000028,0000000004,4,ANTEPROYECTO DE LA CALLE CAÑAMO,0.00,NULL
0000000029,0000000004,5,PROYECTO DE LA CALLE CAÑAMO,0.00,NULL
0000000030,0000000004,6,ENTREGA DE LA CALLE CAÑAMO,0.00,NULL
0000000031,0000000004,7,MECANICA DE SUELOS DE LA CALLE CAÑAMO (CONSIDERADO COMO SUBCONTRATO).,0.00,NULL
0000000032,0000000004,8,IMPACTO AMBIENTAL DE LA CALLE CAÑAMO (CONSIDERADO COMO SUBCONTRATO),0.00,NULL
0000000049,0000000007,1,TOPOGRAFÍA,11465.18,NULL
0000000050,0000000007,2,INVENTARIOS,7364.59,NULL
0000000051,0000000007,3,ANTEPROYECTO,26027.12,NULL
0000000052,0000000007,4,PROYECTO,145245.90,NULL
0000000053,0000000007,5,ENTREGA,67145.24,NULL
0000000054,0000000007,6,GRAFICADO PLANOS,16070.25,NULL
0000000055,0000000007,7,DEMOLICIONES,96.17,NULL
0000000056,0000000007,8,MECANICA DE SUELOS (SUBCONTRATO),14236.24,NULL
0000000057,0000000007,9,ESTRUCTURALES,21866.00,NULL
0000000058,0000000008,1,ILUMINACION ESCENICA EN FUENTE DE LOS LEONES,1229111.56,NULL
0000000059,0000000009,1,TRABAJOS COMPLEMENTARIOS,31432.15,NULL
0000000060,0000000010,1,PAVIMENTACION CARRIL EXCLUSIVO PRELIMINARES,1261370.43,NULL
0000000061,0000000010,2,PAVIMENTACION CARRIL EXCLUSIVO ACARREOS EN CAMION,1970498.85,NULL
0000000062,0000000010,3,PAVIMENTACION CARRIL EXCLUSIVO BASES Y SUB-BASES,2392586.58,NULL
0000000063,0000000010,4,PAVIMENTACION CARRIL EXCLUSIVO PAVIMENTOS ASFALTICOS,291611.77,NULL
0000000064,0000000010,5,PAVIMENTACION CARRIL EXCLUSIVO PAVIMENTOS DE CONCRETO,11347415.56,NULL
0000000065,0000000010,6,PAVIMENTACION CARRIL EXCLUSIVO LIMPIEZA DE OBRA,34385.41,NULL
0000000066,0000000010,7,PAVIMENTACION CARRIL EXCLUSIVO IMAGEN URBANA PRELIMINARES,83678.11,NULL
0000000067,0000000010,8,PAVIMENTACION CARRIL EXCLUSIVO IMAGEN URBANA ACARREOS,46169.17,NULL
0000000068,0000000010,9,PAVIMENTACION CARRIL EXCLUSIVO VEGETACION CUBRESUELOS,55809.19,NULL
0000000069,0000000010,10,PAVIMENTACION CARRIL EXCLUSIVO VEGETACION ARBUSTOS,64744.07,NULL
0000000070,0000000010,11,PAVIMENTACION CARRIL EXCLUSIVO VEGETACION ARBOLES,110504.96,NULL
0000000071,0000000010,12,PAVIMENTACION CARRIL EXCLUSIVO COMPLEMENTOS PARA LA JARDINERIA,37431.83,NULL
0000000072,0000000010,13,PAVIMENTACION CARRIL EXCLUSIVO MOBILIARIO URBANO EN CAMELLONES Y BANQUETAS,79800.82,NULL
0000000073,0000000010,14,PAVIMENTACION CARRIL EXCLUSIVO PAVIMENTOS ADOQUIN EN PUNTAS DE CAMELLON BASE,20317.55,NULL
0000000074,0000000010,15,PAVIMENTACION CARRIL EXCLUSIVO PAVIMENTOS ADOQUIN EN PUNTAS DE CAMELLON PAVIMENTOS,314090.91,NULL
0000000075,0000000010,16,PAVIMENTACION CARRIL EXCLUSIVO LIMPIEZA GENERAL,2153.74,NULL
0000000076,0000000010,17,REUBICACION DE LINEAS DE AGUA POTABLE TRAZO Y NIVELACION,2840.66,NULL
0000000077,0000000010,18,REUBICACION DE LINEAS DE AGUA POTABLE EXCAVACIONES PARA ZANJAS,110039.11,NULL
0000000078,0000000010,19,REUBICACION DE LINEAS DE AGUA POTABLE ACARREO,83607.49,NULL
0000000079,0000000010,20,REUBICACION DE LINEAS DE AGUA POTABLE PLANTILLAS,15459.80,NULL
0000000080,0000000010,21,REUBICACION DE LINEAS DE AGUA POTABLE RELLENOS,90491.50,NULL
0000000081,0000000010,22,REUBICACION DE LINEAS DE AGUA POTABLE ATRAQUES,4693.06,NULL
0000000082,0000000010,23,REUBICACION DE LINEAS DE AGUA POTABLE VALVULAS,44919.39,NULL
0000000083,0000000010,24,REUBICACION DE LINEAS DE AGUA POTABLE SUMINISTRO DE TUBERIA,1537121.59,NULL
0000000084,0000000010,25,REUBICACION DE LINEAS DE AGUA POTABLE SUMINISTRO DE PIEZAS ESPECIALES DE PVC,3742.46,NULL
0000000085,0000000010,26,REUBICACION DE LINEAS DE AGUA POTABLE SUMINISTRO DE PIEZAS ESPECIALES DE Fo. Fo.,390947.18,NULL
0000000086,0000000010,27,REUBICACION DE LINEAS DE AGUA POTABLE JUNTAS,34519.25,NULL
0000000087,0000000010,28,REUBICACION DE LINEAS DE AGUA POTABLE TORNILLOS,11714.08,NULL
0000000088,0000000010,29,REUBICACION DE LINEAS DE AGUA POTABLE EMPAQUES,6689.50,NULL
0000000089,0000000010,30,REUBICACION DE LINEAS DE AGUA POTABLE INSTALACION DE PIEZAS ESPECIALES DE Fo. Fo.,60121.48,NULL
0000000090,0000000010,31,REUBICACION DE LINEAS DE AGUA POTABLE INSTALACION DE PIEZAS DE PVC,741.00,NULL
0000000091,0000000010,32,REUBICACION DE LINEAS DE AGUA POTABLE INSTALACION DE TUBERIA,44644.50,NULL
0000000092,0000000010,33,REUBICACION DE LINEAS DE AGUA POTABLE CAJAS DE VALVULAS,55722.91,NULL
0000000093,0000000010,34,ALUMBRADO PUBLICO RETIROS ALUMBRADO PUBLICO,11238.26,NULL
0000000094,0000000010,35,ALUMBRADO PUBLICO REUBICACIONES ALUMBRADO,12230.10,NULL
0000000095,0000000010,36,ALUMBRADO PUBLICO NUEVO ALUMBRADO PÚBLICO,295340.87,NULL
0000000096,0000000010,37,SEÑALAMIENTO VERTICAL,185887.86,NULL
0000000097,0000000010,38,SEÑALAMIENTO HORIZONTAL,1749427.12,NULL
0000000098,0000000010,39,SEÑALAMIENTO DE PROTECCION DE OBRA,149076.67,NULL
0000000099,0000000010,40,SEMAFOROS OBRA CIVIL,422007.36,NULL
0000000100,0000000010,41,REPARACION DE BANQUETAS PARA BASE DE SEMAFORO,8925.57,NULL
0000000101,0000000010,42,ACARREOS,178611.24,NULL
0000000102,0000000010,43,SEMAFOROS BASES,695733.40,NULL
0000000103,0000000010,44,SEMAFOROS INFRESTRUCTURA,88953.39,NULL
0000000104,0000000010,45,SEMAFOROS CABEZAS SEMAFORICAS,1330487.96,NULL
0000000105,0000000010,46,SEMAFOROS INSTALACION DE SEMAFOROS,296522.77,NULL
0000000106,0000000010,47,SEMAFOROS CABLES,309641.74,NULL
0000000107,0000000010,48,SEMAFOROS DESMANTELAMIENTO DE SEMAFOROS,77174.80,NULL
0000000108,0000000010,49,SEMAFOROS CONTROLADOR,1651796.37,NULL
0000000109,0000000010,50,ELEMENTOS COMPLEMENTARIOS EN VIALIDAD,443434.24,NULL
0000000110,0000000011,1,PRELIMINARES DE PARADERO "MERIDA Y PAMPAS" 1 PARADERO DE 4 MODULOS (24 MTS.),32386.85,NULL
0000000111,0000000011,2,ACARREOS EN CAMIÓN DE PARADERO "MERIDA Y PAMPAS" 1 PARADERO DE 4 MODULOS (24 MTS.),9308.01,NULL
0000000112,0000000011,3,CIMENTACIÓN Y ELEMENTOS ESTRUCTURALES DE PARADERO "MERIDA Y PAMPAS" 1 PARADERO DE 4 MODULOS (24 MTS.),355834.78,NULL
0000000113,0000000011,4,ESTRUCTURAS DE ACERO DE PARADERO "MERIDA Y PAMPAS" 1 PARADERO DE 4 MODULOS (24 MTS.),297725.27,NULL
0000000114,0000000011,5,CUBIERTA DE PARADERO "MERIDA Y PAMPAS" 1 PARADERO DE 4 MODULOS (24 MTS.),113112.78,NULL
0000000115,0000000011,6,ACABADOS DE PARADERO "MERIDA Y PAMPAS" 1 PARADERO DE 4 MODULOS (24 MTS.),166768.06,NULL
0000000116,0000000011,7,HERRERIA DE PARADERO "MERIDA Y PAMPAS" 1 PARADERO DE 4 MODULOS (24 MTS.),656921.06,NULL
0000000117,0000000011,8,MODULO DE TAQUILLA DE PARADERO "MERIDA Y PAMPAS" 1 PARADERO DE 4 MODULOS (24 MTS.),62215.04,NULL
0000000118,0000000011,9,EQUIPOS Y ELEMENTOS VARIOS DE PARADERO "MERIDA Y PAMPAS" 1 PARADERO DE 4 MODULOS (24 MTS.),81637.12,NULL
0000000119,0000000011,10,"INSTALACION DE CCTV Y VYD CANALIZACION, PARADERO DE 4 MODULOS (24 MTS.)",13228.35,NULL
0000000120,0000000011,11,"INSTALACION DE SISTEMA DE TIERRA VYD, PARADERO DE 4 MODULOS (24 MTS.)",13593.05,NULL
0000000121,0000000011,12,"INSTALACION DE ENLACE PUNTO A PUNTO, PARADERO DE 4 MODULOS (24 MTS.)",69297.60,NULL
0000000122,0000000011,13,"INSTALACION DE EQUIPOS DE CCTV, PARADERO DE 4 MODULOS (24 MTS.)",122106.90,NULL
0000000123,0000000011,14,"INSTALACION DE CABLEADO DE RED, PARADERO DE 4 MODULOS (24 MTS.)",53331.79,NULL
0000000124,0000000011,15,"INSTALACION DE EQUIPOS PAGOBUS, PARADERO DE 4 MODULOS (24 MTS.)",65439.05,NULL
0000000125,0000000011,16,"INSTALACION DE EQUIPOS MOVILIDAD, PARADERO DE 4 MODULOS (24 MTS.)",50537.55,NULL
0000000126,0000000011,17,REUBICACION DE LUMINARIOS PARADERO ZONA PIEL (PLANO IE-05),138489.58,NULL
0000000127,0000000011,18,LIMPIEZA DE PARADERO "MERIDA Y PAMPAS"  PARADERO DE 4 MODULOS (24 MTS.),5021.33,NULL
0000000128,0000000011,19,CORTINAS DE ACERO PARA PARADERO DE PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),88897.25,NULL
0000000129,0000000011,20,VARIOS PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),38697.72,NULL
0000000130,0000000011,21,JARDINERIA PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),17583.84,NULL
0000000131,0000000011,22,SEMAFORIZACION PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),367523.00,NULL
0000000132,0000000011,23,SEMAFORIZACION PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),168969.64,NULL
0000000133,0000000011,24,SEMAFORIZACION (CABLEADO IGNACIO) PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),62817.27,NULL
0000000134,0000000011,25,SEMAFORIZACION (CABEZAS SEMAFORICAS) PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),295780.88,NULL
0000000135,0000000011,26,SEMAFORIZACION (OBRA CIVIL) PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),86703.56,NULL
0000000136,0000000011,27,SEMAFORIZACION (POSTERIA) PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),171603.47,NULL
0000000137,0000000011,28,SEMAFORIZACION (CABLEADO) PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),64148.10,NULL
0000000138,0000000011,29,SEMAFORIZACION (CABEZAS SEMAFORICAS) PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),274301.72,NULL
0000000139,0000000011,30,SEMAFORIZACION (OBRA CIVIL ) PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),86520.31,NULL
0000000140,0000000011,31,SEÑALAMIENTO VERTICAL PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),13365.52,NULL
0000000141,0000000011,32,SEÑALAMIENTO HORIZONTAL PARA PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),224841.80,NULL
0000000142,0000000011,33,INSTALACION ELECTRICA ALUMBRADO PARADERO DE 24 MTS,140821.45,NULL
0000000143,0000000011,34,INSTALACION ELECTRICA CONTACTOS PARADERO DE 24 MTS,20208.59,NULL
0000000144,0000000011,35,INSTALACION ELECTRICA PARA CONTACTO DE EMERGENCIA PARADERO DE 24 MTS,3833.56,NULL
0000000145,0000000011,36,INSTALACION ELECTRICA TABLEROS E INTERRUPTORES PARADERO DE 24 MTS,56472.11,NULL
0000000146,0000000011,37,INSTALACION ELECTRICA ACOMETIDA PARADERO DE 24 MTS,26187.00,NULL
0000000147,0000000011,38,SALIDA PARA CELDA FOTO VOLTAICA EN TECHO EN PARADERO DE 24 MTS,2975.92,NULL
0000000148,0000000011,39,ELEMENTOS COMPLEMENTARIOS EN PARADERO DE 24 MTS,1005872.93,NULL
0000000149,0000000011,40,PRELIMINARES DE PARADERO "TORO Y MONTERREY" 1 PARADERO DE 4 MODULOS (24 MTS.),43135.11,NULL
0000000150,0000000011,41,ACARREOS EN CAMIÓN DE PARADERO "TORO Y MONTERREY" 1 PARADERO DE 4 MODULOS (24 MTS.),12491.83,NULL
0000000151,0000000011,42,CIMENTACIÓN Y ELEMENTOS ESTRUCTURALES DE PARADERO "TORO Y MONTERREY" 1 PARADERO DE 4 MODULOS (24 MTS.),324202.46,NULL
0000000152,0000000011,43,ESTRUCTURAS DE ACERO DE PARADERO "TORO Y MONTERREY" 1 PARADERO DE 4 MODULOS (24 MTS.),297725.27,NULL
0000000153,0000000011,44,CUBIERTA DE PARADERO "TORO Y MONTERREY" 1 PARADERO DE 4 MODULOS (24 MTS.),180284.78,NULL
0000000154,0000000011,45,ACABADOS DE PARADERO "TORO Y MONTERREY" 1 PARADERO DE 4 MODULOS (24 MTS.),143497.68,NULL
0000000155,0000000011,46,HERRERIA DE PARADERO "TORO Y MONTERREY" 1 PARADERO DE 4 MODULOS (24 MTS.),656921.06,NULL
0000000156,0000000011,47,MODULO DE TAQUILLA DE PARADERO "TORO Y MONTERREY" 1 PARADERO DE 4 MODULOS (24 MTS.),62215.04,NULL
0000000157,0000000011,48,EQUIPOS Y ELEMENTOS VARIOS DE PARADERO "TORO Y MONTERREY" 1 PARADERO DE 4 MODULOS (24 MTS.),81637.12,NULL
0000000158,0000000011,49,"INSTALACION DE CCTV Y VYD CANALIZACION, PARADERO DE 4 MODULOS (24 MTS.)",13228.35,NULL
0000000159,0000000011,50,"INSTALACION DE SISTEMA DE TIERRA VYD, PARADERO DE 4 MODULOS (24 MTS.)",13593.05,NULL
0000000160,0000000011,51,"INSTALACION DE ENLACE PUNTO A PUNTO, PARADERO DE 4 MODULOS (24 MTS.)",69297.60,NULL
0000000161,0000000011,52,"INSTALACION DE EQUIPOS DE CCTV, PARADERO DE 4 MODULOS (24 MTS.)",122106.90,NULL
0000000162,0000000011,53,"INSTALACION DE CABLEADO DE RED, PARADERO DE 4 MODULOS (24 MTS.)",53331.79,NULL
0000000163,0000000011,54,"INSTALACION DE EQUIPOS PAGOBUS, PARADERO DE 4 MODULOS (24 MTS.)",65439.05,NULL
0000000164,0000000011,55,"INSTALACION DE EQUIPOS MOVILIDAD, PARADERO DE 4 MODULOS (24 MTS.)",50537.55,NULL
0000000165,0000000011,56,REUBICACION DE LUMINARIOS PARADERO TRIGO (PLANO IE-04),144361.77,NULL
0000000166,0000000011,57,LIMPIEZA DE PARADERO "TORO Y MONTERREY"  PARADERO DE 4 MODULOS (24 MTS.),4581.70,NULL
0000000167,0000000011,58,CORTINAS DE ACERO PARA PARADERO DE PARADERO "TORO Y MONTERREY" 1PARADERO DE 4 MODULOS (24 MTS.),88897.25,NULL
0000000168,0000000011,59,VARIOS PARA PARADERO "TORO Y MONTERREY" 1PARADERO DE 4 MODULOS (24 MTS.),38697.72,NULL
0000000169,0000000011,60,JARDINERIA PARA PARADERO "TORO Y MONTERREY" 1PARADERO DE 4 MODULOS (24 MTS.),58881.45,NULL
0000000170,0000000011,61,SEMAFORIZACION (CONTROL MONTERREY) PARA PARADERO "TORO Y MONTERREY" 1PARADERO DE 4 MODULOS (24 MTS.),390320.15,NULL
0000000171,0000000011,62,SEMAFORIZACION (POSTERIA MONTERREY) PARA PARADERO "TORO Y MONTERREY" 1PARADERO DE 4 MODULOS (24 MTS.),161218.98,NULL
0000000172,0000000011,63,SEMAFORIZACION (CABLEADO MONTERREY) PARA PARADERO "TORO Y MONTERREY" 1PARADERO DE 4 MODULOS (24 MTS.),61622.66,NULL
0000000173,0000000011,64,SEMAFORIZACION (CABEZAS SEMAFORICAS MONTERREY) PARA PARADERO "TORO Y MONTERREY" 1PARADERO DE 4 MODULOS (24 MTS.),295780.88,NULL
0000000174,0000000011,65,SEMAFORIZACION (OBRA CIVIL SEMAFORICAS MONTERREY) PARA PARADERO "TORO Y MONTERREY" 1PARADERO DE 4 MODULOS (24 MTS.),82685.99,NULL
0000000175,0000000011,66,SEÑALAMIENTO VERTICAL PARA PARADERO "TORO Y MONTERREY" 1PARADERO DE 4 MODULOS (24 MTS.),12270.79,NULL
0000000176,0000000011,67,SEÑALAMIENTO HORIZONTAL PARA PARADERO "TORO Y MONTERREY" 1PARADERO DE 4 MODULOS (24 MTS.),271953.95,NULL
0000000177,0000000011,68,INSTALACION ELECTRICA ALUMBRADO PARADERO DE 24 MTS,140821.45,NULL
0000000178,0000000011,69,INSTALACION ELECTRICA CONTACTOS PARADERO DE 24 MTS,20208.59,NULL
0000000179,0000000011,70,INSTALACION ELECTRICA PARA CONTACTO DE EMERGENCIA PARADERO DE 24 MTS,3833.56,NULL
0000000180,0000000011,71,INSTALACION ELECTRICA TABLEROS E INTERRUPTORES PARADERO DE 24 MTS,56472.11,NULL
0000000181,0000000011,72,INSTALACION ELECTRICA ACOMETIDA PARADERO DE 24 MTS,26187.00,NULL
0000000182,0000000011,73,SALIDA PARA CELDA FOTO VOLTAICA EN TECHO EN PARADERO DE 24 MTS,2975.92,NULL
0000000183,0000000011,74,ELEMENTOS COMPLEMENTARIOS EN PARADERO DE 24 MTS,1005872.93,NULL
0000000184,0000000011,75,PRELIMINARES DE PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1 PARADERO DE 4 MODULOS (24 MTS.),43135.11,NULL
0000000185,0000000011,76,ACARREOS EN CAMIÓN DE PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1 PARADERO DE 4 MODULOS (24 MTS.),12491.83,NULL
0000000186,0000000011,77,CIMENTACIÓN Y ELEMENTOS ESTRUCTURALES DE PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1 PARADERO DE 4 MODULOS (24 MTS.),324202.46,NULL
0000000187,0000000011,78,ESTRUCTURAS DE ACERO DE PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1 PARADERO DE 4 MODULOS (24 MTS.),297725.27,NULL
0000000188,0000000011,79,CUBIERTA DE PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1 PARADERO DE 4 MODULOS (24 MTS.),198433.26,NULL
0000000189,0000000011,80,ACABADOS DE PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1 PARADERO DE 4 MODULOS (24 MTS.),143497.68,NULL
0000000190,0000000011,81,HERRERIA DE PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1 PARADERO DE 4 MODULOS (24 MTS.),656921.06,NULL
0000000191,0000000011,82,MODULO DE TAQUILLA DE PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1 PARADERO DE 4 MODULOS (24 MTS.),62215.04,NULL
0000000192,0000000011,83,EQUIPOS Y ELEMENTOS VARIOS DE PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1 PARADERO DE 4 MODULOS (24 MTS.),81637.12,NULL
0000000193,0000000011,84,"INSTALACION DE CCTV Y VYD CANALIZACION, PARADERO DE 4 MODULOS (24 MTS.)",13228.35,NULL
0000000194,0000000011,85,"INSTALACION DE SISTEMA DE TIERRA VYD, PARADERO DE 4 MODULOS (24 MTS.)",13593.05,NULL
0000000195,0000000011,86,"INSTALACION DE ENLACE PUNTO A PUNTO, PARADERO DE 4 MODULOS (24 MTS.)",69297.60,NULL
0000000196,0000000011,87,"INSTALACION DE EQUIPOS DE CCTV, PARADERO DE 4 MODULOS (24 MTS.)",122106.90,NULL
0000000197,0000000011,88,"INSTALACION DE CABLEADO DE RED, PARADERO DE 4 MODULOS (24 MTS.)",53331.79,NULL
0000000198,0000000011,89,"INSTALACION DE EQUIPOS PAGOBUS, PARADERO DE 4 MODULOS (24 MTS.)",65439.05,NULL
0000000199,0000000011,90,"INSTALACION DE EQUIPOS MOVILIDAD, PARADERO DE 4 MODULOS (24 MTS.)",50537.55,NULL
0000000200,0000000011,91,REUBICACION DE LUMINARIOS PARADERO EXPIATORIO  (PLANO IE-03),188162.25,NULL
0000000201,0000000011,92,LIMPIEZA DE PARADERO "LIBERTAD-IGNACIO ZARAGOZA"  PARADERO DE 4 MODULOS (24 MTS.),4581.70,NULL
0000000202,0000000011,93,CORTINAS DE ACERO PARA PARADERO DE PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1PARADERO DE 4 MODULOS (24 MTS.),88897.25,NULL
0000000203,0000000011,94,VARIOS PARA PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1PARADERO DE 4 MODULOS (24 MTS.),38697.72,NULL
0000000204,0000000011,95,JARDINERIA PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1PARADERO DE 4 MODULOS (24 MTS.),5592.35,NULL
0000000205,0000000011,96,SEMAFORIZACION (CONTROL) PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1PARADERO DE 4 MODULOS (24 MTS.),367523.00,NULL
0000000206,0000000011,97,SEMAFORIZACION (POSTERIA) PARADERO "MERIDA Y PAMPAS" 1PARADERO DE 4 MODULOS (24 MTS.),186178.62,NULL
0000000207,0000000011,98,SEMAFORIZACION (CABLEADO) PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1PARADERO DE 4 MODULOS (24 MTS.),38537.43,NULL
0000000208,0000000011,99,SEMAFORIZACION (CABEZAS SEMAFORICAS) PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1PARADERO DE 4 MODULOS (24 MTS.),156231.40,NULL
0000000209,0000000011,100,SEMAFORIZACION (OBRA CIVIL ) PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1PARADERO DE 4 MODULOS (24 MTS.),66598.68,NULL
0000000210,0000000011,101,SEÑALAMIENTO VERTICAL PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1PARADERO DE 4 MODULOS (24 MTS.),14326.62,NULL
0000000211,0000000011,102,SEÑALAMIENTO HORIZONTAL PARADERO "LIBERTAD-IGNACIO ZARAGOZA" 1PARADERO DE 4 MODULOS (24 MTS.),159343.09,NULL
0000000212,0000000011,103,INSTALACION ELECTRICA ALUMBRADO PARADERO DE 24 MTS,140821.45,NULL
0000000213,0000000011,104,INSTALACION ELECTRICA CONTACTOS PARADERO DE 24 MTS,20208.59,NULL
0000000214,0000000011,105,INSTALACION ELECTRICA PARA CONTACTO DE EMERGENCIA PARADERO DE 24 MTS,3833.56,NULL
0000000215,0000000011,106,INSTALACION ELECTRICA TABLEROS E INTERRUPTORES PARADERO DE 24 MTS,56472.11,NULL
0000000216,0000000011,107,INSTALACION ELECTRICA ACOMETIDA PARADERO DE 24 MTS,26187.00,NULL
0000000217,0000000011,108,SALIDA PARA CELDA FOTO VOLTAICA EN TECHO EN PARADERO DE 24 MTS,2975.92,NULL
0000000218,0000000011,109,ELEMENTOS COMPLEMENTARIOS EN PARADERO DE 24 MTS,1005872.93,NULL
0000000219,0000000011,110,PRELIMINARES DE PARADERO "11 DE JUNIO Y R.CALZADA" 1 PARADERO DE 4 MODULOS (24 MTS.),34077.59,NULL
0000000220,0000000011,111,ACARREOS EN CAMIÓN DE PARADERO "11 DE JUNIO Y R.CALZADA" 1 PARADERO DE 4 MODULOS (24 MTS.),9541.12,NULL
0000000221,0000000011,112,CIMENTACIÓN Y ELEMENTOS ESTRUCTURALES DE PARADERO "11 DE JUNIO Y R.CALZADA" 1 PARADERO DE 4 MODULOS (24 MTS.),326253.78,NULL
0000000222,0000000011,113,ESTRUCTURAS DE ACERO DE PARADERO "11 DE JUNIO Y R.CALZADA" 1 PARADERO DE 4 MODULOS (24 MTS.),297725.27,NULL
0000000223,0000000011,114,CUBIERTA DE PARADERO "11 DE JUNIO Y R.CALZADA" 1 PARADERO DE 4 MODULOS (24 MTS.),198433.26,NULL
