Id_Obra,Año,Clave_Obra,Nombre,Tipo_Precio,Id_Sub_Programa,Id_Localidad,Beneficiarios,Id_Convenio,Tipo_Obra_Proyecto,Id_Sub_Tipo_Obra,Observaciones,Enviar_Para,Id_Oficio_Asignacion_Obra
0000000013,2017,0012,REUBICACION DE POSTE EN LA COMUNIDAD DE ALBARRADONES EN ESQUINA PRINCIPAL Y SALIDA A LA COMUNIDAD DE ZARAGOZA.,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,08/04/2017 XOCH,CONTRATADO,0
0000000014,2017,0016,TECHO DIGNO COMUNIDAD CAPELLANIA DE LOERA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,0804/2017 XOCH,CONTRATADO,0
0000000015,2017,0018,REHABILITACION EN LA INSTALACION ELECTRICA DEL MERCADO 16 DE SEPTIEMBRE.,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,08/ABR/2017 XOCH,CONTRATADO,0
0000000016,2017,0019,PAVIMENTACION DE LA CALLE SAN JOAQUIN TRAMO: DE PAVIMENTO EXISTENTE - CALLE SANTA CROCCE COL. SANTA CROCCE.,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,08/ABR/2017 XOCH,CONTRATADO,0
0000000017,2017,0020,REHABILITACIÓN DE LA AV. MIGUEL ALEMÁN.,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,08/ABR/2017 XOCH,CONTRATADO,0
0000000018,2017,0021,PROYECTO EJECUTIVO DEL BLVD. CALIOPE TRAMO: PAVIMENTO EXISTENTE - BLVD. CALCOPIRITA.,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,08/ABR/2017 XOCH,CONTRATADO,0
0000000019,2017,0022,REHABILITACION DE LA PLAZA EN COLONIA LEON 1 TRAMO: CALLE NICOLAS CALVO Y ANDRES QUINTANA ROO.,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,08/ABR/2017 XOCH,CONTRATADO,0
0000000020,2017,0026,PROYECTO EJECUTIVO DE LAS CALLES DEL CERCO TRAMO: DE BALUARTES - TRONERAS COL. DEL CASTILLO; CALLE TIBET TRAMO: JAIPUR - BARODA COL. LA INDIA; CALLE BENGALA TRAMO: JAIPUR - BARODA COL. LA INDIA Y LA CALLE CALCUTA TRAMO: TIBET - SARDENETA COL. LA INDIA.,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,08/ABR/2017 XOCH,CONTRATADO,0
0000000021,2017,0028,PROYECTO DE REHABILITACIÓN EN DIFERENTES ESCUELAS DE LA CIUDAD DE LEON.,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,08/ABR/2017 XOCH,CONTRATADO,0
0000000022,2017,0014,"FRACCIÓN, SUMINISTRO Y COLOCACION DE (18) PIEZAS DE PORTERÍAS A BASE DE TUBERÍAS DE 3"" IND. CAL. 18 LEÓN, GTO. (9 JUEGOS) EN EL VIVERO MUNICIPAL DEL MUNICIPIO DE LEON GTO.",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,08/ABR/2017 XOCH,CONTRATADO,0
0000000023,2017,0023,"PROYECTO EJECUTIVO PARA LA EDIFICACION DE LA ESTACION METROPOLITANA DE BOMBEROS No. 9, SANTA CROCCE.",Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,08/ABR/2017 XOCH,CONTRATADO,0
0000000024,2017,0025,"PROYECTO EJECUTIVO AMPLIACION DE LA CARRETERA LEON - MANUEL DOBLADO, TRAMO DE LA VIA DEL FERROCARRIL A PARQUE INDUSTRIAL CIUDAD DE LEON.",Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,08/ABR/2017 XOCH,CONTRATADO,0
0000000025,2017,0034,"ASESORÍA, GERENCIAMIENTO Y CONSULTORIA PARA LA IMPLEMENTACION DEL PROYECTO PARA LA MODERNIZACION DEL SISTEMA DE ALUMBRADO PUBLICO.",Alzado,0000000001,0000000001,0,NULL,Proyecto,0000000001,21/04/2017 CLAU,CONTRATADO,0
0000000026,2017,0029,PROYECTO EJECUTIVO DE LAS CALLES: MISIONES DE LA INDIA TRAMO: BLVD HIDALGO-ARTICULO DE FE COL. SAN JAVIER; CALLE VALLECILLO TRAMO: CERRALVO-TOPAR COL. NUEVO LEON; CALLE ARTURO VILLEGAS TORRES TRAMO: GUADALUPE NUÑEZ-AV. RODOLFO PADILLA COL. LEON I Y CALLE CERRO DEL ZOYATE TRAMO: MADRE MAURA -MADRE RAQUEL COL. 10 DE MAYO,Alzado,0000000001,0000000001,0,NULL,Proyecto,0000000001,21/04/2017 CLAU 03/MAY/17 XOCH ENTREGAN ADENDUM MOFIF PROY CERRO DEL SOYATE TRAMO: MADRE AURA-MADRE RAQUEL Y DEBE DECIR: MADRE MAURA-MADRE RAQUEL,CONTRATADO,0
0000000027,2017,0064,PROYECTO DIAGNOSTICO Y PROPUESTA DE MEJORA DE IMAGEN URBANA DEL BLVD. HERMANOS ALDAMA TRAMO: DE AV. ACABADORES AL ACCESO A LA UNAM.,Alzado,0000000001,0000000001,0,NULL,Proyecto,0000000001,21/04/2017 CLAU,CONTRATADO,0
0000000028,2017,0059,REHABILITACION Y MEJORA DE IMAGEN URBANA ACCESO DE LAGOS DE MORENO,Alzado,0000000001,0000000001,0,NULL,Obra,0000000001,21/04/2017 CLAU,CONTRATADO,0
0000000029,2017,0030,"MEJORAMIENTO DE LA IMAGEN URBANA DEL BLVD. HIDALGO, LEON, GTO. TRAMO: BLVD. JOSE MARIA MORELOS A ENTRONQUE A CARRETERA SAN FELIPE, UBICACIÓN: VARIAS COLONIAS.",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,AMALIA 25/04/2017,CONTRATADO,0
0000000030,2017,0035,"PROYECTO EJECUTIVO DE AMPLIACION DE LA AV. PROLONGACION JUAREZ, TRAMO: GLORIETA TIMOTEO LOZANO A CRUCE DE FERROCARRILES, CIUDAD DE LEON, GTO.",Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,AMALIA 25/04/2017,CONTRATADO,0
0000000031,2017,0060,PAVIMENTACION DEL CAMELLÓN CENTRAL EN BLVD. LAS JOYAS PARA ACCESO PROVISIONAL DEL CAMINO CORRAL DE PIEDRA. ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,AMALIA 25/04/2017,CONTRATADO,0
0000000032,2017,0027,PROYECTO EJECUTIVO DE LA CALLE FELIX ROMERO TRAMO: JOSE MARIA BRITOS - JOAQUIN VILLALOBOS; CALLE ROA BARCENAS TRAMO: F. LOMBARDO - J. MARIA TORNEL; CALLE HEGEL TRAMO: BALCONES DE LA JOYA - GALILEO Y CALLE FROMM TRAMO: GALILEO - PASCAL.,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,GRISELDA 25/04/2017,CONTRATADO,0
0000000033,2017,0057,"OBRAS COMPLEMENTARIAS DE LA CALLE RACING TRAMO: BOTAFOGO - REAL SOCIEDAD, COL. DEPORTIVA II. ",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,GRISELDA 25/04/2017,CONTRATADO,0
0000000034,2017,0062,"DIAGNOSTICO Y PROPUESTA DE MEJORA DE IMAGEN URBANA DEL BLVD. MIGUEL DE CERVANTES SAAVEDRA TRAMO: BLVD. MARIANO ESCOBEDO A BLVD. TORRES LANDA, LEON GTO. ",Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,GRISELDA 25/04/2017,CONTRATADO,0
0000000035,2017,0033,PROYECTO DE ADECUACIÓN DE COCINA ECONÓMICA CON MODELO DE ORGANIZACIÓN DE COMEDOR COMUNITARIO EN LA COL. REAL DE LA JOYA,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,25/04/2017 ANA LAURA,CONTRATADO,0
0000000036,2017,0063,"PROYECTO EJECUTIVO DE LAS CALLES: PRESA DEL ALLENDE, TRAMO: PRESA DEL TIGRE - PRESA DE LA MOJINA COL. PRESITAS DEL CONSUELO; CALLE DE LA PROCESIÓN, TRAMO: SANTÍSIMA TRINIDAD - AV. DE LOS APÓSTOLES COL. LOMAS DE GUADALUPE",Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,25/04/2017 ANA LAURA,CONTRATADO,0
0000000037,2017,0058,"MANTENIMIENTO Y MEJORA A LA INFRAESTRUCTURA DE ALUMBRADO PÚBLICO EN ZONA 1 DE LA CIUDAD DE LEON, GTO.",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,CAP. 25/04/207 ANA LAURA,CONTRATADO,0
0000000038,2017,0069,"REVESTIMIENTO DE LOS CAMINOS: OJO DE AGUA TRAMO: FRACC. LA PERA A RAMAL EL GIGANTE; IBARRILLA TRAMO: EMBOVEDADO DE PUENTE  A KM. 2+600; RAMAL GUANAJUATITO TRAMO: CARRETERA LEON – SAN FELIPE KM. 9 AL 3 + 600 Y RAMAL ZAUCO TRAMO: CARRETERA LEON – SAN FELIPE KM. 11 AL 5 + 000, LOCALIDAD LEON, GTO.",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 26/04/2017,CONTRATADO,0
0000000039,2017,0032,PROYECTO DE RESTAURACIÓN DEL TEMPLO DE NUESTRA SEÑORA DE LOS ANGELES,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JENNY 04/05/2017,CONTRATADO,0
0000000040,2017,0068,PROYECTO EJECUTIVO PARA LA BODEGA DE ALMACENAMIENTO PARA LA DIRECCION DE FISCALIZACION Y CONTROL,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 04/05/2017,CONTRATADO,0
0000000041,2017,0031,PROYECTO EJECUTIVO DE LA CALLE CERRO DE LOS MILAGROS TRAMO: CERRO DEL CUBO - CERRO DE LOS MILAGROS COL. ARBOLEDAS DE LOS CASTILLOS II Y CALLE CERRO DEL TEPEYAC TRAMO: CERRO DEL CUBO - CERRO DE LOS MILAGROS COL. ARBOLEDAS DE LOS CASTILLOS II. ,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,04/05/2017  JORGE,CONTRATADO,0
0000000044,2017,067,"DIAGNOSTICO Y PROPUESTA DE MEJORA DE IMAGEN URBANA DEL BLVD. GONZALEZ BOCANEGRA EN EL TRAMO DE BLVD. TEPEYAC A MALECON DEL RIO DE LOS GOMEZ, LEON GTO.",Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 04/05/2017,CONTRATADO,0
0000000045,2017,066,"DIAGNOSTICO Y PROPUESTA DE MEJORA DE IMAGEN URBANA DEL BLVD. SAN PEDRO EN EL TRAMO DE BLVD. ADOLFO LOPEZ MATEOS A CALLE  PASEO DE LOS CUERVOS, LEON GTO.",Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 04/05/2017,CONTRATADO,0
0000000046,2017,065,ADECUACIÓN DEL PROYECTO DE VOZ Y DATOS DE LOS PARADEROS BLVD. ADOLFO LOPEZ MATEOS Y BLVD. HIDALGO,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 04/05/2017,CONTRATADO,0
0000000047,2017,0061,PROYECTO EJECUTIVO DE LAS CALLES DULCINEA DE TOBOSO TRAMO HENO - PASEO DE LA PRESA COL. VALLE HERMOSO; CALLE ORTIGUILLA TRAMO: AV. RIO DE LOS CASTILLOS - BLVD. PASEO DE LA PRESA COL. VALLE HERMOSO,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,04/MAYO/2017 XOCH,CONTRATADO,0
0000000048,2017,076,"REHABILITACION Y MODERNIZACION DEL MERCADO LA ESPERANZA EN LA COLONIA 10 DE MAYO EN EL MUNICIPIO DE LEON, GUANAJUATO (2da. ETAPA)",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 15/05/2017,CONTRATADO,0
0000000049,2017,0071,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES CORCIRA TRAMO CALIOPE - HADES Ý CALLE PROMETEO TRAMO: EROS - CLOTO COL. LA ERMITA I Y II,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 15/05/2017,CONTRATADO,0
0000000050,2017,0072,"REHABILITACION EN LA INSTALACION ELECTRICA DEL MERCADO SAN FELIPE; REHABILITACION EN LA INSTALACION ELECTRICA DEL MERCADO SAN AGUSTIN, LEON GTO.",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 17/05/2017,CONTRATADO,0
0000000051,2017,0074,"REVESTIMIENTO DE LOS CAMINOS: DUARTE, TRAMO: DUARTE – LAS COLORADAS – CUESTA BLANCA – MANGAS DE LA ESTANCIA; DUARTE, TRAMO: DUARTE A CARRETERA ESTATAL A COMANJILLA; ACCESO AL AUTODROMO, TRAMO: DE CALLE PRINCIPAL A PUENTE DEL MILENIO Y CAMINO ALFARO, TRAMO: FRACC. BOSQUES DEL PEDREGAL A COL. LOMAS DE MEDINA LEON, GTO.",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 17/05/2017,CONTRATADO,0
0000000052,2017,0070,PROYECTO EJECUTIVO DE LAS CALLES MADRE MARINA TRAMO: MADRE AURORA – MADRE RAQUEL COL. DIEZ DE MAYO Y CALLE MADRE MAURA TRAMO: ESTAMBRE – MADRE MARINA COL. DIEZ DE MAYO.,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 17/05/2017,CONTRATADO,0
0000000053,2017,0077,PAVIMENTACION DEL BLVD. TIMOTEO LOZANO ETAPA 2 (CUERPO SUR) TRAMO: BLVD. ATOTONILCO AL  ARROYO DEL  TAJO  DE  SANTA ANA Y CICLOVÍA TRAMO: SAN JOSÉ DE OCA AL ARROYO DEL TAJO DE SANTA ANA.,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH  18/05/2017,CONTRATADO,0
0000000054,2017,0006,"PROYECTO EJECUTIVO DELAS CALLES: PURA SANGRE TRAMO: BLVD. DELTA-PONY COL. EL CARMEN CTM, CALLE SAN JOSE DE COSTA RICA TRAMO: TIMOTEO LOZANO -SAN JOSE DEL MAIPO COL. REFUGIO DE SAN JOSE ",Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 24/05/2017,CONTRATADO,0
0000000055,2017,0098,PROYECTO EJECUTIVO DE LAS CALLES: RENACIMIENTO TRAMO: DELTA-LUCERO DE LA MAÑANA COL. EL POTRERO; CALLE GALES TRAMO: POTRERO DEL POZO-BLVD. GUANAJUATO COL EL POTRERO; CALLE FRAY NOE TRAMO: FRAY RAMON-FRAY VICTOR COL. AMPLIACION SAN FRANCISCO Y CALLE JOSE MARIA BRITO TRAMO: JOSE MARIA TORNEL-FELIX ROMERO COL. PERIODISTAS MEXICANOS ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 24/05/2017,CONTRATADO,0
0000000056,2017,0083,PROYECTO EJECUTIVO DE PARQUE LINEAL ARROYO EL ARADO TRAMO: DE NACIMIENTO-BLVD. LA LUZ LEON GTO ,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000057,2017,0094,PROYECTO EJECUTIVO DE PARQUE VECINAL EL CARMEN CTM SAN JOSE DEL POTRERO BLVD. GUANAJUATO CON CALLE SAN JOSE DEL POTREO COLONIA EL CARMEN CTM ,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000058,2017,0093,"PROYECTO EJECUTIVO DE PARQUE VECINAL SAN MARCOS, PRIVADA LAS RIVAS CON CALLE 21 DE MARZO SUR, COL. SAN MARCOS. ",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,"JMH 25/05/2017 05/JUN/2017 XOCH, MODIF NOMBRE DE OBRA",CONTRATOS,0
0000000059,2017,0080,PROYECTO EJECUTIVO DE PARQUE LINEAL ARROYO EL HUESO TRAMO: DE LOMAS DE LAS FLORES A AMAPOLA LEONGTO ,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000060,2017,0095,PROYECTO EJECUTIVO DE PARQUE VECINAL ERMITA; BLVD. CLOTO CON CALLE ARTEMISA COLONIA ERMITA ,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000061,2017,0079,PROYECTO EJECUTIVO DE PARQUE LINEAL ARROYO EL EJIDO DE BLVD. MORELOS A BLVD. LAS TORRES LEON GTO ,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000062,2017,0078,PROYECTO EJECUTIVO DE PARQUE LINEAL ARROYO MASIRANTO TRAMO: DE LINDERO NORTE FRACC. VILLAS SAN NICLOAS A BEATO MIGUEL GOMEZ LOZA ,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000063,2017,0081,PROYECTO EJECUTIVO DE PARQUE LINEAL ARROYO EL SALTO TRAMO: DE COMUNIDAD EL POTRERO-LINDERO SUR FRACC. PUNTA DEL ESTE ,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000064,2017,0088,PROYECTO EJECUTIVO DE PARQUE VECINAL OBSERVATORIO II CALLE MINERAL DE ABAJO ESQ. CON CALLE METIS COLONIA OBSERVATORIO II ,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000065,2017,0082,PROYECTO EJECUTIVO DE PARQUE LINEAL ARROYO ALFARO TRAMO: COMUNIDAD DE ALFARO A BLVD. LAS TORRES LEON GTO ,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000066,2017,0089,PROYECTO EJECUTIVO DE PARQUE VECINAL EL CARMEN CTM CALLE BELGA CON CALLE PURA SANGRE COLONIA EL CARMEN CTM ,Unitario,0000000001,0000000001,0,NULL,Proyecto,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000067,2017,0050,"MANTENIMIENTO MULTIDISCIPLINARIO EN EL SECTOR 4, LEON GTO ",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000068,2017,0051,"MANTENIMIENTO MULTIDISCIPLINARIO EN EL SECTOR 6, LEON GTO ",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000069,2017,0049,"MANTENIMIENTO MULTIDISCIPLINARIO EN EL SECTOR 2, LEON GTO ",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000070,2017,0044,MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL MALECON DEL RIO LEON GTO ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000071,2017,0038,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. TORRES LANDA, LEON GTO ",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000072,2017,0055,"MANTENIMIENTO MULTIDISCIPLINARIO EN EL SECTOR 7, LEON GTO ",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000073,2017,0056,"MANTENIMIENTO MULTIDISCIPLINARIO EN EL SECTOR 1, LEON GTO ",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000074,2017,0047,MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. HILARIO MEDINA LEON GTO ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000075,2017,0039,MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. CERVANTES SAAVEDRA LEON GTO ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000076,2017,0043,"MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. HIDALGO, LEON GTO ",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000077,2017,0041,MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. MARIANO ESCOBEDO LEON GTO ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 25/05/2017,CONTRATADO,0
0000000078,2017,0053,"MANTENIMIENTO MULTIDISCIPLINARIO EN EL SECTOR 3, LEON GTO ",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,jmh 30/05/2017,CONTRATADO,0
0000000079,2017,0046,MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. AEROPUERTO LEON GTO ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,jmh 30/05/2017,CONTRATADO,0
0000000080,2017,0042,MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. CAMPESTRE LEON GTO ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,jmh 30/05/2017,CONTRATADO,0
0000000081,2017,0040,MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. VICENTE VALTIERRA LEON GTO ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 30/05/2017,CONTRATADO,0
0000000082,2017,0045,MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. LA LUZ LEON GTO ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 30/05/2017,CONTRATADO,0
0000000083,2017,0048,MANTENIMIENTO DEL CAMELLON Y AREAS VERDES DEL BLVD. LOPEZ MATEOS LEON GTO ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,JMH 30/05/2017,CONTRATADO,0
