Id_Capitulo,Id_Presupuesto,Clave,Descripcion,Importe,Id_Contrato_Ampliacion
0000000038,0000000007,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS,557128.09,
0000000039,0000000007,2,ACARREOS,300670.28,
0000000040,0000000007,3,BASES Y SUBBASES,796741.47,
0000000041,0000000007,4,PAVIMENTOS HIDRAULICOS,4203125.42,
0000000042,0000000007,5,CICLOVIA,1225239.14,
0000000043,0000000007,6,ELECTRIFICACION DE POSTES,132980.23,
0000000044,0000000007,7,ESTRUCTURAS PRIMARIAS,126527.99,
0000000045,0000000007,8,ESTRUCTURAS SECUNDARIAS,39961.05,
0000000046,0000000007,9,ALUMBRADO,2191856.71,
0000000047,0000000007,10,ACOMETIDA SUBTERRANEA,125694.33,
0000000048,0000000007,11,SUBESTACION,106852.61,
0000000049,0000000007,12,CONTROL,46243.18,
0000000050,0000000007,13,SEMAFOROS (INTERSECCION BLVD. DELTA Y CALLE ETA) PRELIMINARES Y OBRA CIVIL,31602.60,
0000000051,0000000007,14,POSTERIA,76270.08,
0000000052,0000000007,15,SEMAFOROS,74693.87,
0000000053,0000000007,16,CABLEADO Y CONTROL,361562.49,
0000000054,0000000007,17,SEÑALAMIENTO,2411.25,
0000000055,0000000007,18,SEMAFOROS (INTERSECCION BLVD. DELTA Y CALLE KAPPA),41902.33,
0000000056,0000000007,19,POSTERIA,101693.44,
0000000057,0000000007,20,SEMAFOROS,98300.09,
0000000058,0000000007,21,CABLEADO Y CONTROL,363701.37,
0000000059,0000000007,22,SEÑALAMIENTO,2411.25,
0000000060,0000000007,23,SEMAFOROS (INTERSECCION BLVD. DELTA Y EPSILON),54703.03,
0000000061,0000000007,24,POSTERIA,34371.88,
0000000062,0000000007,25,SEMAFOROS,102523.19,
0000000063,0000000007,26,CABLEADO Y CONTROL,369982.24,
0000000064,0000000007,27,SEÑALAMIENTO,6653.52,
0000000065,0000000007,28,"SEMAFOROS (INTERSECCION BLVD. DELTA, CALLE CERRO DEL GIGANTE Y CALLE OPORTO)",63418.44,
0000000066,0000000007,29,POSTERIA,51557.82,
0000000067,0000000007,30,SEMAFOROS,144452.72,
0000000068,0000000007,31,CABLEADO Y CONTROL,368558.26,
0000000069,0000000007,32,SEÑALAMIENTO,4822.50,
0000000070,0000000007,33,"SEMAFOROS (INTERSECCION BLVD. DELTA, CALLE BUFA DE ZACATECAS Y CALLE JEREZ DE LA LUZ)",68578.49,
0000000071,0000000007,34,POSTERIA,48332.19,
0000000072,0000000007,35,SEMAFOROS,109043.39,
0000000073,0000000007,36,CABLEADO Y CONTROL,373862.56,
0000000074,0000000007,37,SEÑALAMIENTO,3242.94,
0000000075,0000000007,38,SEÑALAMIENTO HORIZONTAL,422665.62,
0000000076,0000000007,39,SEÑALAMIENTO VERTICAL,137338.96,
0000000077,0000000007,40,SEÑALAMIENTO DE PROTECCION DE OBRA,77854.87,
0000000078,0000000007,41,DRENAJE PLUVIAL,1650901.25,
0000000079,0000000007,42,SUMINISTROS DRENAJE PLUVIAL,4103770.88,
0000000080,0000000007,43,MANO DE OBRA REJILLAS PLUVIALES,71322.89,
0000000081,0000000007,44,SUMINISTROS REJILLAS PLUVIALES,276547.30,
0000000082,0000000007,45,PRELIMINARES AGUA POTABLE,3053378.80,
0000000083,0000000007,46,MANO DE OBRA Y SUMINISTROS LINEA DE CONDUCCION TANQUE CERRITO DE JEREZ - PB PASEOS DEL MOLINO TRAMO CERRO DE L GIGANTE A BLVD. EPSILON CRUCEROS 107 A 10024,1151706.28,
0000000084,0000000007,47,SUMINISTROS,1957816.16,
0000000085,0000000007,48,TOMAS DOMICILIARIAS,32232.00,
0000000086,0000000007,49,DRENAJE SANITARIO,7608512.90,
0000000087,0000000007,50,DESCARGAS DOMICILIARIAS,636986.82,
0000000088,0000000007,51,FUERA DE CATALOGO,0.00,
0000000089,0000000007,52,RECONSIDERACION DE P.U.F.C.,0.00,
0000000090,0000000008,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS,99763.20,
0000000091,0000000008,2,PAVIMENTOS HIDRAULICOS,119566.82,
0000000092,0000000008,3,CICLOVIAS,122460.91,
0000000093,0000000008,4,ALUMBRADO,33712.16,
0000000094,0000000008,5,SUBESTACION,12946.68,
0000000095,0000000008,6,SEMAFOROS(INTERSECCION BLVD.DELTA Y CALLE ETA) PRELIMINARES Y OBRA CIVIL,126953.56,
0000000096,0000000008,7,SEMAFOROS(INTERSECCION BLVD.DELTA Y EPSILON),9690.18,
0000000097,0000000008,8,SEÑALAMIENTO HORIZONTAL,57435.00,
0000000098,0000000008,9,DRENAJE PLUVIAL,292754.57,
0000000099,0000000008,10,CONCEPTOS FUERA DE CATALOGO,652400.61,
0000000100,0000000009,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS,79691.36,
0000000101,0000000009,2,ACARREOS,67225.30,
0000000102,0000000009,3,BASES Y SU BASES,48393.14,
0000000103,0000000009,4,PAVIMENTOS HIDRAULICOS,137544.53,
0000000104,0000000009,5,ELECTRIFICACION DE POSTES,4838.00,
0000000105,0000000009,6,ESTRUCTURAS PRIMARIAS,4009.09,
0000000106,0000000009,7,SUBESTACION,96.79,
0000000107,0000000009,8,SEÑALAMIENTO HORIZONTALSUBESTACION,44464.04,
0000000108,0000000009,9,SEÑALAMIENTO VERTICAL,4478.52,
0000000109,0000000009,10,SEÑALAMIENTO PROTECCION DE OBRA,1064.54,
0000000110,0000000009,11,PRELIMINARES AGUA POTABLE,104004.26,
0000000111,0000000009,12,SUMINISTROS,59205.48,
0000000112,0000000009,13,CONCEPTOS FUERA DE CATALOGO,852818.21,
0000000113,0000000010,1,PRELIMINARES Y OBRAS COMPLEMENTARIAS,494349.76,
0000000114,0000000010,2,BASES Y SUB BASES,330003.40,
0000000115,0000000010,3,PAVIMENTOS,6217359.35,
0000000116,0000000010,4,ACARREOS EN CAMION,393851.27,
0000000117,0000000010,5,SEÑALAMIENTO HORIZONTAL,465873.93,
0000000118,0000000010,6,SEÑALAMIENTO PARA LA PROTECCION DE OBRA,364099.71,
0000000119,0000000011,1,PAVIMENTOS,19779780.37,
0000000120,0000000011,2,FUERA DE CATALOGO,0.00,
0000000121,0000000012,1,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS,327958.64,
0000000122,0000000012,2,ACARREOS,206779.88,
0000000123,0000000012,3,BASES Y SUBBASES,554148.53,
0000000124,0000000012,4,PAVIMENTOS HIDRAULICOS,3788020.89,
0000000125,0000000012,5,CICLOVIA,539805.26,
0000000126,0000000012,6,ELECTRIFICACION DE POSTES,135735.15,
0000000127,0000000012,7,ESTRUCTURAS PRIMARIAS,156939.12,
0000000128,0000000012,8,ESTRUCTURA SECUNDARIAS,67299.82,
0000000129,0000000012,9,ALUMBRADO,833789.70,
0000000130,0000000012,10,ACOMETIDA SUBTERRANEA,39164.01,
0000000131,0000000012,11,SUBESTACION,30355.47,
0000000132,0000000012,12,CONTROL,15097.68,
0000000133,0000000012,13,SEMAFOROS (INTERSECCION BLVD. DELTA Y RIO MAYO),48415.78,
0000000134,0000000012,14,POSTERIA,99100.32,
0000000135,0000000012,15,SEMAFOROS,91618.76,
0000000136,0000000012,16,CABLEADO Y CONTROL,359790.34,
0000000137,0000000012,17,SEÑALAMIENTO,2298.06,
0000000138,0000000012,18,SEMAFOROS (INTERSECCION BLVD. DELTA Y CALLE JEREZ DE GUADALUPE),33513.06,
0000000139,0000000012,19,POSTERIA,99100.32,
0000000140,0000000012,20,SEMAFOROS,81809.27,
0000000141,0000000012,21,CABLEADO Y CONTROL,352286.16,
0000000142,0000000012,22,SEÑALAMIENTO,2529.18,
0000000143,0000000012,23,SEMAFOROS (INTERSECCION BLVD. DELTA Y CALLE JEREZ DEL NIÑO),28371.81,
0000000144,0000000012,24,POSTERIA,74325.24,
0000000145,0000000012,25,SEMAFOROS,62174.41,
0000000146,0000000012,26,CABLEADO Y CONTROL,353965.85,
0000000147,0000000012,27,SEÑALAMIENTO,1763.16,
0000000148,0000000012,28,SEÑALAMIENTO HORIZONTAL,117518.86,
0000000149,0000000012,29,SEÑALAMIENTO VERTICAL,80138.67,
0000000150,0000000012,30,SEÑALAMIENTO DE PROTECCION DE OBRA,29310.12,
0000000151,0000000012,31,DRENAJE PLUVIAL,2270659.48,
0000000152,0000000012,32,SUMINISTROS,10616111.31,
0000000153,0000000012,33,MANO DE OBRA REJILLAS PLUVIALES,46549.84,
0000000154,0000000012,34,SUMINISTROS  REJILLAS PLUVIALES,318323.69,
0000000155,0000000012,35,AGUA POTABLE,1025435.56,
0000000156,0000000012,36,TOMAS DOMICILIARIAS,23678.80,
0000000157,0000000012,37,DRENAJE SANITARIO,3011780.46,
0000000158,0000000012,38,DESCARGAS DOMICILIARIAS,268559.58,
0000000159,0000000012,39,FUERA DE CATALOGO,0.00,
0000000160,0000000013,1,PRELIMINARES-CUERPO LATERAL NORTE (0+000 AL 1+320),277732.50,
0000000161,0000000013,2,VEGETACION-CUERPO LATERAL NORTE (0+000 AL 1+320),262090.16,
0000000162,0000000013,3,EXCAVACIONES-CUERPO LATERAL NORTE (0+000 AL 1+320),230971.33,
0000000163,0000000013,4,ACARREOS EN CAMION-CUERPO LATERAL NORTE (0+000 AL 1+320),921064.18,
0000000164,0000000013,5,TERRACERIAS-CUERPO LATERAL NORTE (0+000 AL 1+320),1064165.18,
0000000165,0000000013,6,BASES Y SUB BASES-CUERPO LATERAL NORTE (0+000 AL 1+320),1086706.27,
0000000166,0000000013,7,PAVIMENTO-CUERPO LATERAL NORTE (0+000 AL 1+320),10228241.19,
0000000167,0000000013,8,TRABAJOS COMPLEMENTARIOS-CUERPO LATERAL NORTE (0+000 AL 1+320),48943.38,
0000000168,0000000013,9,LIMPIEZA-CUERPO LATERAL NORTE (0+000 AL 1+320),22651.40,
0000000169,0000000013,10,PRELIMINARES-PAVIMENTO CUERPO LATERAL SUR,288606.38,
0000000170,0000000013,11,VEGETACION-PAVIMENTO CUERPO LATERAL SUR,443801.07,
0000000171,0000000013,12,EXCAVACIONES-PAVIMENTO CUERPO LATERAL SUR,177721.87,
0000000172,0000000013,13,ACARREOS EN CAMION-PAVIMENTO CUERPO LATERAL SUR,1038748.44,
0000000173,0000000013,14,TERRACERIAS-PAVIMENTO CUERPO LATERAL SUR,1276313.67,
0000000174,0000000013,15,BASES Y SUB BASES-PAVIMENTO CUERPO LATERAL SUR,1047145.41,
0000000175,0000000013,16,PAVIMENTOS Y REPOSICION DE PAVIMENTOS-PAVIMENTO CUERPO LATERAL SUR,9883155.32,
0000000176,0000000013,17,TRABAJOS COMPLEMENTARIOS-PAVIMENTO CUERPO LATERAL SUR,84560.11,
0000000177,0000000013,18,LIMPIEZA-PAVIMENTO CUERPO LATERAL SUR,22008.53,
0000000178,0000000013,19,PRELIMINARES-IMAGEN URBANA-BANQUETAS,44320.68,
0000000179,0000000013,20,EXCAVACIONES-IMAGEN URBANA-BANQUETAS,1129793.51,
0000000180,0000000013,21,ACARREOS EN CAMION-IMAGEN URBANA-BANQUETAS,379197.92,
0000000181,0000000013,22,TERRACERIAS-IMAGEN URBANA-BANQUETAS,250276.49,
0000000182,0000000013,23,BASES Y SUB BASES-IMAGEN URBANA-BANQUETAS,1022248.72,
0000000183,0000000013,24,PAVIMENTOS-IMAGEN URBANA-BANQUETAS,6226052.23,
0000000184,0000000013,25,LIMPIEZAS-IMAGEN URBANA-BANQUETAS,25401.20,
0000000185,0000000013,26,IMAGEN URBANA-BANQUETAS,1472935.96,
0000000186,0000000013,27,VEGETACION EN BANQUETAS,826875.52,
0000000187,0000000013,28,PRELIMINARES-REHABILITACION Y/O REPOSICION DE LINEA DE AGUA POTABLE,35860.45,
0000000188,0000000013,29,EXCAVACIONES-REHABILITACION Y/O REPOSICION DE LINEA DE AGUA POTABLE,282326.13,
0000000189,0000000013,30,ACARRREOS-REHABILITACION Y/O REPOSICION DE LINEA DE AGUA POTABLE,1001689.64,
0000000190,0000000013,31,RELLENOS-REHABILITACION Y/O REPOSICION DE LINEA DE AGUA POTABLE,1634305.19,
0000000191,0000000013,32,MATERIALES-REHABILITACION Y/O REPOSICION DE LINEA DE AGUA POTABLE,8707931.62,
0000000192,0000000013,33,INSTALACIONES-REHABILITACION Y/O REPOSICION DE LINEA DE AGUA POTABLE,962291.02,
0000000193,0000000013,34,TOMAS DOMICILIARIAS-REHABILITACION Y/O REPOSICION DE LINEA DE AGUA POTABLE,159876.75,
0000000194,0000000013,35,CAJAS DE OPERACION DE VALVULAS-REHABILITACION Y/O REPOSICION DE LINEA DE AGUA POTABLE,201506.30,
0000000195,0000000013,36,OBRAS COMPLEMENTARIAS-REHABILITACION Y/O REPOSICION DE LINEA DE AGUA POTABLE,193882.02,
0000000196,0000000013,37,PRELIMINARES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO,7084.53,
0000000197,0000000013,38,EXCAVACIONES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO,190437.89,
0000000198,0000000013,39,ACARREOS EN CAMON-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO,698247.24,
0000000199,0000000013,40,RELLENOS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO,1243759.95,
0000000200,0000000013,41,MATERIALES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO,1299248.72,
0000000201,0000000013,42,INSTALACIONES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO,175353.59,
0000000202,0000000013,43,POZOS DE VISITA-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO,659496.77,
0000000203,0000000013,44,OBRAS COMPLEMENTARIAS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO,30143.81,
0000000204,0000000013,45,PRELIMINARES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS),83714.06,
0000000205,0000000013,46,ACARREOS EN CAMION-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS),298131.95,
0000000206,0000000013,47,RELLENO-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS),508863.67,
0000000207,0000000013,48,MATERIALES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS),589275.16,
0000000208,0000000013,49,INSTALACIONES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO (DESCARGAS DOMICILIARIAS),96536.22,
0000000209,0000000013,50,PRELIMINARES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,21180.20,
0000000210,0000000013,51,EXCAVACIONES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,149148.28,
0000000211,0000000013,52,ACARREOS EN CAMION-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,442726.71,
0000000212,0000000013,53,RELLENOS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,1885670.31,
0000000213,0000000013,54,SUMINISTRO DE TUBERIA-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,2367381.90,
0000000214,0000000013,55,INSTALACION DE TUBERIA-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,241820.22,
0000000215,0000000013,56,POZOS DE VISITA-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,304560.07,
0000000216,0000000013,57,PRELIMINARES Y TRABAJOS COMPLEMENRARIOS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL (REJILLAS PLUVIALES),1700.23,
0000000217,0000000013,58,EXCAVACIONES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL (REJILLAS PLUVIALES),49900.57,
0000000218,0000000013,59,ACARREOS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL (REJILLAS PLUVIALES),149936.90,
0000000219,0000000013,60,RELLENOS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL (REJILLAS PLUVIALES),314869.89,
0000000220,0000000013,61,SUMINISTROS DE TUBERIA-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL (REJILLAS PLUVIALES),1683712.65,
0000000221,0000000013,62,INSTALACION DE TUBERIA-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL (REJILLAS PLUVIALES),38218.79,
0000000222,0000000013,63,REGISTROS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL (REJILLAS PLUVIALES),809169.29,
0000000223,0000000013,64,SEÑALES RESTRICTIVAS,42476.30,
0000000224,0000000013,65,SEÑALAMIENTO PREVENTIVO,10388.92,
0000000225,0000000013,66,SEÑALAMIENTO INFORMATIVO,15961.19,
0000000226,0000000013,67,SEÑALES DIVERSAS,3312.26,
0000000227,0000000013,68,RAYAS EN PAVIENTO,236246.45,
0000000228,0000000013,69,VIALETAS Y BOTONES,361725.20,
0000000229,0000000013,70,SEÑALES VERTICALES ELEVADAS-SEÑALES INFORMATIVAS,256695.03,
0000000230,0000000013,71,OBRA AFECTACIONES,942051.98,
0000000231,0000000013,72,PRELIMINARES-PUENTE LA LUZ NORTE,857.01,
0000000232,0000000013,73,DEMOLICIONES-PUENTE LA LUZ NORTE,5156.57,
0000000233,0000000013,74,CARGAS Y ACARREOS-PUENTE LA LUZ NORTE,289795.97,
0000000234,0000000013,75,RELLENOS-PUENTE LA LUZ NORTE,939254.98,
0000000235,0000000013,76,ESTRUCTURA-PUENTE LA LUZ NORTE,1214401.41,
0000000236,0000000013,77,PINTURA-PUENTE LA LUZ NORTE,2819.35,
0000000237,0000000013,78,SEÑALAMIENTO DE PROTECCION DEOBRA-PUENTE LA LUZ NORTE,26794.21,
0000000238,0000000013,79,LIMPIEZA DE OBRA-PUENTE LA LUZ NORTE,1324.48,
0000000239,0000000013,80,PRELIMINARES-PUENTE LALUZSUR,874.44,
0000000240,0000000013,81,DEMOLICION-PUENTELALUZ SUR,11200.17,
0000000241,0000000013,82,CARGAS Y ACARREOS-PUENTE LA LUZ SUR,113109.18,
0000000242,0000000013,83,RELLENOS-PUENTE LA LUZ SUR,757535.24,
0000000243,0000000013,84,ESTRUCTURA-PUENTE LA LUZ SUR,1311770.97,
0000000244,0000000013,85,PINTURA-PUENTE LA LUZ SUR,2819.35,
0000000245,0000000013,86,SEÑALAMIENTO DE PROTECCION DEOBRA-PUENTE LA LUZ NORTE,26830.93,
0000000246,0000000013,87,LIMPIEZA DE OBRA-PUENTE LA LUZ SUR,1351.40,
0000000247,0000000013,88,OBRA CIVIL-SEMAFOROS,1307424.16,
0000000248,0000000013,89,INSFRAESTRUCTURA-SEMAFOROS,1302934.92,
0000000249,0000000013,90,CABEZAS SEMAFORICAS,779836.14,
0000000250,0000000013,91,CONTROLADORES,1174223.80,
0000000251,0000000013,92,SEÑALAMIENTO PROTECCION DE OBRA 1RA ETAPA-SEMAFOROS,516901.85,
0000000252,0000000013,93,RED DE ALUMBRADO PUBLICO,205237.47,
0000000253,0000000013,94,ESTRUCTURAS RED DE MEDIA TENSION,345617.21,
0000000254,0000000013,95,ESTRUCTURAS RED DE BAJA TENSION,11116.62,
0000000255,0000000013,96,RED EN MEDIA TENSION SUBTERRANEA,7289251.12,
0000000256,0000000013,97,MANO DE OBRA DE CANALIZACION 01 DE RED DE TELEFONIA,239614.75,
0000000257,0000000013,98,MATERIALES DE CANALIZACION 01 DE RED DE TELEFONIA,128475.51,
0000000258,0000000013,99,MANO DE OBRA DE CANALIZACION 02 DE RED DE TELEFONIA,114590.33,
0000000259,0000000013,100,MATERIALES DE CANALIZACION 02 DE RED DE TELEFONIA,103813.76,
0000000260,0000000013,101,MANO DE OBRA DE CANALIZACION 03 DE RED DE TELEFONIA,79090.62,
0000000261,0000000013,102,MATERIALES DE CANALIZACION 03 DE RED DE TELEFONIA,69003.40,
0000000262,0000000013,103,MANO DE OBRA DE CANALIZACION 04 DE RED DE TELEFONIA,107240.05,
0000000263,0000000013,104,MATERIALES DE CANALIZACION 04 DE RED DE TELEFONIA,81299.81,
0000000264,0000000013,105,MANO DE OBRA DE CANALIZACION 05 DE RED DE TELEFONIA,47148.12,
0000000265,0000000013,106,MATERIALES DE CANALIZACION 05 DE RED DE TELEFONIA,50834.52,
0000000266,0000000013,107,MANO DE OBRA DE CANALIZACION 06 DE RED DE TELEFONIA,66881.16,
0000000267,0000000013,108,MATERIALES DE CANALIZACION 06 DE RED DE TELEFONIA,57817.85,
0000000268,0000000013,109,MANO DE OBRA DE CANALIZACION 07 DE RED DE TELEFONIA,45899.50,
0000000269,0000000013,110,MATERIALES DE CANALIZACION 07 DE RED DE TELEFONIA,46391.46,
0000000270,0000000013,111,MANO DE OBRA DE CANALIZACION 08 DE RED DE TELEFONIA,148077.24,
0000000271,0000000013,112,MATERIALES DE CANALIZACION 08 DE RED DE TELEFONIA,136275.54,
0000000272,0000000013,113,MANO DE OBRA DE CANALIZACION 09 DE RED DE TELEFONIA,176445.04,
0000000273,0000000013,114,MATERIALES DE CANALIZACION 09 DE RED DE TELEFONIA,143462.00,
0000000274,0000000013,115,MANO DE OBRA DE CONSTRUCCION RED PRINCIPAL 01 DE RED DE TELEFONIA,31092.12,
0000000275,0000000013,116,MATERIALES DE CONSTRUCCION RED PRINCIPAL 01 DE RED DE TELEFONIA,124250.63,
0000000276,0000000013,117,MANO DE OBRA DESMANTELAMIENTO RED PRINCIPAL 01 DE RED DE TELEFONIA,8130.11,
0000000277,0000000013,118,MANO DE OBRA DE CONSTRUCCION RED SECUNDARIA 01 DE RED DE TELEFONIA,12013.72,
0000000278,0000000013,119,MATERIALES DE CONSTRUCCION RED SECUNDARIA 01 DE RED DE TELEFONIA,91144.22,
0000000279,0000000013,120,MANO DE OBRA DE CONSTRUCCION RED SECUNDARIA 02 DE RED DE TELEFONIA,13698.31,
0000000280,0000000013,121,MATERIALES DE CONSTRUCCION RED SECUNDARIA 02 DE RED DE TELEFONIA,30429.15,
0000000281,0000000013,122,MANO DE OBRA DE CONSTRUCCION RED SECUNDARIA 03 DE RED DE TELEFONIA,7645.30,
0000000282,0000000013,123,MATERIALES DE CONSTRUCCION RED SECUNDARIA 03 DE RED DE TELEFONIA,8682.12,
0000000283,0000000013,124,MANO DE OBRA DESMANTELAMIENTO RED SECUNDARIA 01 DE RED DE TELEFONIA,4089.26,
0000000284,0000000013,125,MANO DE OBRA DESMANTELAMIENTO RED SECUNDARIA 02 DE RED DE TELEFONIA,9307.08,
0000000285,0000000013,126,MANO DE OBRA DESMANTELAMIENTO RED SECUNDARIA 03 DE RED DE TELEFONIA,3591.09,
0000000286,0000000013,127,MANO DE OBRA DE CONSTRUCCION RED FIBRA OPTICA 01 DE RED DE TELEFONIA,25781.48,
0000000287,0000000013,128,MATERIALES DE CONSTRUCCION RED FIBRA OPTICA 01 DE RED DE TELEFONIA,57942.28,
0000000288,0000000013,129,MANO DE OBRA DESMANTELAMIENTO RED FIBRA OPTICA 01 DE RED DE TELEFONIA,9302.67,
0000000289,0000000013,130,FUERA DE CATALOGO,0.00,
0000000290,0000000013,131,RECONSIDERACION PUFC,0.00,
0000000291,0000000013,132,AJUSTE DE INDIRECTOS.,0.00,
0000000292,0000000014,1,PRELIMINARES ARROYO Y GUARNICIONES.,5083.60,
0000000293,0000000014,2,ACARREOS EN CAMION ARROYO Y GUARNICIONES.,5155.80,
0000000294,0000000014,3,BASES Y SUB-BASES ARROYO Y GUARNICIONES.,6459.12,
0000000295,0000000014,4,PAVIMENTOS ASFALTICOS ARROYO Y GUARNICIONES.,2214.08,
0000000296,0000000014,5,PAVIMENTOS DE CONCRETO HIDRAULICO ARROYO Y GUARNICIONES.,29801.12,
0000000297,0000000014,6,LIMPIEZAS ARROYO Y GUARNICIONES.,322.20,
