Id_Obra,Clave_Obra,Nombre,Tipo_Precio,Id_Sub_Programa,Id_Localidad,Tipo_Obra_Proyecto,Id_Sub_Tipo_Obra,Id_Oficio_Asignacion_Obra
46,65,"LIMPIEZA Y MANTENIMIENTO DE ARROYO ALFARO, MUERTO Y EL POTRERO; INTERSECCIÓN EJIDO - ALFARO, FRUTALE",Unitario,1,1,Obra,1,0
47,76,PAVIMENTACION DE LA CALLE JEREZ DE CETINA TRAMO: JEREZ DE SANALONA - JEREZ DE MIÑO COL. VALLE DE JER,Unitario,1,1,Obra,1,0
48,47,PAVIMENTACIÓN DE LA CALLE SANTA MARGARITA TRAMO: DE CALLE SANTA BERNARDITA A CALLE JUANA DE ARCO COL,Unitario,1,1,Obra,1,0
49,57,PAVIMENTACION DE LA CALLE TABACHIN DE JEREZ TRAMO: BLVD. SAN PEDRO A PASEO DE LOS VERDINES COL. JARD,Unitario,1,1,Obra,1,0
50,42,PAVIMENTACION DE LA CALLE JEREZ DE CETINA TRAMO: JEREZ DE GUADALUPE A JEREZ DE SANALONA COL. VALLE D,Unitario,1,1,Obra,1,0
51,54,MANTENIMIENTO AL BLVD. DELTA TRAMO: BLVD. LA LUZ Y VÍA DE LOS GIRASOLES,Unitario,1,1,Obra,1,0
52,69,CONFORMACION Y RASTREO DE TERRACERIA EN CAMINO A CUESTA BLANCA (DUARTE) Y CONFORMACION Y RASTREO DE,Unitario,1,1,Obra,1,0
53,48,REHABILITACION DE BARRERAS DE CONTENCIÓN SOBRE EL MALECON DEL RIO DE LOS GOMEZ,Unitario,1,1,Obra,1,0
54,66,PROYECTO EJECUTIVO DE LA PLAZA MULTIPOL SAN PEDRO EN BLVD. BARRIO DE GUADALUPE ENTRE CALLE AÑORANZA,Unitario,1,1,Obra,1,0
55,49,CONSTRUCCION DE BASES PARA ESCULTURAS (10 BASES) EN BLVD. AEROPUERTO TRAMO: DISTRIBUIDOR VIAL JUAN P,Unitario,1,1,Obra,1,0
56,75,RENOVACIÓN DE SEÑALAMIENTO EN CALLE SALIDA DE LOS GOMEZ TRAMO: AV. 16 DE SEPTIEMBRE - BLVD. CAMPESTR,Unitario,1,1,Obra,1,0
57,34,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEON (SIT OPTIBÚS) 3A. 4A. ETAPA. TERMINAL MARAVIL,Unitario,1,1,Obra,1,0
58,35,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. TERMINAL SUR (,Unitario,1,1,Obra,1,0
59,36,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA TERMINAL ECHEVE,Unitario,1,1,Obra,1,0
60,25,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A Y 4A ETAPA. CORREDOR TRONCAL,Unitario,1,1,Obra,1,0
61,26,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
62,27,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
63,28,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
64,29,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
65,63,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
66,71,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
67,72,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
68,73,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
69,74,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
70,53,PAISAJE Y JARDINERA PARA LA ZONA CONTEXTUAL DE LA FUENTE DEL BLVD. ADOLFO LOPEZ MATEOS,Unitario,1,1,Obra,1,0
71,50,REHABILITACION DE LOS PAVIMENTOS DE LA CALLE KIWI COL. LOMAS DE ECHEVESTE,Unitario,1,1,Obra,1,0
72,70,RESTAURACIÓN Y ADECUACIÓN DEL MUSEO DE LA CIUDAD DE LEÓN TERCERA ETAPA UBICADO EN PEDRO MORENO ZONA,Unitario,1,1,Obra,1,0
73,52,LIMPIEZA Y MANTENIMIENTO DE ARROYO LA TINAJA Y LAS LIEBRES,Unitario,1,1,Obra,1,0
74,67,PAVIMENTACION DE LA CALLE PASEO DE LOS TUCANES TRAMO: PASEO DE LOS CENZONTLES A PASEO DE LOS RUISEÑO,Unitario,1,1,Obra,1,0
75,82,PAVIMENTACION DE LA CALLE CAMPO DULCINEA TRAMO: CAMPO ESCONDIDO - CAMPO ALEGRE COL. VALLE HERM0SO,Unitario,1,1,Obra,1,0
76,81,PAVIMENTACION DE LA CALLE GARBANCILLO TRAMO: BRICHO - JUNCO COL. VALLE HERMOSO,Unitario,1,1,Obra,1,0
77,88,PAVIMENTACION DE LA CALLE BONIFACIO COLLAZO TRAMO: JULIAN CARRILLO - CRISTINA ORTEGA COL. CASA BLANC,Unitario,1,1,Obra,1,0
78,92,PAVIMENTACION DE LA CALLE CERRO DEL HORMIGERO TRAMO: DE RIO MAYO A MADRE MAURA COL. MARIA DE LA LUZ,Unitario,1,1,Obra,1,0
79,95,"PROYECTO EJECUTIVO  DE CINETECA PLAZA CATEDRAL, UBICADO ALVARO OBREGON ZONA CENTRO",Unitario,1,1,Obra,1,0
80,83,"CONSTRUCCIÓN DE 210 GAVETAS DE ADULTO EN EL PANTEON SAN NICOLAS, BLVD. MARIANO ESCOBEDO ESQ. HERNAND",Unitario,1,1,Obra,1,0
81,87,PAVIMENTACION DE LA CALLE MADRE CARMEN TRAMO: MADRE TIERRA - TOPAR CON MERCADO COL. DIEZ DE MAYO,Unitario,1,1,Obra,1,0
82,91,PAVIMENTACION DE LA CALLE PRIVADA BARCELONA TRAMO: MURCIA A BARCELONA COL. SAN JUAN BOSCO,Unitario,1,1,Obra,1,0
83,94,"PROYECTO EJECUTIVO DE RESTAURACIÓN DE LA CASA DE LA CULTURA ""DIEGO RIVERA"" UBICADA EN PORTALES DELIC",Unitario,1,1,Obra,1,0
84,84,PROYECTO DE LA PAVIMENTACION DE LAS CALLES: 1. HADES TRAMO: EROS - SALAMINA COL. LA HERMITA; 2. IRLA,Unitario,1,1,Obra,1,0
85,93,PRIMERA ETAPA DE LA RESTAURACIÓN DEL ARCO DE LA CALZADA,Unitario,1,1,Obra,1,0
86,62,AMPLIACION DE LAS OFICINAS PARA EL INSTITUTO MUNICIPAL DE PLANEACION UBICADO EN BLVD. TORRES LANDA #,Unitario,1,1,Obra,1,0
87,80,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TROMN,Unitario,1,1,Obra,1,0
88,85,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
89,86,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRON,Unitario,1,1,Obra,1,0
90,90,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
91,64,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
92,77,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
93,78,AMPLIACIÓN DEL SISTEMA INTEGRADO DE TRANSPORTE DE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR TRONC,Unitario,1,1,Obra,1,0
94,79,AMPLIACION DEL SISTEMA INTEGRADO DE TRANSPORTE LEÓN (SIT OPTIBÚS) 3A. Y 4A. ETAPA. CORREDOR ECHEVEST,Unitario,1,1,Obra,1,0
95,97,PAVIMENTACION DE LA CALLE MADRE ELVIRA TRAMO: BLVD. ATOTONILCO A MADRE SIERRA COL. DIEZ DE MAYO,Unitario,1,1,Obra,1,0
96,98,ELABORACIÓN DE PRESUPUESTOS BASE PARA LICITACIONES,Unitario,1,1,Obra,1,0
97,99,TRABAJOS COMPLEMENTARIOS AL PROYECTO EJECUTIVO PARQUE LINEAL SARDANETA TRAMO: DE IBARRILLA A PRESA D,Unitario,1,1,Obra,1,0
98,101,PAVIMENTACION DE LA CALLE ZORRA TRAMO: BLVD. PASEO DE JEREZ A LAS LIEBRES COL. GRANJAS CERES,Unitario,1,1,Obra,1,0
99,107,HABILITACIÓN Y EQUIPAMIENTO DE ESPACIOS PARA SALAS DE EXPOSICIONES EN CASA DE CULTURA,Unitario,1,1,Obra,1,0
100,102,BARDA PERIMETRAL DEL PARQUE ZOOLÓGICO DE LEON AREA NORTE,Unitario,1,1,Obra,1,0
101,108,REHABILITACION DEL PARQUE JUAREZ (COMPLEMENTOS DE ZONA NORTE) TRAMO: BLVD. TIMOTEO LOZANO A HONDA DE,Unitario,1,1,Obra,1,0
102,113,TOPOGRAFIA (PLANIMETRIA Y ALTIMETRIA) EN BLVD. HERMANOS ALDAMA AMBOS CUERPOS TRAMO: AV. POMPA A CENT,Unitario,1,1,Obra,1,0
103,110,PAVIMENTACIÓN DE LA CALLE JOSÉ MA. ALCOCER TRAMO: BLVD. TELLEZ CRUCES - ANTONIO HERNÁNDEZ M. COL. LE,Unitario,1,1,Obra,1,0
104,111,PAVIMENTACION DE LA CALLE BERNARDO DE MENESES TRAMO: PRIMER CABILDO - JUAN NUÑEZ DE SEDEÑA COL. AMPL,Unitario,1,1,Obra,1,0
105,104,"MOVIMIENTO, MANEJO Y MANTENIMIENTO DE FLORA PARA EL SISTEMA INTEGRADO DE TRANSPORTE 3RA. Y 4TA. ETAP",Unitario,1,1,Obra,1,0
106,109,PAVIMENTACION DE LA CALLE LABORES TRAMO: ESTAMBUL - HUASTECA COL. UYEPAC,Unitario,1,1,Obra,1,0
107,106,PROYECTO EJECUTIVO DE LA INTERSECCIÓN DEL BLVD. DELTA CON BLVD. AEROPUERTO,Unitario,1,1,Obra,1,0
108,100,REVESTIMIENTO DE CAMINO EN LA COMUNIDAD DE OJO DE AGUA LOS REYES,Unitario,1,1,Obra,1,0
109,103,PAVIMENTACIÓN DE LA CALLE SAN JOSÉ MAIPO TRAMO: SAN JOSÉ DE ITURBIDE A SAN JOSÉ DEL REFUGIO COL. REF,Unitario,1,1,Obra,1,0
110,117,PROYECTO EJECUTIVO DEL CORREDOR MIGUEL ALEMAN TRAMO: BLVD. ADOLFO LOPEZ MATEOS A MONUMENTO A LA MADR,Unitario,1,1,Obra,1,0
111,119,PAVIMENTACION DE LA CALLE CAÑADA DE LA CRUZ TRAMO: CAÑADA DE LOS REYES A CAÑADA DE ALFARO COL. CAÑAD,Unitario,1,1,Obra,1,0
112,120,PAVIMENTACION DE LA CALLE ANDÚJAR TRAMO: TACANA - IZTACCIHUATL COL. PILETAS III SECC.,Unitario,1,1,Obra,1,0
113,121,PAVIMENTACIÓN DE LA CALLE FAJARDO TRAMO: CALLE GAMBOA A CALLE COFRADIA FRACC. EL PALOTE,Unitario,1,1,Obra,1,0
114,118,PAVIMENTACIÓN DE LA CALLE ÉTER TRAMO: EROS - ARES COL. LA ERMITA,Unitario,1,1,Obra,1,0
115,127,PAVIMENTACION DE LA CALLE CERRO DEL SOYATE TRAMO: BLVD. RIO MAYO A MADRE MAURA COL. POPULAR POLANCO,Unitario,1,1,Obra,1,0
116,125,PAVIMENTACIÓN DE LA CALLE TACANA TRAMO: TOLEDO - BLVD. BILBAO COL. PILETAS III SECCIÓN,Unitario,1,1,Obra,1,0
117,126,PAVIMENTACION DE LA CALLE IZTACCIHUATL TRAMO: OVIEDO A ASTURIAS COL. PILETAS I Y II SECCIÓN.,Unitario,1,1,Obra,1,0
118,132,DEMOLICIÓN Y REMODELACIÓN DE LAS INSTALACIONES DE RASTRO MUNICIPAL DE AVES,Unitario,1,1,Obra,1,0
119,122,PAVIMENTACION DE LA CALLE PERCHERON TRAMO: POTRILLO - PONY COL. TIRITAS I Y II SECCION,Unitario,1,1,Obra,1,0
120,105,DRENAJE PLUVIAL PROVISIONAL PARA LA SECUNDARIA ANEXA A LA NORMAL,Unitario,1,1,Obra,1,0
121,129,PAVIMENTACION DE LA CALLE CERRO DE LA BUFA TRAMO: CERRO DE SAN MIGUEL A CERRO DE SANGANGUEY COL. CER,Unitario,1,1,Obra,1,0
122,124,PAVIMENTACION DE LA CALLE SELVA TROPICAL TRAMO: SELVA LIRIÓN - CANAL DE SARDANETA COL. LA SELVA,Unitario,1,1,Obra,1,0
123,123,PROYECTO EJECUTIVO PLAZA DE GALLOS (1RA. ETAPA REHABILITACIÓN DEL REDONDEL),Unitario,1,1,Obra,1,0
124,112,PLAZA COMUNITARIA VILLA DE LAS FLORES,Unitario,1,1,Obra,1,0
125,115,"PAVIMENTACIÓN DE LA CALLE HÉROES DE LA INDEPENDENCIA, TRAMO: NOSTALGIA A  AÑORANZA COL. SAN PEDRO DE",Unitario,1,1,Obra,1,0
126,130,INFRAESTRUCTURA MUNICIPAL EN LEÓN (REMODELACIÓN DE 2 CANCHAS DE VOLIBOL DE PRACTICAS EN LA UNIDAD DE,Unitario,1,1,Obra,1,0
127,147,PAVIMENTACION DE LA CALLE: JEREZ DE VALAQUIA TRAMO: JEREZ DE GUADALUPE - JEREZ DE GUADALQUIVIR COL.,Unitario,1,1,Obra,1,0
128,143,PAVIMENTACIÓN DE LA CALLE CAÑADA DE LOS PROFETAS TRAMO: CAÑADA DE ALFARO - CAÑADA DE LOS APOSTOLES C,Unitario,1,1,Obra,1,0
129,133,PAVIMENTACIÓN DE LA CALLE TARSO TRAMO: HEBREOS - FILIPENSES COL. SAN PABLO,Unitario,1,1,Obra,1,0
130,128,"PAVIMENTACION DE LA CALLE MADRE CARMEN, TRAMO: BLVD. ATOTONILCO A TOPAR OTE, COL. 10 DE MAYO",Unitario,1,1,Obra,1,0
131,139,"PAVIMENTACION DE LA CALLE TABACHIN, TRAMO: MAGNOLIA A ARAUCARIA, COLONIA ARBOLEDAS DE INFONAVIT",Unitario,1,1,Obra,1,0
132,151,PAVIMENTACIÓN DE LA CALLE: ALAMEDA TRAMO: TORITOS - RIVERA AZUL COL. VALLE HERMOSO,Unitario,1,1,Obra,1,0
133,153,ADECUACIÓN DE ACCESO EN LA CALLE LAURELES DE LA FLORIDA FRENTE A NÚMERO 100,Unitario,1,1,Obra,1,0
134,145,ADECUACION DE PROYECTO EJECUTIVO DEL PUENTE PEATONAL EN EL BLVD. MORELOS Y CRUCE FRENTE AL INSTITUTO,Unitario,1,1,Obra,1,0
135,146,PAVIMENTACION DE LA CALLE DEL CLERIGO TRAMO: DE CUENCA FLORIDA - TOPAR,Unitario,1,1,Obra,1,0
136,138,"PAVIMENTACION DE LA CALLE CAMPO ESCONDIDO TRAMO: RIO DE LOS CASTILLOS A DEL SOLAR, COL. VALLE HERMOS",Unitario,1,1,Obra,1,0
137,114,PROYECTO EJECUTIVO DE LA CALLE: 1. MELANCOLIA TRAMO: DE PROLONGACIÓN GUADALUPE A NOSTALGIA COL. SAN,Unitario,1,1,Obra,1,0
138,152,PAVIMENTACION DE LA CALLE AGUA AZUL TRAMO: TORITOS - RIVERA AZUL COL. VALLE HERMOSO,Unitario,1,1,Obra,1,0
139,150,"PAVIMENTACION DE LA CALLE PERAL, TRAMO: DE GUTY CARDENAS A COCOTERO COLONIA ARBOLEDAS DE INFONAVIT",Unitario,1,1,Obra,1,0
140,135,PROYECTO EJECUTIVO DE LA PAVIMENTACIÓN DE LAS CALLES: 1. SANTA FE TRAMO: BOSQUES CARIBEÑO - SANTA CR,Unitario,1,1,Obra,1,0
141,136,PAVIMENTACIÓN DE LA CALLE ENGELS DEL BLVD. ARISTOTELES A FROMM COL. LA JOYA,Unitario,1,1,Obra,1,0
142,96,PROYECTO EJECUTIVO PARA REPARACIÓN Y REFORZAMIENTO ESTRUCTURAL DE BODEGA EN LA DIRECCIÓN DE RECURSOS,Unitario,1,1,Obra,1,0
143,142,"PAVIMENTACION DE LA CALLE REAL DE MINAS, TRAMO: DE LA CALLE REAL DE LA PLATA A TOPAR (FTE AL # 408)",Unitario,1,1,Obra,1,0
144,141,PAVIMENTACION DE LA CALLE FREUD DE BLVD. ARISTOTELES A FROMM COLONIA LA JOYA,Unitario,1,1,Obra,1,0
145,137,"PAVIMENTACIÓN PRIVADA CONCEPCIÓN, TRAMO: DE ESPAÑITA A TOPAR, COLONIA BARRIO DE GUADALUPE",Unitario,1,1,Obra,1,0
146,131,"PAVIMENTACIÓN DE LA CALLE FRESNO, TRAMO DE PALMERÍN A ENCINO COL. ARBOLEDAS INFONAVIT",Unitario,1,1,Obra,1,0
147,154,PAVIMENTACION DE LA CALLE DE LA ALDEA (1/2 CUERPO) TRAMO: DEL PABELLON A AV. CRUCIFIXION COL. VILLAS,Unitario,1,1,Obra,1,0
148,148,REMODELACIÓN DE 3 CANCHAS DE USOS MULTIPLES EN LA UNIDAD DEPORTIVA ANTONIO TOTA CARBAJAL COL. CIUDAD,Unitario,1,1,Obra,1,0
149,140,PAVIMENTACIÓN DE LA CALLE VOLTAIRE DE BLVD. ARISTOTELES - FROMM COLONIA LA JOYA,Unitario,1,1,Obra,1,0
150,134,PROYECTO EJECUTIVO DE LAS CALLES: 1. ARTEMISA TRAMO: EROS - PAVIMENTO EXISTENTE SUR COL. LA ERMITA 2,Unitario,1,1,Obra,1,0
151,156,ESTUDIO DE MECANICA DE SUELOS Y GEOTECNICA PARA PROYECTON EJECUTIVO DE DISTRIBUIDOR VIAL EN EL LIBRA,Unitario,1,1,Obra,1,0
152,116,"PAVIMENTACIÓN DE LA CALLE PONTIFICIA, TRAMO: COLINDANCIA CON CALLE RIOJA HABICHUEAS, COL. SANTA CECI",Unitario,1,1,Obra,1,0
