Id_Obra,Clave_Obra,Nombre,Tipo_Precio,Id_Sub_Programa,Id_Localidad,Tipo_Obra_Proyecto,Id_Sub_Tipo_Obra,Id_Oficio_Asignacion_Obra
33,33,PROYECTO EJECUTIVO DE LAS CALLES: FAISAN TRAMO: GRANJAS-AV. CENTRAL Y CALLE CENZONTLE TRAMO: DE ALON,Unitario,1,1,Obra,1,0
34,34,PROYECTO EJECUTIVO DE LAS CALLES: RAMON RAMIREZ TRAMO: BLVD. TELLEZ CRUCES-ANTONIO HERNANDEZ Y CALLE,Unitario,1,1,Obra,1,0
35,35,PROYECTO EJECUTIVO DE LAS CALLES: MARTIRES DE TLATELOLCO TRAMO: 14 DE MAYO-26 DE AGOSTO COL. MORELOS,Unitario,1,1,Obra,1,0
36,36,PROYECTO EJECUTIVO DE LA CALLE LOMA LARGA TRAMO: CERRO DEL SOYATE-CERRO LARGO COL. POPULAR POLANCO,Unitario,1,1,Obra,1,0
37,37,PROYECTO EJECUTIVO DE LA CALLE: RIO CUARTO TRAMO: BLVD. TIMOTEO LOZANO-MAR DE JAVA COL. JARDINES DE,Unitario,1,1,Obra,1,0
38,38,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: TLACOPAN TRAMO: GOLFO DE TEHUANTEPEC-TOPAR SUU CO,Unitario,1,1,Obra,1,0
39,39,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: SAN LUCAS TRAMO: SAN JUSTO-TOPAR Y CALLE SAN ISID,Unitario,1,1,Obra,1,0
40,41,CONSTRUCCION DE BARDA PERIMETRAL PARA LA ESCUELA FRANCISCO ZARATE EN LA COL. VIBAR LEON,Unitario,1,1,Obra,1,0
41,43,ESTUDIO GEOFISICO PARA DETENCION DE SOCAVACIONES DE EDIFICIOS PUBLICOS DE ZONA CENTRO,Unitario,1,1,Obra,1,0
42,44,PAVIMENTACION DE LA CALLE LIRIOS TRAMO: BLVD. J. JOSE TORRES LANDA-TOPAR COL. JARDINES DE JEREZ,Unitario,1,1,Obra,1,0
43,45,PROYECTO EJECUTIVO DE INTERSECCION DEL BLVD. SAN JUAN BOSCO CON PASEO DE LOS INSURGENTES,Unitario,1,1,Obra,1,0
44,40,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: BENITO GUZMAN TRAMO: MARIANO ESCOBEDO - JOSEFINA,Unitario,1,1,Obra,1,0
45,42,"RESTAURACION DEL TEATRO FRAY PEDRO DE GANTE, LEON",Unitario,1,1,Obra,1,0
46,46,PAVIMENTACION DE LA CALLE PASEO  DE LOS CUERVOS TRAMO: BLVD. SAN PEDRO A CALLE PASEO DE LOS VERDINES,Unitario,1,1,Obra,1,0
47,47,"REHABILITACION DE SANITARIOS, CASETA DE VIGILANCIA, RECEPCION Y TERRAZA PARA COMEDOR DEL EDIFICIO DE",Unitario,1,1,Obra,1,0
48,48,"REPINTADO DE PUENTE Y TORRE PUERTA MILENIO, LEON",Unitario,1,1,Obra,1,0
49,49,PAVIMENTACION DE LA CALLE OCASO TRAMO: DE CAMINO AL POTRERO A TEMPRANO COL. NUEVO AMANECER,Unitario,1,1,Obra,1,0
50,53,PINTURA Y MANO DE OBRA A POSTES METALICOS DE LA CIUDAD CORRESPONDIENTES A LA AV. PASEO DE LOS INSURG,Unitario,1,1,Obra,1,0
51,54,LIMPIEZA DE GRAFITTI Y PROTECCION DE SUPERFICIES EN EL BLVD ADOLFO  LOPEZ  TRAMO: DE AV. PASEO DE LO,Unitario,1,1,Obra,1,0
52,55,LAVADO LIMPIEZA EN BARDA ATRIAL DE LA CATEDRAL BASILICA .LEON,Unitario,1,1,Obra,1,0
53,56,BARDA PERIMETRAL EN PLANTA DE TRATAMIENTO EN LA OCMUNIDAD DE ESTANCIA DE LOS SAPOS Y EN RANCHO NUEVO,Unitario,1,1,Obra,1,0
54,52,PAVIMENTACION DE LA CALLE NUEVO HAMBURGO TRAMO: DE BLVD. ANTONIO MADRAZO A CARACAS COL. LA CARMONA,Unitario,1,1,Obra,1,0
55,61,PAVIMENTACION DE LA CALLE MADRE REYNA TRAMO: DE MADRE TIERRA A MADRE MARINA COL. 10 DE MAYO,Unitario,1,1,Obra,1,0
56,58,PAVIMENTACION DE LA CALLE NAGPUR TRAMO: DE CANAL DE SARDENETA A TOPAR COL. LA INDIA,Unitario,1,1,Obra,1,0
57,50,PAVIMENTACION DE LA CALLE CHAYOTE TRAMO: DE CANDELARIA - FRENTE AL 217 COL. LA MORA,Unitario,1,1,Obra,1,0
58,51,PAVIMENTACION DE LA CALLE ZITACUARO TRAMO: DE ZAMORA A PAVIMENTO EXISTENTE COL. SAN AGUSTIN,Unitario,1,1,Obra,1,0
59,57,"CONSTRUCCION DE MODULO DE 15 GAVETAS PARA ADULTO EN LA COMUNIDAD DE VAQUERIAS, CONSTRUCCION DE 400 O",Unitario,1,1,Obra,1,0
60,59,PAVIMENTACION DE LA CALLE CLORO (T3) TRAMO: DE POTASIO - TITANIO COL. VALLE DE SEÑORA,Unitario,1,1,Obra,1,0
61,63,PAVIMENTACION DE LA CALLE MISERICORDIA TRAMO: DE MADRE AURORA A MADRE MAURA COL. LA GLORIA,Unitario,1,1,Obra,1,0
62,64,MANTENIMIENTO A LOS PAVIMENTOS DEL BLVD. JUAN ALONSO DE TORRES TRAMO: DE BLVD CLOUTHIER A BLVD SANAB,Unitario,1,1,Obra,1,0
63,65,REHABILITACION DE LOS PAVIMENTOS DEL BLVD. AEROPUERTO LEON,Unitario,1,1,Obra,1,0
64,66,MANTENIMIENTO A LOS PAVIMENTOS DEL BLVD. ADOLFO LOPEZ MATEOS TRAMO: BLVD. SAN PEDRO A BLVD. PASEO DE,Unitario,1,1,Obra,1,0
65,68,REVESTIMIENTO DEL CUERPO LATERAL SUR BLVD. JUAN ALONSO DE TORRES TRAMO: BLVD. HIDALGO A ANTONI SILVA,Unitario,1,1,Obra,1,0
66,69,MANTENIMIENTO A LOS PAVIMENTOS DEL BLVD. MORELOS INTERSECCION CON BLVD HIDALGO LEON,Unitario,1,1,Obra,1,0
67,75,ALUMBRADO PUBLICO PARA REHABILITAR ESTACIONAMIENTOS LEON,Unitario,1,1,Obra,1,0
68,60,PAVIMENTACION DE LA CALLE MATILDE TRAMO: DE REFUGIO - IGNACIO GARCIA TELLEZ COL. ORIENTAL,Unitario,1,1,Obra,1,0
69,62,PAVIMENTACION DE LA CALLE ARGON TRAMO: DE POTASIO - ANDADOR MARIA CURIE COL. VALLE DE SEÑORA,Unitario,1,1,Obra,1,0
70,67,REVESTIMIENTO DEL CUERPO LATERAL SUR BLVD. JUAN ALONSO DE TORRES TRAMO: BLVD. ANTONIO MADRAZO A BLVD,Unitario,1,1,Obra,1,0
71,70,PAVIMENTACION DE LA CALLE MADRE SUSANA TRAMO: DE TOPAR A ORIENTE - TOPAR A PONIENTE COL. DIEZ DE MAY,Unitario,1,1,Obra,1,0
72,71,PAVIMENTACION DE LA CALLE FRANCISCO LOMBARDO TRAMO: DE OSE A. GODOY - JOSE MA ROA BARCENA COL. PERIO,Unitario,1,1,Obra,1,0
73,74,MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE FUENTES EN VARIAS PARTES DE LA CD. DE LEON GTO,Unitario,1,1,Obra,1,0
74,80,PAVIMENTACION DE LA CALLE MADRE AMALIA TRAMO: DE ATOTONILCO A MADRE MARINA COL. DIEZ DE MAYO,Unitario,1,1,Obra,1,0
75,76,"HABILITACION DE TERRENOS PARA ESTACIONAMIENTO EN RANCHO ALEGRE (14) HIDALGO Y LAS TORRES, TIMOTEO, S",Unitario,1,1,Obra,1,0
76,81,"SEÑALIZACION HORIZONTAL EN LAS PRINCIPALES VIALIDADES DE LA CIUDAD, MEDIANTE PINTURA TERMOPLASTICA P",Unitario,1,1,Obra,1,0
77,82,"SEÑALIZACION HORIZONTAL EN LAS PRINCIPALES VIALIDADES DE LA CIUDAD, MEDIANTE PINTURA TERMOPLASTICA P",Unitario,1,1,Obra,1,0
78,73,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES OFICINAS MUNICIPALES LEON, GTO",Unitario,1,1,Obra,1,0
79,79,CONSTRUCCION DE CICLOVIA SOBRE LA CALLE 21 DE MARZO DE BLVD. SAN JUAN BOSCO A CALLE CLVADONGA Y EN C,Unitario,1,1,Obra,1,0
80,83,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: ANTONIO RODRIGUEZ DE LUGO TRAMO: JUAN BAUTISTA -,Unitario,1,1,Obra,1,0
81,85,PAVIMENTACION DE LA CALLE JUAN TORRES SEPTIEN TRAMO: DE BLVD MARIANO ESCOBEDO A BLVD. MARIANO ESCOBE,Unitario,1,1,Obra,1,0
82,87,PAVIMENTACION DE LA CALLE MADRE INES TRAMO: DE TOPAR A ORIENTE A TOPAR PONIENTE COL. DIEZ DE MAYO,Unitario,1,1,Obra,1,0
83,78,"HABILITACION DE TERRENOS PARA ESTACIONAMIENTO EN RNACHO ALEGRE (3) LAGUNILLAS, HIDALGO ESQ. MORELOS,",Unitario,1,1,Obra,1,0
84,77,PAVIMENTACION DE LA CALLE JEREZ DE ARRIBA TRAMO: JEREZ DE FRONTERA-JEREZ DE BLANES COL. VALLE DE JER,Unitario,1,1,Obra,1,0
85,84,"TRABAJOS COMPLEMENTARIOS EN EL EX ESTACIONAMIENTO COMONFORT, LEON",Unitario,1,1,Obra,1,0
86,86,PAVIMENTACION  DE LA CALLE JEREMIAS TRAMO: DE SAN LAZARO - SAN BENIGNO COL. NUEVA SANTA ROSA DE LIMA,Unitario,1,1,Obra,1,0
87,88,PAVIMENTACION  DE LA CALLE ISAIAS TRAMO: DE HILARIO MEDINA A TOPAR COL. NUEVA SANTA ROSA DE LIMA,Unitario,1,1,Obra,1,0
88,89,PAVIMENTACION DE LA CALLE JEREZ DE NAVIA TRAMO: DE BLVD. DELTA - TINTO COL. VALLE DE JEREZ,Unitario,1,1,Obra,1,0
89,90,PAVIMENTACION DE LA CALLE CLORO (TI) DE NITROGENO - ANDADOR AVOGADRO Y CALLE CLORO (T2) TRAMO: DE OX,Unitario,1,1,Obra,1,0
90,91,PAVIMENTACION DE LA CALLE CAUDAL DEL RIO TRAMO: DE VERTIENTE DEL RIO - RIVERA DEL RIO COL. RIVERA DE,Unitario,1,1,Obra,1,0
91,92,PAVIMENTACION DE LA CALLE MONTERREY TRAMO: DE MALECON DEL RIO A BLVD. ADOLFO LOPEZ MATEOS COL. EL CO,Unitario,1,1,Obra,1,0
92,93,PAVIMENTACION DE LA CALLE MADRE ELENA TRAMO: DE MADRE FABIOLA A ATOTONILCO COL. DIEZ DE MAYO,Unitario,1,1,Obra,1,0
93,94,PAVIMENTACION DE LA CALLE PRESA TILOSTOC TRAMO: DE PROL. HILARIO MEDINA A PRESA ALLENDE COL. PRESITA,Unitario,1,1,Obra,1,0
94,72,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES EN COMUDE LEON. GTO.,Unitario,1,1,Obra,1,0
95,95,RESTAURACION DE FACHADA PATROCINIO DE MARIA ZONA CENTRO,Unitario,1,1,Obra,1,0
96,96,REUBICACION DE LA ESCULTURA DE MARIA GREEVER UBICADA EN CALLE ALVARO OBREGON ZONA CENTRO,Unitario,1,1,Obra,1,0
97,97,CONSTRUCCION DE BARDA PERIMETRAL EN LA ESCUELA NUEVA  CREACION UBICADA EN LA COLONIA JOYAS DE CASTIL,Unitario,1,1,Obra,1,0
98,98,REHABILITACION DE BIBLIOTECA COMUNIDAD LOZA DE LOS PADRES,Unitario,1,1,Obra,1,0
99,100,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: JOSE MARIA RODRIGUEZ TRAMO: BLVD. TELLEZ CRUCES A,Unitario,1,1,Obra,1,0
100,101,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: ANTONIO HERNANDEZ TRAMO: BLVD VASCO DE QUIROGA -P,Unitario,1,1,Obra,1,0
101,99,ESTUDIO DE MECANICA DE SUELOS Y DISEÑO ESTRUCTURAL PARA LA BARDA DEL ZOOLOGICO DE LEON,Unitario,1,1,Obra,1,0
102,113,PAVIMENTACION DE LA CALLE CLORO TRAMO: DE OXIGENO - ANDADOR QUIMICOS COL. VALLE DE SEÑORA,Unitario,1,1,Obra,1,0
103,117,PINTURA PUENTE PEATONAL TRAMO: BLVD.  ADOLFO LOPEZ MATEOS ESQ. MIGUEL ALEMAN CENTRO,Unitario,1,1,Obra,1,0
104,118,PAVIMENTACION DE LA CALLE CIGÜEÑA TRAMO: GANSO-CANARIO (TOCOLORO) COL. LOMAS DE ECHEVESTE,Unitario,1,1,Obra,1,0
105,102,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: TERESA DE BUSTOS  Y MOYA TRAMO: BLVD LEON II - CA,Unitario,1,1,Obra,1,0
106,105,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: RICARDO GALVAN TRAMO: BLVD. LEON II - RICARDO SOL,Unitario,1,1,Obra,1,0
107,106,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: EUFRASI PANTOJA TRAMO: BLVD LEON II - RICARDO SOL,Unitario,1,1,Obra,1,0
108,108,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: FRANCISCO GOMEZ GUERRA TRAMO: BLVD LEON II A RICA,Unitario,1,1,Obra,1,0
109,110,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: VALLE AZUL TRAMO: BLVD. RIO MAYO A VALLE JORDAN Y,Unitario,1,1,Obra,1,0
110,103,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MAYAGUEZ TRAMO: GAMBOA-BLVD JOSE MA. MORELOS COL.,Unitario,1,1,Obra,1,0
111,104,CONSTRUCCION DE AMPLIACION DE PARADERO PARQUE JUAREZ LEON,Unitario,1,1,Obra,1,0
112,112,REHABILITACION DE ESPACIOS PARA OFICINAS EN MERCADO REPUBLICA BARRIO DE SANTIAGO,Unitario,1,1,Obra,1,0
113,114,PAVIMENTACION DE LA CALLE DEL DISTRITO TRAMO: ANDADOR HACIENDA - LA MORADA COL. VILLAS DE LEON,Unitario,1,1,Obra,1,0
114,115,PAVIMENTACION DE LA CALLE JUNCO TRAMO: PASEO DE LA PRESA A RIO DE LOS CASTILLOS COL. VALLE HERMOSO,Unitario,1,1,Obra,1,0
115,116,CUADRILLA OPERATIVA PARA LA REALIZACION DE TRABAJOS DE LIMPIOEZA Y PROTECCION CONTRA GRAFITIS EN LA,Unitario,1,1,Obra,1,0
116,140,PAVIMENTACION DE LA CALLE CASTILLO DE SANTA MARIA TRAMO: DE CASTILLO ABAJO A MALECON DE BUCEFALO COL,Unitario,1,1,Obra,1,0
117,119,PAVIMENTACION DE LA CALLE BARRANQUILLA TRAMO: DE MAR DE PLATA A CALLE PORTO ALEGRE COL. LA CARMONA,Unitario,1,1,Obra,1,0
118,120,PAVIMENTACION DE LA CALLE MARACAIBO TRAMO: DE MAR DE PLATA A CARACAS COL. LA CARMONA,Unitario,1,1,Obra,1,0
119,121,PAVIMENTACION DE LA CALLE VALPARAISO TRAMO: DE BLVD. ANTONIO MADRAZO A CALLE SANTIAGO COL. LA CARMON,Unitario,1,1,Obra,1,0
120,122,PAVIMENTACION DE LA CALLE QUIO TRAMO: EUBEA - EOLO COL. LA ERMITA,Unitario,1,1,Obra,1,0
121,123,PAVIMENTACION DE LA CALLE HEBE TRAMO: EROS - CLOTO COL. ERMITA,Unitario,1,1,Obra,1,0
122,124,PAVIMENTACION DE LA CALLE MILETO TRAMO: DE BLVD. MADRAZO A COLONENSES COL. SAN PABLO,Unitario,1,1,Obra,1,0
123,126,PAVIMENTACION DE LA CALLE DEL SOLAR TRAMO: DE CUENCA FLORIDA A CAMPO ESCONDIDO COL. SANTA CECILIA,Unitario,1,1,Obra,1,0
124,136,PAVIMENTACION DE LA CALLE MADRE ROSARIO TRAMO: DE MADRE MARINA A MADRE PATRICIA COL. DIEZ DE MAYO,Unitario,1,1,Obra,1,0
125,127,"PAVIMENTACION, AGUA POTABLE Y DRENAJES DE LA CALLE GALLITOS TRAMO: DE C. SABILA A C. BRICHO COL. VAL",Unitario,1,1,Obra,1,0
126,109,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MADRE GLORIA TRAMO: BLVD. ATOTONILCO - CALLE MADR,Unitario,1,1,Obra,1,0
127,125,PAVIMENTACION DE LA CALLE LISTRA TRAMO: FOLIPENSES A CORINTO COL. SAN PABLO,Unitario,1,1,Obra,1,0
128,128,PROYECTO PARA LA REHABILITACION DEL ESTACIONAMIENTO FUNDADORES CENTRO LEON,Unitario,1,1,Obra,1,0
129,129,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: 2DO ANDADOR JOSE DE LA LUZ FLORES TRAMO: DE FCO.,Unitario,1,1,Obra,1,0
130,130,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: SANTA ROCIO TRAMO: SANTA BLANCA A FRAY DANIEL MIR,Unitario,1,1,Obra,1,0
131,131,PAVIMENTACION DE LA CALLE CIEN HOJAS TRAMO: DE ESCARAMULLO A LABRADOR COL. ARRAYANES,Unitario,1,1,Obra,1,0
132,132,PAVIMENTACION DE LA CALLE JEREZ DE BARCELONA TRAMO: JEREZ DE SEVILLA A VALLE DE SANTIAGO COL. JESUS,Unitario,1,1,Obra,1,0
133,133,PAVIMENTACION DE LA CALLE VALLE DE CORZO TRAMO: DE CALLE  VALLE ARIZPE A CALLE MADRE TIERRA COL. VAL,Unitario,1,1,Obra,1,0
134,134,PAVIMENTACION DE LA CALLE POLO NORTE TRAMO: DE TULIPAN DEL NORTE A TIRINTO COL. TULIPAN DEL BOSQUE,Unitario,1,1,Obra,1,0
135,135,PAVIMENTACION DE LA CALLE CERRO DE LOS ANGELES TRAMO: DE CERRO DE LOS MILAGROS A CALLE CERRO DEL CUB,Unitario,1,1,Obra,1,0
136,137,PAVIMENTACION DE LA CALLE MANUEL PAYNO TRAMO: DE JOSE A GODOY - JOSE MA. ROA BARCENA COL. PERIODISTA,Unitario,1,1,Obra,1,0
137,138,PAVIMENTACION DE LA CALLE MANUEL LOZADA TRAMO: DE 14 DE MAYO - 26 DE AGOSTO COL. MORELOS,Unitario,1,1,Obra,1,0
138,142,PAVIMENTACION DE LA CALLE CASTILLO DE MOCTEZUMA TRAMO: DE MALECON DE BUCEFALO A CALLE CASTILLA DE AB,Unitario,1,1,Obra,1,0
139,143,PAVIMENTACION DE LA CALLE CASTILLO CHICO TRAMO: DE MALECON DE BUCEFALO A CALLE DE ABAJO COL. ARBOLED,Unitario,1,1,Obra,1,0
140,150,ACONDICIONAMIENTO DEL AREA DE FONDAS EN EL MERCADO CARRO VERDE LEON,Unitario,1,1,Obra,1,0
141,139,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: SILVINO ROBLES TRAMO: BLVD. LEON II - MARIANO ESC,Unitario,1,1,Obra,1,0
142,144,PAVIMENTACION DE LA CALLE RIO CUARTO TRAMO DE BLVD. TIMOTEO LOZANO A CALLE JAVA COL. JARDINES DE SAN,Unitario,1,1,Obra,1,0
143,145,PAVIMENTACION  DE LA CALLE MEDELLIN TRAMO: DE BLVD. ANTONIO MADRAZO A CALLE SANTIAGO COL. LA CARMONA,Unitario,1,1,Obra,1,0
144,146,PAVIMENTACION DE LA CALLE SUCRE TRAMO: DE MAR DE PLATA A CARACAS COL. LA CARMONA,Unitario,1,1,Obra,1,0
145,149,CONSTRUCCION DE ESTACIONAMIENTO EN LA AV. PANORAMA TRAMO: ENTRE BLVD. CAMPESTRE A VALLE DE LOS OLIVO,Unitario,1,1,Obra,1,0
146,171,MANTENIMIENTO DE AREAS DE REFORESTACION (PROGRAMA ARBOLIMETRO) PAQ. 1 LEON GTO.,Unitario,1,1,Obra,1,0
147,107,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: JEREZ DE GOMERA TRAMO: VALLE DE SANTIAGO-TINTO CO,Unitario,1,1,Obra,1,0
148,141,PAVIMENTACION DE LA CALLE BRICHO TRAMO: DE DULCINEA DEL TABOSO A AV. DE LA PRESA COL. VALLE HERMOSO,Unitario,1,1,Obra,1,0
149,147,TRAMITE ANTE EL INAH PARA OBTENER EL PERMISO PARA LA INTERVENCION DE LA FACHADA DEL PATROCINIO DE MA,Unitario,1,1,Obra,1,0
150,151,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA I LEON GTO.,Unitario,1,1,Obra,1,0
151,152,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA II LEON GTO.,Unitario,1,1,Obra,1,0
152,153,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA III LEON GTO.,Unitario,1,1,Obra,1,0
153,157,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA VII,Unitario,1,1,Obra,1,0
154,163,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XIII,Unitario,1,1,Obra,1,0
155,175,"MANTENIMIENTO PREVENTIVO Y CORRECTIVO DE FUENTES EN VARIAS PARTES DE LA CIUDAD LEON, GTO",Unitario,1,1,Obra,1,0
156,154,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA IV,Unitario,1,1,Obra,1,0
157,156,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA VI LEON GTO.,Unitario,1,1,Obra,1,0
158,159,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA IX LEON GTO.,Unitario,1,1,Obra,1,0
159,160,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA X LEON GTO.,Unitario,1,1,Obra,1,0
