Id_Obra,Clave_Obra,Nombre,Tipo_Precio,Id_Sub_Programa,Id_Localidad,Tipo_Obra_Proyecto,Id_Sub_Tipo_Obra,Id_Oficio_Asignacion_Obra
12,24,LEVANTAMIENTO TOPOGRAFICO Y VERIFICACION DETALLE DE LAS AREAS DE DONACION DE LAS MANZANAS Y VIALIDAD,Unitario,1,1,Obra,1,0
13,17,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA AREAS DE MINIDEPORTIVAS (COMUDE) PAQ. 2 E INSTALAC,Unitario,1,1,Obra,1,0
14,27,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: CUENCA DE SAN ALFONSO TRAMO: CISMA A PASEO DE LA,Unitario,1,1,Obra,1,0
15,28,INSTALACION DE VOZ Y DATOS PARA EL EDIFICIO DEL IMUVI,Unitario,1,1,Obra,1,0
16,29,TRABAJOS DE ACOMETIDA TIPO SUBTERRANEA EN MEDIA TENSION PARA LA ALIMENTACION A SUBESTACION TIPO PEDE,Unitario,1,1,Obra,1,0
17,30,TRABAJOS COMPLEMENTARIOS Y AREAS EXTERIORES EN EL EDIFICIO DEL IMUVI,Unitario,1,1,Obra,1,0
18,31,CONSTRUCCION DE DRENAJE PLUVIAL Y SANITARIO DEL EDIFICIO DEL IMUVI,Unitario,1,1,Obra,1,0
19,4,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LAS ZONAS URBANAS I Y II LEON.GTO.,Unitario,1,1,Obra,1,0
20,12,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES MEJORA DE PLAZAS EN ZONA URBANA PAQ. 1 LEÓN, GTO.",Unitario,1,1,Obra,1,0
21,13,MANTENIMIENTO PREVENTIVO DE ARBOLES PARA LA ZONA NORTE,Unitario,1,1,Obra,1,0
22,9,MANTENIMIENTO PREVENTIVO DE ÁRBOLES PARA LA ZONA CENTRO,Unitario,1,1,Obra,1,0
23,19,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES, MEJORA DE PLAZAS EN  BOULEVARES NUEVOS",Unitario,1,1,Obra,1,0
24,5,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES ZONA URBANA  III LEÓN GTO.,Unitario,1,1,Obra,1,0
25,8,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES ZONA URBANA 4 Y MANTENIMIENTO PREVENTIVO DE ARBOLES,Unitario,1,1,Obra,1,0
26,14,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 14; BLVD. AEROPUERTO Y DISTRIBUIDOR,Unitario,1,1,Obra,1,0
27,15,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 8 Y MEJORAMIENTO DE AREAS DE REFORE,Unitario,1,1,Obra,1,0
28,20,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES EN OFICINAS MUNICIPALES Y MEJORA DE PLAZAS EN ZONA URBA,Unitario,1,1,Obra,1,0
29,23,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA 10 LEON. GTO.,Unitario,1,1,Obra,1,0
30,25,CONSTRUCCION DE LOCALES COMERCIALES AFECTADOS POR EL BLVD. MORELOS,Unitario,1,1,Obra,1,0
31,26,PROYECTO EJECUTIVO DE BLVD. CERVANTES SAAVEDRA TRAMO: DE BLVD. HERMANOS ALDAMA A (CENTRAL DE ABASTOS,Unitario,1,1,Obra,1,0
32,33,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: DULCE CAMPIÑA TRAMO: DE RIVERA AZUL A DEL SOLAR E,Unitario,1,1,Obra,1,0
33,34,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: FRANCISCO VILLA TRAMO: PEÑAS ALTAS A LAZARO CARDE,Unitario,1,1,Obra,1,0
34,35,PROYECTO CALLE: REAL DE MINAS TRAMO: REAL DE PLATA FRENTE AL # 408 EN LA COL. REAL DEL CASTILLO,Unitario,1,1,Obra,1,0
35,36,APLICACION DE PINTURA EN PUENTE PEATONAL BLVD. A. LOPEZ MATEOS A UN COSTADO DEL DISTRIBUIDOR VIAL JU,Unitario,1,1,Obra,1,0
36,39,ADECUACION DE PUENTE VEHICULAR SOBRE EL ARROYO EL GRANDE EN EL ACCESO A LA COMUNIDAD DE DUARTE MUNI,Unitario,1,1,Obra,1,0
37,40,"ALUMBRADO PUBLICO EN VARIAS COLONIAS: DIEZ DE MAYO (2), SAN MIGUEL, LAS TORRES, POPULAR GUADALAJARA,",Unitario,1,1,Obra,1,0
38,41,ANALISIS DE COSTO BENEFICIO PARA EL PROYECTO EJECUTIVO DEL BLVD. VASCO DE QUIROGA TRAMO: DE BLVD. LA,Unitario,1,1,Obra,1,0
39,37,"PROYECTO EJECUTIVO ""PLAZA DE LA CIUDADANIA"" EN EL BOULEVARD VASCO DE QUIROGA ESQUINA CON CALLE ABELA",Unitario,1,1,Obra,1,0
40,42,CRUCE SEGURO DE ESTACION DE TRANSFERENCIA SANTA RITA TRAMO: AV. LOS LIMONES A BLVD. OBRERO MUNDIAL,Unitario,1,1,Obra,1,0
41,43,PROYECTO EJECUTIVO DEL BLVD. CALIOPE TRAMO: DE BLVD. ARISTOTELES A 700  M APROX. Y PROYECTO EJECUTIV,Unitario,1,1,Obra,1,0
42,44,PAVIMENTACION DE LA CALLE MADRE PATRIA TRAMO: DE PAVIMENTO EXISTENTE A LA CALLE MADRE SIERRA EN LA C,Unitario,1,1,Obra,1,0
43,45,CONSTRUCCION DE ESTACIONAMIENTO EN EL EDIFICIO  DEL IMUVI COL. EL TLACUACHE,Unitario,1,1,Obra,1,0
44,51,PAVIMENTACION DE LA CALLE ARRAMBERRY TRAMO: ARTÍCULO DE FE A LOS HERRERA COL. NUEVO LEON,Unitario,1,1,Obra,1,0
45,46,PAVIMENTACION DE LA CALLE RIO CHAPINGO TRAMO: RIO CONCHOS A RIO GUANAJUATO FRACC. SAN MIGUEL,Unitario,1,1,Obra,1,0
46,47,PAVIMENTACION DE LA CALLE RIO SOTO LA MARINA TRAMO: RIO CONCHOS A RIO GUANAJUATO FRACC. SAN MIGUEL,Unitario,1,1,Obra,1,0
47,48,PAVIMENTACION DE LA CALLE PASEO DE LOS TUCANES TRAMO: PASEO DE LOS ZENZONTLES A ARAUCARIA COL. SAN I,Unitario,1,1,Obra,1,0
48,49,PAVIMENTACION DE LA CALLE SEIS TRAMO: TRIUNFO INQUILINARIO A ALTAVISTA COL. CHULAVISTA,Unitario,1,1,Obra,1,0
49,50,PAVIMENTACION DE LA CALLE HEVEA TRAMO: CUENCA FLORIDA A ALERCE COL. VALLE HERMOSO I Y II,Unitario,1,1,Obra,1,0
50,52,PAVIMENTACION DE LA CALLE ANDADOR CELESTE TRAMO: CALLE DE LA MISERICORDIA A CALLE DEL EDÉN COL. LA G,Unitario,1,1,Obra,1,0
51,54,PAVIMENTACION DE LA CALLE TLACOPAN TRAMO: GOLFO  DE TEHUANTEPEC A TOPAR SUR COL. AZTECA,Unitario,1,1,Obra,1,0
52,55,PAVIMENTACION DE LA CALLE RIO SOTO LA MARINA TRAMO: BLVD. JUAN JOSE TORRES LANDA A RIO TECOLUTLA FRA,Unitario,1,1,Obra,1,0
53,56,PAVIMENTACION DE LA CALLE AV. PASEO DE LAS LIEBRES TRAMO: JARDIN DE LOS PINOS A PAVIMENTO EXISTENTE,Unitario,1,1,Obra,1,0
54,57,PAVIMENTACION DE LA CALLE HAYA TRAMO: CUENCA FLORIDA A LERCE COL. VALLE HERMOSO,Unitario,1,1,Obra,1,0
55,58,PAVIEMTNACION DE LA CALLE ANDADOR LOGROÑO TRAMO: DE MURCIA A MALAGA COL. SAN JUAN BOSCO,Unitario,1,1,Obra,1,0
56,59,PAVIMENTACION DE LA CALLE MADRE LIDIA TRAMO: MADRE TIERRA - CERRO DEL SOYATE COL. DIEZ DE MAYO,Unitario,1,1,Obra,1,0
57,60,PAVIMENTACION DE LA CALLE BISONTE TRAMO: DE LA CALLE GANSO A CALLE TOCOLORO COL. LOMAS DE ECHEVESTE,Unitario,1,1,Obra,1,0
58,61,PAVIMENTACION DE LA CALLE PIRUL TRAMO DE NOGAL DEL  VALLE A TABACHIN COL. VALLE DE LEON,Unitario,1,1,Obra,1,0
59,62,PAVIMENTACION DE LA CALLE YANKIS DE N.Y. TRAMO: AV. NICOLAS CALVO A DODGERS COL. DEPORTIVA II,Unitario,1,1,Obra,1,0
60,53,PAVIMENTACION DE LA CALLE VALLE DE SANTA ELENA TRAMO: AV. ASIS A VALLE DE LA LUZ COL. VALLE DE LA LU,Unitario,1,1,Obra,1,0
61,66,PAVIMENTACION DE LA CALLE BENITO GUZMAN TRAMO: BLVD. MARIANO ESCOBEDO A CALLE JOSEFINA CAMARENA COL.,Unitario,1,1,Obra,1,0
62,68,ACTUALIZACION DEL COSTO BENEFICIO PARA EL PROYECTO EJECUTIVO MODERNIZACION DEL BLVD. TIMOTEO LOZANO,Unitario,1,1,Obra,1,0
63,80,"INSTALACION DE SUBESTACION TRIFASICA TIPO PEDESTAL, ALIMENTACIN ELECTRICA Y MONTAJE DE ASTA BANDERA",Unitario,1,1,Obra,1,0
64,65,"CONSTRUCCION DE BOLARDOS EN ANDENES, ESTACIONES DE TRANSFERENCIA DELTA, SAN JERONIMO Y SAN JUAN BOSC",Unitario,1,1,Obra,1,0
65,63,PAVIMENTACION DE LA CALLE IGNACIO MUÑOZ SILICEO TRAMO: BLVD. TELLEZ CRUCES A TOPAR COL. LEON I,Unitario,1,1,Obra,1,0
66,67,PAVIMENTACION DE LA CALLE JIRAFA TRAMO: ANDADOR CIGÜEÑA A CALLE BISONTE COL. LOMAS DE ECHEVESTE,Unitario,1,1,Obra,1,0
67,85,CALAFATEO DE JUNTAS Y GRIETAS DEL PAVIMENTO EN VARIAS VIALIDADES DE LA CIUDAD,Unitario,1,1,Obra,1,0
68,64,"PINTURA EN POSTES DE ALUMBRADO UBICADOS EN LA PLAZA FUNDADORES, ASI COMO BLVD. FRANCISCO VILLA Y MAR",Unitario,1,1,Obra,1,0
69,69,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MANUEL LOPEZ MERCADO TRAMO: DE BLVD. LEON II,Unitario,1,1,Obra,1,0
70,70,"PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: PANTALEON FARIAS TRAMO: DE RPSA ,A. GUTIERREZ",Unitario,1,1,Obra,1,0
71,71,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: ENRIQUE LOPEZ JASSO (1/2 CUERPO NORTE) TRAMO: JOS,Unitario,1,1,Obra,1,0
72,72,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: PRESA DE LA ESPERANZA TRAMO: PASEO DE LA PRESA-RI,Unitario,1,1,Obra,1,0
73,73,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: LAZARO CARDENAS TRAMO: BLVD. ARISTOTELES,Unitario,1,1,Obra,1,0
74,74,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: SELVA TROPICAL TRAMO: SELVA LIRION-CANAL DE,Unitario,1,1,Obra,1,0
75,75,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: BERNARDINO DE SAHAGUN TRAMO: VICENTE GONZALEZ,Unitario,1,1,Obra,1,0
76,76,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: CAÑADA DE LOS APOSTOLES TRAMO: CAÑADA DE LOS,Unitario,1,1,Obra,1,0
77,77,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES:GALILEO TRAMO: BLVD. ARISTOTELES,Unitario,1,1,Obra,1,0
78,78,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: CERRO DE LA CRUCITA TRAMO: CERRO DEL CUBO,Unitario,1,1,Obra,1,0
79,81,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: EVEREST TRAMO: CADMANDU-TIBET COL. CAÑON DE LA IN,Unitario,1,1,Obra,1,0
80,84,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MADRE AURORA TRAMO MADRE TIERRA- CERRO DEL,Unitario,1,1,Obra,1,0
81,79,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: VALLE FERTIL TRAMO: RIO MAYO- VALLE DE LOS ANGELE,Unitario,1,1,Obra,1,0
82,82,LIMPIEZA DE ARROYO LAS LIEBRES TRAMO: DE BLVD. MARIANO ESCOBEDO A RIO DE LOS GOMEZ Y LIMPIEZA DE ARR,Unitario,1,1,Obra,1,0
83,83,PAVIMENTACION DE LA CALLE PUERTA DE MANO TRAMO: BLVD. HIDALGO A ARROYO SARDENETA COL. LOS CASTILLOS,Unitario,1,1,Obra,1,0
84,86,LIMPIEZA DE ARROYO EL GRANIZAO TRAMO: PRESA DE ECHEVESTE A BLVD. HIDALGO; LIMPIEZA DE ARROYO LA TINA,Unitario,1,1,Obra,1,0
85,87,ESTRUCTURA TIPO BANDERA EN RETORNO BLVD. J. MA. MORELOS PTE.,Unitario,1,1,Obra,1,0
86,89,PAVIMENTACION DE LA CALLE KIUSSIO TRAMO: ARTURO SOTO RANGEL A TORIBIO ESQUIVEL COL. SATELITE,Unitario,1,1,Obra,1,0
87,90,PAVIMENTACION DE LA CALLE NARDOS TRAMO: BLVD. GONZALEZ BOCANEGRA A BLVD. J.J. TORRES LANDA EN LA COL,Unitario,1,1,Obra,1,0
88,91,PAVIMENTACION DE LA CALLE ARENA NORTE TRAMO: RIO USUMACINTA A RIO LERMA COL. SAN MIGUEL,Unitario,1,1,Obra,1,0
89,92,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: JEREZ DE RODANO TRAMO: BLVD. DELTA-JEREZ DE ANTAÑ,Unitario,1,1,Obra,1,0
90,93,PAVIMENTACION DE LA CALLE TOCOLORO (CANARIO) TRAMO: DE CIGÜEÑA A BISONTE COL. LOMAS DE ECHEVESTE,Unitario,1,1,Obra,1,0
91,94,INSTALACIONES DE ALUMBRADO EN 1) AV. PASEO DE LOS NIÑOS 2) E INSTALACIONES DEL PARQUE EXPLORA TRAMO:,Unitario,1,1,Obra,1,0
92,95,PAVIMENTACION DE LA CALLE ANTONIO RODRIGUEZ DE LUGO TRAMO: JUAN BAUTISTA A VAZQUEZ CORONADO (FRENTE,Unitario,1,1,Obra,1,0
93,96,PAVIMENTACION DE LA CALLE SEÑOR DE LA AGONIA TRAMO: DE BLVD. MIGUEL DE CERVANTES  SAAVEDRA A TOPAR,Unitario,1,1,Obra,1,0
94,97,PAVIMENTACION DE LA CALLE ARANJUEZ TRAMO: NUEVA ESPAÑA-GERONA+20 MTS COL. LOMAS DE VISTA HERMOSA,Unitario,1,1,Obra,1,0
95,98,INFRAESTRUCTURA CULTURAL  CASA LUIS LONG,Unitario,1,1,Obra,1,0
96,101,"SEGUNDA ETAPA BANQUETAS CON PORFIDO ""ADECUACION GEOMETRICA DEL BLVD. ADOLFO LOPEZ MATEOS PARA MEJORA",Unitario,1,1,Obra,1,0
97,106,MANIFIESTO DE IMPACTO AMBIENTAL DE LOS PUENTES VEHICULARES DEL BLVD. VASCO DE QUIROGA SOBRE EL ARROY,Unitario,1,1,Obra,1,0
98,102,PROYECTO EJECUTIVO DE RENOVACION DE PARADROS SIT FASE I PARADERO POLIFORUM COL. MIRADOR,Unitario,1,1,Obra,1,0
99,104,PROYECTO: PLAZA COMUNITARIA EN LA COLONIA LOMAS DE LA PRESA TRAMO: AV. PASEO DE LA PRESA ESQ. CALLE,Unitario,1,1,Obra,1,0
100,108,PAVIMENTACION DE LA CALLE VERBENA TRAMO: BLVD.  LA LUZ A HEROES DE LA  INDEPENDENCIA COL. SAN PEDRO,Unitario,1,1,Obra,1,0
101,88,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: PLATA TRAMO: NITROGENO - TOPAR CON PAVIMENTO COL.,Unitario,1,1,Obra,1,0
102,99,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: MAR CASPIO TRAMO: GOLFO DE BENGALA - OCEANO PACIF,Unitario,1,1,Obra,1,0
103,100,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: JEREZ DE VALAQUIA TRAMO: JEREZ DE FORMENTERA - JE,Unitario,1,1,Obra,1,0
104,103,LABORATORIO VERIFICADOR DE OBRA 2013 PAQUETE 1,Unitario,1,1,Obra,1,0
105,105,PROYECTO EJECUTIVO PLAZA COMUNITARIA COL. PEDREGAL DE JEREZ TRAMO: CERRO DEL GIGANTE ESQ. CALLE PEDR,Unitario,1,1,Obra,1,0
106,107,PROYECTO ACCESIBILIDAD UNIVERSAL AL TEATRO MANUEL DOBLADO UBICADO EN CALLE HERMANOS ALDAMA CENTRO,Unitario,1,1,Obra,1,0
107,109,PAVIMENTACION DE LA CALLE NOVILLERO TRAMO: BURLADERO A TOPAR CON AREA DE DONACION COL. PLAZA DE TORO,Unitario,1,1,Obra,1,0
108,110,PAVIMENTACION DE LA CALLE FLOR DE SAN JUAN TRAMO: CALLE PASEO DE LA PRESA A CALLE RIO DE LOS CASTILL,Unitario,1,1,Obra,1,0
109,112,PROGRAMA DE BACHEO MENOR EN DISTINTAS PARTES DE LA CIUDAD. PRIMERA ETAPA,Unitario,1,1,Obra,1,0
110,118,PAVIMENTACION DE LA CALLE ANDADOR PRIMERO JOSE DE LA LUZ FLORES TRAMO: JOSE DE LA LUZ FLORES A FRANC,Unitario,1,1,Obra,1,0
111,119,"REPARACION DE JUNTAS TIPO WABO, EN EL DISTRIBUIDOR VIAL JUAN PABLO II TRAMO: DE LOS CUERPOS CENTRALE",Unitario,1,1,Obra,1,0
112,113,"MECANICA DE SUELOS 1. EN ESCUELA SECUNDARIA GENERAL NO. 17 ""SOR JUANA INES DE LA CRUZ"" EN BLVD. EPSI",Unitario,1,1,Obra,1,0
113,114,PROYECTO EJECUTIVO DE BLVD. GUANAJUATO TRAMO: DE BLVD. MADRAZO A CALLE CHINCHONAL COL. PROVIDENCIA,Unitario,1,1,Obra,1,0
114,111,"PROTECCIONES EN CENTRO COMUNITARIO ""SAUCILLO DE LAS JOYAS"" UBICADO EN SAUCILLO DE LAS JOYAS",Unitario,1,1,Obra,1,0
115,122,PAVIMENTACION DE LA CALLE FELIX MARIA ZULOAGA TRAMO: DE CALLE DIAZ ORDAZ A CALLE NICOLAS CALVO COL.,Unitario,1,1,Obra,1,0
116,136,PROYECTO EJECUTIVO DE LA CALLE SAN EDMUNDO TRAMO: DE BLVD. VICENTE VALTIERRA A BLVD. SATURNO COL. SA,Unitario,1,1,Obra,1,0
117,115,PAVIMENTACION DE LA CALLE PEDRO MIER TRAMO: BLVD. MARINO ESCOBEDO A CALLE JOSEFINA CAMARENA COL LEON,Unitario,1,1,Obra,1,0
118,116,PAVIMENTACION DE LA CALLE MADRE INMACULADA TRAMO: MADRE TIERRA A TOPAR COL. 10 DE MAYO,Unitario,1,1,Obra,1,0
119,117,PINTURA PARA ELIMINACION DE GRAFITTIS EN DIVERSOS PUNTOS DE LA CIUDAD,Unitario,1,1,Obra,1,0
120,120,PROYECTO EJECUTIVO DE LA PLAZA DELTA 2000 UBICADA EN RIO MAYO ENTRE LA CALLE BAHIA ESCOSESA Y LA PRO,Unitario,1,1,Obra,1,0
121,123,PAVIMENTACION DE LA CALLE ALFARDA TRAMO:BLVD. FRANCISCO VILLA A CALLE CRESTERIA COL. LA PIRAMIDE,Unitario,1,1,Obra,1,0
122,124,PAVIMENTACION DE LA CALLE ANDADOR MESOPOTAMIA ( PRIV. BELEM ) TRAMO: PALESTINA A TIBERIADES COL. SA,Unitario,1,1,Obra,1,0
123,126,CONSTRUCCION DE 308 OSARIOS Y 280 GAVETAS DE ADULTO EN PANTEON MUNICIPAL NORTE; PANTEONES RURALES,Unitario,1,1,Obra,1,0
124,128,PAVIMENTACION DE LA CALLE GREGACION TRAMO: CAMPO VERDE A ECOLOGIA COL. CAMPO VERDE,Unitario,1,1,Obra,1,0
125,132,CONSTRUCCION DE AMPLIACIONES EN RETORNO BLVD. AEROPUERTO,Unitario,1,1,Obra,1,0
126,133,LABORATORIO VERIFICADOR DE OBRA 2013 PAQUETE 2,Unitario,1,1,Obra,1,0
127,134,IMPERMEABILIZACION DE LA CASA DE LUIS LONG,Unitario,1,1,Obra,1,0
128,140,LIMPIEZA Y PROTECCION CONTRA GRAFITTIS EN DIVERSOS PUNTOS DE LA CIUDAD DE LEON,Unitario,1,1,Obra,1,0
129,121,"PROYECTO EJECUTIVO DE LAP LAZA DELTA 2000, UBICADA  EN BAHIA PUERTO PRINCIPE COLINDANTE CON LA MINA",Unitario,1,1,Obra,1,0
130,125,PAVIMENTACION DE LAS BANQUETAS DE LA ESCUELA NIVEL MEDIO SUPERIOR DE LA UNIVERSIDAD DE GUANAJUATO EN,Unitario,1,1,Obra,1,0
131,127,CONSTRUCCION DE 308 OSARIOS Y 210 GAVETAS DE ADULTO EN EL PANTEON MUNICIPAL SAN NICOLAS,Unitario,1,1,Obra,1,0
132,129,PROYECTO EJECUTIVO PLAZA COMUNITARIA COL. AMPLIACION SAN FRANCISCO CALLE FRAY NOE ENTRE CALLE AV. DE,Unitario,1,1,Obra,1,0
133,130,PROYECTO EJECUTIVO DE LA ESCUELA VANGUARDIA EN BLVD. KAROL WOJTYLA COL. VILLAS DE SAN NICOLAS I,Unitario,1,1,Obra,1,0
134,138,PAVIMENTACION DE LA CALLE SAN ALFREDO TRAMO: BLVD. VICENTE VALTIERRA A BLVD.VICENTE VALTIERRA A BLVD,Unitario,1,1,Obra,1,0
135,131,"PROYECTO EJECUTIVO DE LA ESCUELA VANGUARDIA UBICACION CALLE KANT, FROMM Y DUNS ESCOTO COL. LAS JOYAS",Unitario,1,1,Obra,1,0
136,139,PAVIMENTACION  DE LA CALLE BUCANEROS TRAMO: CARNEROS DE LOS ANGELOS A PLAZA DE LOS SANTOS COLONIA,Unitario,1,1,Obra,1,0
137,145,PAVIMENTACION DE LA CALLE MADRE ESTHELA TRAMO: MADRE SIERRA A AV. ATOTONILCO COL. DIEZ DE MAYO,Unitario,1,1,Obra,1,0
138,137,CONSTRUCCION DE CANCHA DE USOS MULTIPLES EN LA COL. LOMAS DE ECHEVESTE,Unitario,1,1,Obra,1,0
139,141,PROYECTO EJECUTIVO DE LAP LAZA COMUNITARIA COL. PASEOS DEL MAUREL CALLE COSTA AZUL,Unitario,1,1,Obra,1,0
140,143,PAVIMENTACION DE LA CALLE FRAY DANIEL MIRELES TRAMO: DE CALLE ANCHA A AÑORANZA COL. SAN PEDRO DE LOS,Unitario,1,1,Obra,1,0
141,144,PAVIMENTACION DE LA CALLE SAN ISIDORO TRAMO: SAN JACOBO A SAN JUSTO COL. LA PISCINA,Unitario,1,1,Obra,1,0
142,142,PROYECTO EJECUTIVO DE LA PLAZA COMUNITARIA COL. DIEZ DE MAYO CALLE MADRE PATRIA,Unitario,1,1,Obra,1,0
143,154,ALUMBRADO PUBLICO EN LA CALLE JACARANDA 2DA. Y 3ERA. PRIVADAS DEL ÁLAMO ENTRE LAS CALLES SABINO Y ÁL,Unitario,1,1,Obra,1,0
144,152,PAVIMENTACION DE LA CALLE SAN CARLOS TRAMO: BLVD. VICENTE VALTIERRA A BLVD. SATURNO COL. SAN MANUEL,Unitario,1,1,Obra,1,0
145,147,REHABILITACION DE LOS PAVIMENTOS DEL BLVD. VICENTE VALTIERRA INTERSECCION CON CAMINO ALFARO,Unitario,1,1,Obra,1,0
146,148,REHABILITACION DE LOS PAVIMENTOS DEL BLVD. MARIANO ESCOBEDO INTERSECCION CON REPUBLICA DE CHILE,Unitario,1,1,Obra,1,0
147,149,CONSTRUCCION DE CANCHA DE USOS MULTIPLES EN LA COL. VILLAS DE SAN JUAN,Unitario,1,1,Obra,1,0
148,150,PROYECTO EJECUTIVO DE LA PLAZA LAS MANDARINAS BLVD. CEREZA ENTRE LAS CALLES MELOCOTON Y MAMEY,Unitario,1,1,Obra,1,0
149,156,PAVIMENTACION DE LA CALLE PRIVADA VISCAYA TRAMO: PROLONGACIÓN BARCELONA A TOPAR CON KINDER COL. SAN,Unitario,1,1,Obra,1,0
150,159,REVESTIMIENTO CON ASFALTO DEL BLVD. LEON II TRAMO: DE BLVD. MARIANO ESCOBEDO A CALLE MONTE ROSA,Unitario,1,1,Obra,1,0
151,160,CONSTRUCCION DE PARQUE EXTREMO EN LA UNIDAD DEPORTIVA PARQUE DEL ARBOL COL. SAN MIGUEL,Unitario,1,1,Obra,1,0
152,162,CONSTRUCCION DE CANCHA DE USOS MULTIPLES EN LA COMUNIDAD DE SAN JOSE DEL POTRERO,Unitario,1,1,Obra,1,0
153,146,PROYECTO EJECUTIVO DE LA PLAZA COMUNITARIA COLONIA EL LUCERO CALLE PEDRO DEL CAMPILLO,Unitario,1,1,Obra,1,0
154,151,PROYECTO EJECUTIVO DE LA PLAZA COMUNITARIA COL. PRADO HERMOSO PROLONGACION VASCO DE QUIROGA ENTRE JU,Unitario,1,1,Obra,1,0
155,153,PAVIMENTACION DE LA CALLE MADRE ALICIA TRAMO: MADRE MARINA A MADRE SIERRA COL. 10 DE MAYO,Unitario,1,1,Obra,1,0
156,157,PLAZA DE LA CIUDADANIA EN SU 1RA ETAPA EN BLVD. VASCO DE QUIROGA ESQUINA ABELARDO RODRIGUEZ EN LA CO,Unitario,1,1,Obra,1,0
157,158,PAVIMENTACION DE LA CALLE BUGAMILIAS TRAMO: PASEO DE JEREZ A ARROYO LAS LIEBRES COL. JARDINES DE JER,Unitario,1,1,Obra,1,0
