Id_Capitulo,Id_Presupuesto,Clave,Descripcion,Importe
110,5,53,POZOS DE VISITA-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO,84322.2
111,5,54,OBRAS COMPLEMENTARIAS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE SANITARIO,32206.95
112,5,55,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,16222.97
113,5,56,EXCAVACIONES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,81962.06
114,5,57,ACARREOS EN CAMION-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,166870.67
115,5,58,RELLENOS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,294674.56
116,5,59,SUMINISTRO DE TUBERIA-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,651750.48
117,5,60,INSTALACIONES DE TUBERIA-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,27802.01
118,5,61,POZOS DE VISITA-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,119928.84
119,5,62,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL (REJILLA PLUVIAL),2548.63
120,5,63,EXCAVACIONES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,25227.82
121,5,64,ACARREOS EN CAMION-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,52201.16
122,5,65,RELLENOS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,69466.26
123,5,66,SUMINISTROS-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,663216.7
124,5,67,INSTALACIONES DE TUBERIA-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,6993.29
125,5,68,REGISTROS PLUVIALES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,278798.92
126,5,69,SEÑALAMIENTO DE OPERACION-SEÑALES RESTRICTIVAS,19148.98
127,5,70,SEÑALAMIENTO DE OPERACION-SEÑALES PREVENTIVAS,4212
128,5,71,SEÑALAMIENTO DE OPERACION-SEÑALES INFORMATIVAS,4940.25
129,5,72,SEÑALAMIENTO DE OPERACION-SEÑALES DIVERSAS,1327.6
130,5,73,MARCAS EN PAVIMENTO,44776.45
131,5,74,LEYENDAS Y SIMBOLOS,4489
132,5,75,VIALETAS Y BOTONES,325637
133,5,76,SEÑALES VERTICALES ELEVADAS-SEÑALES INFORMATIVAS,159963.84
134,5,77,SEÑALAMIENTO DE PROTECCION DE OBRA,174002.11
135,5,78,OBRA CIVIL-SEMAFOROS,268098.78
136,5,79,INSFRAESTRUCTURA-SEMAFOROS,987169.4
137,5,80,CABEZAS SEMAFORICAS,301859.28
138,5,81,CONTROLADORES,1043583.31
139,5,82,RED DE ALUMBRADO PUBLICO,218337.71
140,5,83,ESTRUCTURAS PRIMARIAS,195778.04
141,5,84,ESTRUCTURAS SECUNDARIAS,18246
142,5,85,FUERA DE CATALOGO,0
143,5,86,RECONSIDERACION DE P.U.F.C.,0
144,6,1,PRELIMINARES DE PAVIMENTO,243031.19
145,6,2,VEGETACION DE PAVIMENTO,2487.44
146,6,3,EXCAVACION DE PAVIMENTO,61890.95
147,6,4,ACARREOS EN CAMION DE PAVIMENTO,230773.91
148,6,5,TERRACERIAS DE PAVIMENTO,106290.39
149,6,6,BASES Y SUB-BASES DE PAVIMENTO,127498.41
150,6,7,PAVIMENTOS Y REPOSICION DE PAVIMENTOS-PAVIMENTO,1414582.43
151,6,8,TRABAJOS COMPLEMENTARIOS-PAVIMENTO,12262.5
152,6,9,PRESUPUESTO,13138.34
153,6,10,PRESUPUESTO,7161.67
154,6,11,PRESUPUESTO,142969.77
155,6,12,PRESUPUESTO,111938.98
156,6,13,PRESUPUESTO,36235.01
157,6,14,PRESUPUESTO,113427.72
158,6,15,PAVIMENTOS-BANQUETAS-IMAGEN URBANA,1159601.91
159,6,16,LIMPIEZA EN BANQUETAS-BANQUETAS-IMAGEN URBANA,79162.93
160,6,17,VEGETACION-BANQUETAS-IMAGEN URBANA,1250.66
161,6,18,RELLENOS-PUENTE EL MUERTO NORTE,7351.3
162,6,19,DEMOLICIONES-PUENTE EL MUERTO NORTE,3990.86
163,6,20,RELLENOS-PUENTE EL MUERTO SUR,8800.58
164,6,21,PRELIMINARES-REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE LATERAL SUR,49220.33
165,6,22,EXCAVACION-REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE,48673.71
166,6,23,ACARREOS EN CAMION-REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE,98512.23
167,6,24,RELLENOS-REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE,150500.38
168,6,25,MATERIALES-REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE,899289.24
169,6,26,INSTALACIONES-REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE,35469.1
170,6,27,CAJA DE OPERACION DE VALVULAS-REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE,4016.24
171,6,28,OBRAS COMPLEMENTARIAS-REPOSICION Y/O REHABILITACION DE DESCARGAS DOMICILIARIAS,23675.46
172,6,29,MATERIALES-REPOSICION Y/O REHABILITACION DE DESCARGAS DOMICILIARIAS,7056.6
173,6,30,EXCAVACIONES-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,3057.5
174,6,31,RELLENOS-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,2059.98
175,6,32,MATERIALES-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,18008.24
176,6,33,INSTALACIONES-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,1386.86
177,6,34,POZOS DE VISITA-REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,15660.53
178,6,35,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS- REHABILITACION Y/O  REPOSICION DE LINEA DE DRENAJE PLUVIAL,1731.75
179,6,36,EXCAVACIONES- REHABILITACION Y/O  REPOSICION DE LINEA DE DRENAJE PLUVIAL,1536.96
180,6,37,ACARREOS EN CAMION- REHABILITACION Y/O  REPOSICION DE LINEA DE DRENAJE PLUVIAL,240.48
181,6,38,RELLENOS- REHABILITACION Y/O  REPOSICION DE LINEA DE DRENAJE PLUVIAL,62819.61
182,6,39,SUMINISTRO DE TUBERIA- REHABILITACION Y/O  REPOSICION DE LINEA DE DRENAJE PLUVIAL,26394.59
183,6,40,INSTALACION DE TUBERIA- REHABILITACION Y/O  REPOSICION DE LINEA DE DRENAJE PLUVIAL,2508.45
184,6,41,POZO DE VISITA- REHABILITACION Y/O  REPOSICION DE LINEA DE DRENAJE PLUVIAL,5661.6
185,6,42,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS- REHABILITACION Y/O  REPOSICION DE LINEA DE DRENAJE PLUVIAL(REJILLA PLUVIAL),59.91
186,6,43,SUMINISTROS- REHABILITACION Y/O  REPOSICION DE LINEA DE DRENAJE PLUVIAL,29545.72
187,6,44,REGISTROS PLUVIALES-REHABILITACION Y/O REPOSICION DE LINEA DE DRENAJE PLUVIAL,26131.42
188,6,45,MARCAS EN PAVIMENTOS,1763.83
189,6,46,SEÑALAMIENTO DE PROTECCION DE OBRA,5715.32
190,6,47,CONCEPTOS FUERA DE CATALOGO,578764.42
191,7,1,PRELIMINARES PAVIMENTO,179044.07
192,7,2,VEGETACION PAVIMENTO,133.11
193,7,3,EXCAVACION PAVIMENTO,23831.82
194,7,4,ACARREOS EN CAMION PAVIMENTO,81514.3
195,7,5,TERRACERIAS PAVIMENTO,93238.64
196,7,6,BASES Y SUB BASES PAVIMENTO,144076.89
197,7,7,PAVIMENTOS Y REPOSICION DE PAVIMENTOS PAVIMENTO,377618.41
198,7,8,TRABAJOS COMPLEMENTARIOS PAVIMENTO,1957.91
199,7,9,LIMPIEZA PAVIMENTO,4905.05
200,7,10,PRELIMINARES BANQUETAS IMAGEN URBANA,2664.92
201,7,11,EXCAVACIONES BANQUETAS IMAGEN URBANA,40535.29
202,7,12,ACARREOS EN CAMION BANQUETAS IMAGEN URBANA,30938.41
203,7,13,TERRACERIAS BANQUETAS IMAGEN URBANA,13482.9
204,7,14,BASES Y SUB BASES BANQUETAS IMAGEN URBANA,52956.08
205,7,15,PAVIMENTOS BANQUETAS IMAGEN URBANA,478917.3
206,7,16,LIMPIEZA EN BANQUETAS BANQUETAS IMAGEN URBANA,18767.99
207,7,17,VEGETACION BANQUETAS IMAGEN URBANA,229.3
208,7,18,ESTRUCTURA PUENTE EL MUERTO NORTE,128.45
209,7,19,PINTURA PUENTE EL MUERTO NORTE,8.5
210,7,21,LIMPIEZA DE OBRA PUENTE EL MUERTO NORTE,43.3
211,7,22,DEMOLICIONES PUENTE EL MUERTO SUR,2026.62
212,7,23,RELLENOS PUENTE EL MUERTO SUR,2900.33
213,7,24,ESTRUCTURAS PUENTE EL MUERTO SUR,128.95
214,7,25,PINTURA PUENTE EL MUERTO SUR,8.5
215,7,26,LIMPIEZA DE OBRA PUENTE EL MUERTO SUR,12.59
216,7,27,PRELIMINARES REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE LATERAL SUR,3708.15
217,7,28,EXCAVACION REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE,14270.72
218,7,29,ACARREOS EN CAMION - REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE,46581.51
219,7,30,RELLENOS - REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE,69991.05
220,7,31,MATERIALES - REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE,431481.5
221,7,32,INSTALACIONES - REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE,20885.61
222,7,33,CAJA DE OPERACION DE VALVULAS - REPOSICION Y/O REHABILITACION DE LINEAS DE AGUA POTABLE,1005.63
223,7,34,EXCAVACIONES - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,1462.86
224,7,35,RELLENOS - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,1146.44
225,7,36,MATERIALES - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,9556.75
226,7,37,INSTALACIONES - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,696.12
227,7,38,POZOS DE VISITA - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE SANITARIO,20906.5
228,7,39,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL,64.68
229,7,40,EXCAVACIONES - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL,759.11
230,7,41,RELLENOS - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL,51189
231,7,42,SUMINISTRO DE TUBERIA - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL,33539.62
232,7,43,INSTALACIONES DE TUBERIA - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL,1305.51
233,7,44,POZOS DE VISITA - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL,10411.59
234,7,45,PRELIMINARES Y TRABAJOS COMPLEMENTARIOS - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL (REJILLA PLUVIAL),22.4
235,7,46,RELLENOS - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL (REJILLA PLUVIAL),15147.79
236,7,47,SUMINISTROS - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL (REJILLA PLUVIAL),23461.46
237,7,48,INSTALACIONES - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL (REJILLA PLUVIAL),81.17
238,7,49,REGISTROS PLUVIALES - REPOSICION Y/O REHABILITACION DE LINEA DE DRENAJE PLUVIAL (REJILLA PLUVIAL),31236.8
239,7,50,MARCAS EN PAVIMENTO,3735.48
240,7,51,VIALETAS Y BOTONES,16490.88
241,7,52,SEÑALAMIENTO DE PROTECCION DE OBRA,10823.88
242,7,53,OBRA CIVIL - SEMAFOROS,2480.47
243,7,54,CABEZAS SEMAFORICAS,3043.76
244,7,55,RED DE ALUMBRADO PUBLICO,30222.73
245,7,56,ESTRUCTURAS PRIMARIAS,62775.75
246,7,57,CONCEPTOS FUERA DE CATALOGO,3363342.01
247,8,1,PRESUPUESTO,0
248,9,1,ESTRUCTURA DE CONCRETO,753867.13
249,9,2,ALBAÑILERIA,160619.06
250,9,3,ACABADOS,555995.84
251,9,4,AZOTEA,232913.9
252,9,5,MODULO DE BAÑOS,119854.94
253,9,6,ACCESORIOS DE BAÑO,3132.74
254,9,7,MUEBLES DE BAÑO,71467
255,9,8,CANCELERIA DE ALUMINIO,178281.05
256,9,9,CRISTAL TEMPLADO,404447.51
257,9,10,HERRERIA,32665.74
258,9,11,CARPINTERIA,22677.06
259,9,12,RED GENERAL DE AGUAS NEGRAS (PLANO IS-01),30078.38
260,9,13,RED DE AGUAS NEGRAS BAÑOS HOMBRES,14809.71
261,9,14,VENTILACION BAÑOS HOMBRES,6945.44
262,9,15,RED DE AGUAS NEGRAS BAÑOS MUERES,8006.36
263,9,16,VENTILACION BAÑOS MUJERES,4899.72
264,9,17,MUEBLES Y ACCESORIOD SANITARIOS,4936.21
265,9,18,BAJADAS DE AGUA PLUVIAL (PLANOS BAP-01 Y BAP-02),13818.79
266,9,19,RED HIDRAULICA RED DE AGUA FRIA AZOTEA,30073.62
267,9,20,RED DE AGUA CALIENTE AZOTEA,4925.89
268,9,21,RED HIDRAULICA BAÑOS HOMBRES MODULO DE BAÑOS No 1,15254.06
269,9,22,RED HIDRAULICA BAÑOS MUJERES MODULO DE BAÑOS No.1,7188.94
270,9,23,CISTERNA Y CUARTO DE BOMBAS RED DE AGUA CALIENTE CUARTO DE BOMBAS,3559.9
271,9,24,RED GENERAL DE PROTECCIÓN CONTRA INCENDIOS (PLANO PCI-01 Y PCI-02),21596.59
272,9,25,INSTALACION DE GAS,5912.72
273,9,26,LINEA DE LLENADO,2054.7
274,9,27,LINEA DE SERVICIO,23366.51
275,9,28,MAMPARAS PARA BAÑO,65424.15
276,9,29,PLAZA DE ACCESO,164405.31
277,9,30,INSTALACION DE VOZ Y DATOS,20296.89
278,9,31,TIERRA FISICA,13474.51
279,9,32,ACOMETIDA  INSTALACION ELECTRICA,61331.48
280,9,33,SUBESTACION Y TABLEROS,167113.42
281,9,34,ALUMBRADO INTERIOR,148624.69
282,9,35,CONTACTOS NORMALES,38928.87
283,9,36,CONTACTOS REGULADOS,43523.41
284,9,37,FUERA DE CATALOGO,0
285,10,1,ACABADOS,555995.84
286,10,2,AZOTEA,33858
287,10,3,PLAZA DE ACCESO,112879.74
288,10,4,ALUMBRADO INTERIOR,99388.72
289,11,1,PRELIMINARES,174.99
290,11,2,ALBAÑILERIA,141460.2
291,11,3,AUTONIVElANTE PARA PISO MUSEO GRAFICO Y DUELA,13494.56
292,11,4,ACABADOS GENERALES,426177.39
293,11,5,TABLAROCA Y PLAFONES,189163.8
294,11,6,HERRERIA EN GENERAL,8880.12
295,11,7,CANCELERIA Y ALUMINIO,140201.96
296,11,8,CARPINTERIA,439112.76
297,11,9,"INSTALACIONES HIDROSANITARIAS, EQUIPOS DE BAÑO, ACCESORIOS Y CISTERNA.",209406.27
298,11,10,INSTALACIONES ELECTRICAS Y ALUMBRADO (SUBESTACION),84574.76
299,11,11,ALIMENTACION A TABLERO GENERAL,127695.19
300,11,12,ALIMENTACION A TABLEROS,97964.7
301,11,13,ALIMENTACION A EQUIPO DE AIRE ACONDICIONADO,66123.86
302,11,14,ALUMBRADO,547585.09
303,11,15,CONTACTOS,195095.37
304,11,16,CONTACTOS EN AZOTEA,41493.67
305,11,17,EXTERIORES,5084.4
306,11,18,AIRE ACONDICIONADO,338471.89
307,11,19,TUBERIAS,96621.8
308,11,20,SUMINISTRO DE EQUIPO EN AUDITORIO,316115.17
309,11,21,TUBERIAS,99917.6
310,11,22,SUMINISTRO DE EQUIPOS AREA DE EXPOSICION,385704.91
311,11,23,INSTALACION DE EQUIPO AREA EXPOSICION,60853.16
312,11,24,TUBERIA,116956.28
313,11,25,EXTRACCION BAÑOS,35592.87
314,11,26,CARGAS Y ACARREOS,1451.23
315,11,27,FUERA DE CATALOGO,0
316,11,28,RECONSIDERACION DE PUFC,0
317,12,1,TOPOGRAFIA C. CERRO DE LOS ANGELES.,7372.99
318,12,2,TRAMITES C. CERRO DE LOS ANGELES.,1027.48
319,12,3,SONDEOS C. CERRO DE LOS ANGELES.,3791.1
320,12,4,ANTEPROYECTO C. CERRO DE LOS ANGELES.,12823.78
321,12,5,PROYECTO C. CERRO DE LOS ANGELES.,15151.79
322,12,6,ENTREGA C. CERRO DE LOS ANGELES.,9763.91
