Id_Prorroga,Id_Contrato,Dias_Recorrer,Fecha_Nueva,Porcentaje,Justificacion,Numero_Oficio_Contratista,Fecha_Oficio_Contratista,Numero_Oficio_Autorizacion,Fecha_Oficio_Autorizacion,Observaciones,Fecha_Termino_Ultima_Anterior
48,89,40,16/07/2010 00:00,41.67,,S/N,02/06/2010 00:00,S/N PRORROGA,03/06/2010 00:00,,05/06/2010 00:00
49,89,30,16/08/2010 00:00,31.25,,S/N,11/07/2010 00:00,S/N PRORROGA 2,12/07/2010 00:00,,16/07/2010 00:00
51,110,18,06/09/2010 00:00,26.47,SE ANEXA  DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,11/08/2010 00:00,S/N PRORROGA 1,19/08/2010 00:00,,18/08/2010 00:00
52,112,18,06/09/2010 00:00,26.47,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,11/08/2010 00:00,S/N PRORROGA 1,19/08/2010 00:00,,18/08/2010 00:00
56,121,48,16/10/2010 00:00,58.54,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,25/08/2010 00:00,S/N PRORROGA 1,02/09/2010 00:00,,28/08/2010 00:00
57,231,35,26/09/2010 00:00,291.67,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,20/08/2010 00:00,S/N PRORROGA 1,26/08/2010 00:00,,21/08/2010 00:00
62,16,24,08/07/2010 00:00,29.27,,S/N,03/07/2010 00:00,S/N,05/07/2010 00:00,,13/06/2010 00:00
63,153,8,13/09/2010 00:00,17.02,SE ANEXA DOV. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,03/09/2010 00:00,S/N PRORROGA 1,09/09/2010 00:00,,04/09/2010 00:00
64,176,6,18/09/2010 00:00,23.08,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,07/09/2010 00:00,S/N PRORROGA 1,10/09/2010 00:00,,11/09/2010 00:00
65,152,13,13/11/2010 00:00,12.62,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,06/09/2010 00:00,S/N PRORROGA 1,14/09/2010 00:00,,30/10/2010 00:00
66,28,42,31/10/2010 00:00,25.3,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,08/09/2010 00:00,S/N PRORROGA 1,14/09/2010 00:00,,18/09/2010 00:00
67,59,23,08/11/2010 00:00,12.37,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,25/08/2010 00:00,S/N PRORROGA 1,14/09/2010 00:00,,15/10/2010 00:00
69,99,32,30/09/2010 00:00,39.02,,,25/08/2010 00:00,S/N,27/08/2010 00:00,,28/08/2010 00:00
72,9,62,13/11/2010 00:00,34.64,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,03/09/2010 00:00,S/N PRORROGA 1,20/09/2010 00:00,,11/09/2010 00:00
73,153,6,20/09/2010 00:00,12.77,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,13/09/2010 00:00,S/N PRORROGA 2,17/09/2010 00:00,,13/09/2010 00:00
75,255,14,02/10/2010 00:00,30.43,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,08/09/2010 00:00,S/N PRORROGA 1,24/09/2010 00:00,,17/09/2010 00:00
76,110,9,16/09/2010 00:00,13.24,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,06/09/2010 00:00,S/N PRORROGA 2,13/09/2010 00:00,,06/09/2010 00:00
77,162,7,26/09/2010 00:00,12.96,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,17/09/2010 00:00,S/N PRORROGA 1,23/09/2010 00:00,,18/09/2010 00:00
80,153,10,01/10/2010 00:00,21.28,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,20/09/2010 00:00,S/N PRORROGA 3,27/09/2010 00:00,,20/09/2010 00:00
84,231,24,21/10/2010 00:00,200,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,24/09/2010 00:00,S/N PRORROGA 2,30/09/2010 00:00,,26/09/2010 00:00
85,153,3,05/10/2010 00:00,6.38,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,01/10/2010 00:00,S/N PRORROGA 4,04/10/2010 00:00,,01/10/2010 00:00
86,193,27,26/10/2010 00:00,50.94,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,24/09/2010 00:00,S/N PRORROGA 1,04/10/2010 00:00,,28/09/2010 00:00
87,183,13,02/10/2010 00:00,24.07,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,17/09/2010 00:00,S/N PRORROGA 1,24/09/2010 00:00,,18/09/2010 00:00
88,165,15,08/11/2010 00:00,15.63,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,24/09/2010 00:00,S/N PRORROGA 1,04/10/2010 00:00,,23/10/2010 00:00
89,109,19,07/09/2010 00:00,27.94,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,16/08/2010 00:00,S/N PRORROGA 1,23/08/2010 00:00,,18/08/2010 00:00
94,34,34,17/07/2010 00:00,33.01,,S/N,07/06/2010 00:00,S/N,08/06/2010 00:00,,12/06/2010 00:00
95,34,41,28/08/2010 00:00,39.81,,S/N,15/07/2010 00:00,S/N 2DA,16/07/2010 00:00,,17/07/2010 00:00
96,73,34,28/08/2010 00:00,35.42,,S/N,20/07/2010 00:00,S/N,22/07/2010 00:00,,24/07/2010 00:00
100,118,13,17/10/2010 00:00,14.61,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,30/09/2010 00:00,S/N PRORROGA 2,06/10/2010 00:00,,03/10/2010 00:00
101,255,6,09/10/2010 00:00,13.04,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,01/10/2010 00:00,S/N PRORROGA 2,07/10/2010 00:00,,02/10/2010 00:00
102,140,28,31/10/2010 00:00,34.15,"SE ANEXA DOC, A EXPEDIENTE UNITARIO CAP. TEO.",S/N,29/09/2010 00:00,S/N PRORROGA1,08/10/2010 00:00,,02/10/2010 00:00
106,131,27,07/08/2010 00:00,142.11,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,09/07/2010 00:00,S/N PRORROGA 1,16/07/2010 00:00,,10/07/2010 00:00
107,131,20,28/08/2010 00:00,105.26,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,06/08/2010 00:00,S/N PRORROGA 2,13/08/2010 00:00,,07/08/2010 00:00
108,166,13,23/10/2010 00:00,15.85,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,01/10/2010 00:00,S/N PRORROGA 1,11/10/2010 00:00,,09/10/2010 00:00
109,59,14,23/11/2010 00:00,7.53,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,11/10/2010 00:00,S/N PRORROGA 2,19/10/2010 00:00,,08/11/2010 00:00
111,176,42,31/10/2010 00:00,161.54,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,14/10/2010 00:00,S/N PRORROGA 2,21/10/2010 00:00,,18/09/2010 00:00
112,121,48,04/12/2010 00:00,58.54,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,13/10/2010 00:00,S/N PRORROGA 2,20/10/2010 00:00,,16/10/2010 00:00
113,166,6,30/10/2010 00:00,7.32,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,01/10/2010 00:00,S/N PRORROGA 2,25/10/2010 00:00,,23/10/2010 00:00
114,258,14,21/11/2010 00:00,25.93,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,13/10/2010 00:00,S/N PRORROGA  1,25/10/2010 00:00,,06/11/2010 00:00
115,107,20,06/11/2010 00:00,22.47,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,15/10/2010 00:00,S/N PRORROGA 1,26/10/2010 00:00,,16/10/2010 00:00
116,31,42,24/10/2010 00:00,23.46,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,06/10/2010 00:00,S/N PRORROGA 1,22/10/2010 00:00,,11/09/2010 00:00
118,141,27,21/11/2010 00:00,21.77,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,20/10/2010 00:00,S/N PRORROGA 1,28/10/2010 00:00,,24/10/2010 00:00
119,231,27,18/11/2010 00:00,225,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,21/10/2010 00:00,S/N PRORROGA 3,27/10/2010 00:00,,21/10/2010 00:00
120,172,17,13/11/2010 00:00,17.71,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,20/10/2010 00:00,S/N PRORROGA 1,28/10/2010 00:00,,26/10/2010 00:00
121,167,-1,08/12/2010 00:00,-1.22,,S/N,08/11/2010 00:00,PRORROGA2,08/12/2010 00:00,,08/12/2010 00:00
122,100,124,31/12/2010 00:00,151.22,,S/N,22/09/2010 00:00,S/N,24/09/2010 00:00,,28/08/2010 00:00
123,251,20,27/11/2010 00:00,37.04,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,20/10/2010 00:00,S/N PRORROGA 1,05/11/2010 00:00,,06/11/2010 00:00
124,233,34,11/12/2010 00:00,62.96,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,25/10/2010 00:00,S/N PRORROGA 1,05/11/2010 00:00,,06/11/2010 00:00
125,247,14,23/11/2010 00:00,25.93,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,20/10/2010 00:00,S/N PRORROGA 1,04/11/2010 00:00,,08/11/2010 00:00
126,250,8,01/11/2010 00:00,17.02,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,20/10/2010 00:00,S/N PRORROGA 1,29/10/2010 00:00,,23/10/2010 00:00
127,149,15,15/11/2010 00:00,13.64,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,25/10/2010 00:00,S/N PRORROGA 1,01/11/2010 00:00,,30/10/2010 00:00
128,225,4,06/11/2010 00:00,7.41,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,28/10/2010 00:00,S/N PRORROGA 1,05/11/2010 00:00,,01/11/2010 00:00
129,193,31,27/11/2010 00:00,58.49,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,26/10/2010 00:00,S/N PRORROGA 2,01/11/2010 00:00,,26/10/2010 00:00
130,97,30,09/11/2010 00:00,24.19,,S/N,06/10/2010 00:00,S/N PRORROGA1,08/10/2010 00:00,,09/10/2010 00:00
131,97,20,30/11/2010 00:00,16.13,,S/N,08/11/2010 00:00,S/N PRORROGA2,08/11/2010 00:00,,09/11/2010 00:00
132,159,15,29/11/2010 00:00,10.87,,S/N,08/11/2010 00:00,S/N PRORROGA,10/11/2010 00:00,,13/11/2010 00:00
137,155,-73,15/12/2010 00:00,-66.36,,S/N,20/10/2010 00:00,S/N,22/10/2010 00:00,,25/02/2011 00:00
138,166,6,06/11/2010 00:00,7.32,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,29/10/2010 00:00,S/N PRORROGA 3,05/11/2010 00:00,,30/10/2010 00:00
139,232,23,30/11/2010 00:00,27.06,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,03/11/2010 00:00,S/N PRORROGA 1,11/11/2010 00:00,,06/11/2010 00:00
140,220,20,20/11/2010 00:00,37.04,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,28/10/2010 00:00,S/N PRORROGA 1,08/11/2010 00:00,,30/10/2010 00:00
141,223,7,10/11/2010 00:00,12.96,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,29/10/2010 00:00,S/N PRORROGA 1,08/11/2010 00:00,,02/11/2010 00:00
142,253,33,03/12/2010 00:00,70.21,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,26/10/2010 00:00,S/N PRORROGA 1,03/11/2010 00:00,,30/10/2010 00:00
143,280,7,14/11/2010 00:00,12.96,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,15/10/2010 00:00,S/N PRORROGA 1,12/11/2010 00:00,,06/11/2010 00:00
144,313,60,13/01/2011 00:00,111.11,,S/N,08/11/2010 00:00,S/N,10/11/2010 00:00,,13/11/2010 00:00
145,156,55,15/01/2011 00:00,39.86,,S/N,14/11/2010 00:00,S/N,16/11/2010 00:00,,20/11/2010 00:00
146,113,49,17/10/2010 00:00,59.76,,S/N,24/08/2010 00:00,S/N,26/08/2010 00:00,,28/08/2010 00:00
147,113,27,14/11/2010 00:00,32.93,,S/N,13/10/2010 00:00,S/N PRORROGA2,15/10/2010 00:00,,17/10/2010 00:00
148,204,-25,05/11/2010 00:00,-30.49,,S/N,05/11/2010 00:00,S/N PRORROGA1,07/11/2010 00:00,,29/11/2010 00:00
149,204,50,29/11/2010 00:00,60.98,,S/N,03/11/2010 00:00,S/N PRORROGA2,05/11/2010 00:00,,09/10/2010 00:00
150,102,38,29/09/2010 00:00,46.34,,S/N,21/08/2010 00:00,S/N,23/08/2010 00:00,,21/08/2010 00:00
151,76,36,15/11/2010 00:00,23.68,,S/N,06/10/2010 00:00,S/N,06/10/2010 00:00,,09/10/2010 00:00
152,122,60,10/12/2010 00:00,54.55,,S/N,10/10/2010 00:00,S/N,10/10/2010 00:00,,10/10/2010 00:00
153,98,20,18/09/2010 00:00,24.39,,S/N,24/08/2010 00:00,S/N,26/08/2010 00:00,,28/08/2010 00:00
154,206,33,19/11/2010 00:00,40.24,,S/N,12/10/2010 00:00,S/N PRORROGA1,14/10/2010 00:00,,16/10/2010 00:00
155,206,65,24/01/2011 00:00,79.27,,S/N,18/11/2010 00:00,S/N PRORROGA2,18/11/2010 00:00,,19/11/2010 00:00
159,78,34,30/11/2010 00:00,18.58,,S/N,22/10/2010 00:00,S/N PRORROGA1,24/10/2010 00:00,,26/10/2010 00:00
160,78,51,21/01/2011 00:00,27.87,,S/N,23/11/2010 00:00,S/N PRORROGA2,23/11/2010 00:00,,30/11/2010 00:00
161,179,14,13/12/2010 00:00,14.58,,S/N,23/11/2010 00:00,S/N,23/11/2010 00:00,,28/11/2010 00:00
162,262,20,11/12/2010 00:00,37.04,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,16/11/2010 00:00,S/N PRORROGA 1,23/11/2010 00:00,,20/11/2010 00:00
163,9,106,28/02/2011 00:00,59.22,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,04/11/2010 00:00,S/N PRORROGA 2,22/11/2010 00:00,,13/11/2010 00:00
164,123,93,27/11/2010 00:00,172.22,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,27/10/2010 00:00,S/N PRORROGA  1,11/11/2010 00:00,,25/08/2010 00:00
165,128,93,27/11/2010 00:00,172.22,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP TEO,S/N,27/10/2010 00:00,S/N PRORROGA 1,11/11/2010 00:00,,25/08/2010 00:00
166,266,6,21/11/2010 00:00,11.11,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,11/11/2010 00:00,S/N PRORROGA 1,19/11/2010 00:00,,14/11/2010 00:00
167,59,32,26/12/2010 00:00,17.2,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,29/10/2010 00:00,S/N PRORROGA 3,17/11/2010 00:00,,23/11/2010 00:00
168,221,34,11/12/2010 00:00,62.96,SE ANEXA DOC A EXPEDIENTE UNITARIO CAP TEO,S/N,05/11/2010 00:00,S/N PRORROGA 1,12/11/2010 00:00,,06/11/2010 00:00
169,301,29,21/02/2011 00:00,26.36,,S/N,08/11/2010 00:00,S/N,25/11/2010 00:00,,22/01/2011 00:00
171,215,22,20/12/2010 00:00,26.83,,S/N,25/11/2010 00:00,S/N,26/11/2010 00:00,,27/11/2010 00:00
175,234,19,15/10/2010 00:00,73.08,,S/N,24/09/2010 00:00,S/N,24/09/2010 00:00,,25/09/2010 00:00
176,75,-50,23/10/2010 00:00,-45.45,,S/N,19/10/2010 00:00,S/N PRORROGA1,21/10/2010 00:00,,11/12/2010 00:00
177,75,104,11/12/2010 00:00,94.55,,S/N,18/10/2010 00:00,S/N PRORROGA2,19/10/2010 00:00,,28/08/2010 00:00
178,157,30,30/11/2010 00:00,24.19,,S/N,26/10/2010 00:00,S/N PRORROGA1,28/10/2010 00:00,,30/10/2010 00:00
179,157,29,30/12/2010 00:00,23.39,,S/N,26/11/2010 00:00,S/N PRORROGA2,29/11/2010 00:00,,30/11/2010 00:00
180,247,22,16/12/2010 00:00,40.74,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,03/12/2010 00:00,S/N PRORROGA 2,10/12/2010 00:00,,23/11/2010 00:00
181,243,6,04/12/2010 00:00,8.82,SE ANEXA DOC A EXPEDIENTE UNITARIO CAP. TEO,S/N,24/12/2010 00:00,S/N PRORROGA 1,02/12/2010 00:00,,27/11/2010 00:00
182,200,17,12/12/2010 00:00,20.73,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,23/11/2010 00:00,S/N PRORROGA 1,30/12/2010 00:00,,24/11/2010 00:00
183,278,11,05/12/2010 00:00,20.37,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,22/11/2010 00:00,S/N PRORROGA 1,30/11/2010 00:00,,23/11/2010 00:00
184,269,31,25/12/2010 00:00,57.41,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP TEO.,S/N,22/11/2010 00:00,S/N PRORROGA 1,30/11/2010 00:00,,23/11/2010 00:00
185,252,29,20/12/2010 00:00,42.65,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,19/11/2010 00:00,S/N PRORROGA 1,30/11/2010 00:00,,20/11/2010 00:00
186,141,27,19/12/2010 00:00,21.77,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,12/11/2010 00:00,S/N PRORROGA 2,26/11/2010 00:00,,21/11/2010 00:00
187,267,8,03/12/2010 00:00,14.81,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,23/11/2010 00:00,S/N PRORROGA 1,01/12/2010 00:00,,24/11/2010 00:00
188,258,26,18/12/2010 00:00,48.15,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,19/11/2010 00:00,S/N PRORROGA 2,26/11/2010 00:00,,21/11/2010 00:00
189,235,20,20/11/2010 00:00,24.39,,S/N,26/10/2010 00:00,S/N,28/10/2010 00:00,,30/10/2010 00:00
190,191,27,25/12/2010 00:00,24.55,,S/N,26/11/2010 00:00,S/N,26/11/2010 00:00,,27/11/2010 00:00
191,232,17,18/12/2010 00:00,20,SE ANEXA DOC A EXPEDIENTE UNITARIO CAP. TEO,S/N,23/11/2010 00:00,S/N PRORROGA 2,06/12/2010 00:00,,30/11/2010 00:00
192,80,86,23/11/2010 00:00,73.5,,S/N,24/08/2010 00:00,S/N PRORROGA1,26/08/2010 00:00,,28/08/2010 00:00
193,80,29,23/12/2010 00:00,24.79,,S/N,18/11/2010 00:00,S/N PRORROGA2,18/11/2010 00:00,,23/11/2010 00:00
196,164,54,28/01/2011 00:00,39.13,,S/N,01/12/2010 00:00,S/N,02/12/2010 00:00,,04/12/2010 00:00
197,158,61,17/12/2010 00:00,55.45,,S/N,12/10/2010 00:00,S/N PRORROGA1,14/10/2010 00:00,,16/10/2010 00:00
198,158,71,27/02/2011 00:00,64.55,,S/N,09/12/2010 00:00,S/N PRORROGA2,09/12/2010 00:00,,17/12/2010 00:00
199,154,38,15/12/2010 00:00,34.55,,S/N,02/11/2010 00:00,S/N PRORROGA1,04/11/2010 00:00,,06/11/2010 00:00
200,154,35,20/01/2011 00:00,31.82,,S/N,08/12/2010 00:00,S/N PRORROGA2,10/12/2010 00:00,,15/12/2010 00:00
201,205,75,25/02/2011 00:00,54.35,,S/N,07/12/2010 00:00,S/N,10/12/2010 00:00,,11/12/2010 00:00
202,155,39,24/01/2011 00:00,35.45,,S/N,14/12/2010 00:00,S/N PRORROGA2,14/12/2010 00:00,,15/12/2010 00:00
203,262,20,01/01/2011 00:00,37.04,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,09/12/2010 00:00,S/N PRORROGA 2,15/12/2010 00:00,,11/12/2010 00:00
204,202,34,31/12/2010 00:00,35.79,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,24/11/2010 00:00,S/N PRORROGA 1,03/12/2010 00:00,,26/11/2010 00:00
205,94,30,31/01/2011 00:00,11.72,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO,S/N,30/11/2010 00:00,S/N PRORROGA 1,10/12/2010 00:00,,31/12/2010 00:00
206,320,3,08/12/2010 00:00,7.5,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,02/12/2010 00:00,S/N PRORROGA 1,07/12/2010 00:00,,04/12/2010 00:00
207,118,24,03/10/2010 00:00,26.97,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,19/08/2010 00:00,S/N PRORROGA 1,03/09/2010 00:00,,08/09/2010 00:00
208,281,30,25/01/2011 00:00,36.59,,S/N,21/12/2010 00:00,S/N,22/12/2010 00:00,,25/12/2010 00:00
209,243,19,24/12/2010 00:00,27.94,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,03/12/2010 00:00,S/N PRORROGA 2,10/12/2010 00:00,,04/12/2010 00:00
210,333,19,31/12/2010 00:00,47.5,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,10/12/2010 00:00,S/N PRORROGA 1,21/12/2010 00:00,,11/12/2010 00:00
211,152,47,31/12/2010 00:00,45.63,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,10/12/2010 00:00,S/N PRORROGA 2,17/12/2010 00:00,,13/11/2010 00:00
212,233,14,26/12/2010 00:00,25.93,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,06/12/2010 00:00,S/N PRORROGA 2,16/12/2010 00:00,,11/12/2010 00:00
213,314,19,31/12/2010 00:00,35.19,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,08/12/2010 00:00,S/N PRORROGA 1,16/12/2010 00:00,,11/12/2010 00:00
214,271,26,31/12/2010 00:00,22.22,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,03/12/2010 00:00,S/N PRORROGA 1,10/12/2010 00:00,,04/12/2010 00:00
215,192,30,31/01/2011 00:00,20.83,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,10/12/2010 00:00,S/N PRORROGA 1,17/12/2010 00:00,,31/12/2010 00:00
219,363,15,06/01/2011 00:00,27.78,SE ANEXA DOC A EXPEDIENTE UNITARIO CAP. TEO.,S/N,10/12/2010 00:00,S/N PRORROGA 1,27/12/2010 00:00,,21/12/2010 00:00
220,187,30,31/01/2011 00:00,20.83,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,10/12/2010 00:00,S/N PRORROGA 1,23/12/2010 00:00,,31/12/2010 00:00
221,65,211,28/02/2011 00:00,147.55,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,15/12/2010 00:00,S/N PRORROGA 1,24/12/2010 00:00,,31/07/2010 00:00
222,377,8,27/12/2010 00:00,20,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,15/12/2010 00:00,S/N PRORROGA 1,24/12/2010 00:00,,18/12/2010 00:00
223,258,33,21/01/2011 00:00,61.11,"SE ANEXA DOC, A EXPEDIENTE UNITARIO CAP. TEO.",S/N,16/12/2010 00:00,S/N PRORROGA 3,24/12/2010 00:00,,18/12/2010 00:00
224,321,10,29/12/2010 00:00,18.52,,S/N,17/12/2010 00:00,S/N PRORROGA 1,23/12/2010 00:00,,18/12/2010 00:00
225,339,13,08/01/2011 00:00,24.07,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,09/11/2010 00:00,S/N PRORROGA 1,20/12/2010 00:00,,25/12/2010 00:00
226,341,13,29/01/2011 00:00,19.12,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,12/12/2010 00:00,S/N PRORROGA 1,21/12/2010 00:00,,15/01/2011 00:00
231,59,33,29/01/2011 00:00,17.74,SE ANEXA DOC. A EXPEDIENTE UNITARIO CAP. TEO.,S/N,21/12/2010 00:00,S/N PRORROGA 4,29/12/2010 00:00,,26/12/2010 00:00
232,167,59,08/12/2010 00:00,71.95,,S/N,08/11/2010 00:00,PRORROGA2,08/11/2010 00:00,,09/10/2010 00:00
237,122,44,24/01/2011 00:00,40,/,S/N,06/12/2010 00:00,S/N PRORROGA2,06/12/2010 00:00,,10/12/2010 00:00
