Id_Obra,Año,Clave_Obra,Nombre,Tipo_Precio,Id_Sub_Programa,Id_Localidad,Beneficiarios,Id_Convenio,Tipo_Obra_Proyecto,Id_Sub_Tipo_Obra,Observaciones,Enviar_Para,Id_Oficio_Asignacion_Obra
0000000038,2010,0063,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA AREAS VERDES DE MINIDEPORTIVAS COMUDE LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,15/04/2010 SHANTAL,CONTRATADO,0
0000000039,2010,0040,SUBESTACION DE 45 KVA PARA LA BASE DE SEGURIDAD DEL ESTADO UBICADA EN LA CARRETERA LEON - SAN FRANCI,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,15/04/2010 SHANTAL,CONTRATADO,0
0000000040,2010,0042,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA I LEON, GTO",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,15/04/2010,CONTRATADO,0
0000000041,2010,0054,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XIV LEON GTO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,19/04/2010 SHANTAL,CONTRATADO,0
0000000042,2010,0052,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XII LEON GTO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,19/04/2010,CONTRATADO,0
0000000043,2010,0053,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XIII LEON GTO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,19/04/2010 SHANTAL,CONTRATADO,0
0000000044,2010,0051,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XI LEON, GTO",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,19/04/2010 SHANTAL,CONTRATADO,0
0000000045,2010,0050,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA X LEON GTO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,19/04/2010 SHANTAL,CONTRATADO,0
0000000046,2010,0043,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA II LEON GTO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,20/04/2010 SHANTAL,CONTRATADO,0
0000000047,2010,0047,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA VI LEON, GTO",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,20/04/2010 SHANTAL,CONTRATADO,0
0000000048,2010,0046,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA V LEON GTO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,20/04/2010 SHANTAL,CONTRATADO,0
0000000049,2010,0045,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA IV LEON GTO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,20/04/2010 SHANTAL,CONTRATADO,0
0000000050,2010,0044,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA III LEON GTO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,20/04/2010,CONTRATADO,0
0000000051,2010,0007,PROYECTO EJECUTIVO DE LAS CALLES: DURAZNO TRAMO: MANUEL GONZALEZ-TOPAR COL. LAS MANDARINAS; CALLE JI,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,20/04/2010 SHANTAL,CONTRATADO,0
0000000052,2010,0027,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: FRESNO TRAMO: ARCE-PALMERIN COL. ARBOLEDAS DE INF,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,20/04/2010 SHANTAL,CONTRATADO,0
0000000053,2010,0024,PROYECTO EJECUTIVO DE LAS CALLES: ANTONIO BARROSO TRAMO: BLVD. MARIANO ESCOBEDO-LEON II; CALLE ESTEB,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,20/04/2010 SHANTAL,CONTRATADO,0
0000000054,2010,0055,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XVII LEON GTO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,20/04/2010 SHANTAL,CONTRATADO,0
0000000055,2010,0056,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA XVI LEON, GTO",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,20/04/2010 SHANTAL,CONTRATADO,0
0000000056,2010,0058,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PODA DE ARBOLES ZONA SUR LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,20/04/2010 SHANTAL,CONTRATADO,0
0000000057,2010,0048,"MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA VII LEON, GTO",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,21/04/2010 SHANTAL,CONTRATADO,0
0000000058,2010,0066,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA VIII LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,21/04/2010  SHANTAL,CONTRATADO,0
0000000059,2010,0071,PROYECTO EJECUTIVO MONUMENTO AL BICENTENARIO INTERSECCION DE BLVD. MORELOS Y BLVD. PASEO DE LOS INSU,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,21/04/2010 SHANTAL,CONTRATADO,0
0000000060,2010,0072,"PROYECTO EJECUTIVO DE LA PLAZA DEL MUSICO, PARQUE MORELOS (CALLE DE LOS PARAISOS, LAGO DE CHALCO, AL",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,21/04/2010 SHANTAL,CONTRATADO,0
0000000061,2010,0075,MURO DE CONTENCION EN LA ESTACION DE TRANSFERENCIA SAN JUAN BOSCO LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,21/04/2010 SHANTAL,CONTRATADO,0
0000000062,2010,0069,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA IX LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,21/04/2010 SHANTAL,CONTRATADO,0
0000000063,2010,0076,MURO DE CONTENCION DE GAVIONES PARA LA VIALIDAD EN EL BLVD. SAN JUAN BOSCO TRAMO: EN EL QUE COMPREND,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,22/04/2010 SHANTAL,CONTRATADO,0
0000000064,2010,0074,PROYECTO EJECUTIVO DE LA RUTA DEL PEATON CENTRO HISTORICO-BARRIO ARRIBA-CALVARIO.LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,21/04/2010 SHANTAL,CONTRATADO,0
0000000065,2010,0062,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA DISTRIBUIDOR VIAL Y BLVD. AEROPUERT,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,22/04/2010 SHANTAL,CONTRATADO,0
0000000066,2010,0003,PROYECTO EJECUTIVO DE LAS CALLES: BARODA TRAMO: CANAL DE SARDANETA-TIBET COL. CAÑON DE LA INDIA; BIR,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,24/04/2010 SHANTAL,CONTRATADO,0
0000000067,2010,0006,PROYECTO EJECUTIVO DE LAS CALLES: ANTONIO TORRES GOMEZ TRAMO: RAFAEL CORRALES AYALA-STO. TOMAS DE AQ,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,27/04/2010 SHANTAL,CONTRATADO,0
0000000068,2010,0064,PROYECTO EJECUTIVO DE PAVIMENTACION DE LAS CALLES: BUFAS DE TEQUISQUIAPAN TRAMO: VOLCAN DE JORULLO-C,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,27/04/2010 SHANTAL,CONTRATADO,0
0000000069,2010,0057,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PODA DE ARBOLES ZONA NORTE LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,27/04/2010 SHANTAL,CONTRATADO,0
0000000070,2010,0059,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PODA DE ARBOLES ZONA CENTRO LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,27/04/2010 SHANTAL,CONTRATADO,0
0000000071,2010,0060,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA URBANA MALECON DEL RIO LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,27/04/2010 SHANTAL,CONTRATADO,0
0000000072,2010,0061,MANTENIMIENTO INTEGRAL DE PARQUES Y JARDINES PARA LA ZONA DE OFICINAS MUNICIPALES LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,27/04/2010 SHANTAL,CONTRATADO,0
0000000073,2010,10001,PROTECCION PARA PERITAJE DE SINIESTRO MERCADO COMONFORT LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,28/04/2010 SHANTAL,CONTRATADO,0
0000000074,2010,0067,"BLVD. DELTA EN EL TRAMO: DE LA VIALIDAD DEL EJE METROPOLITANO, DEL BLVD. JUAN ALONSO DE TORRES A BLV",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,29/04/2010,CONTRATADO,0
0000000075,2010,0083,PROYECTO EJECUTIVO DE PASO A DESNIVEL EN LA INTERSECCION DEL BLVD. JOSE MARIA MORELOS Y BLVD. IBARRI,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,29/04/2010 SHANTAL,CONTRATADO,0
0000000076,2010,0087,PROYECTO EJECUTIVO DEL PASO SUPERIOR VEHICULAR EN LA INTERSECCION DEL BLVD. JOSE MARIA MORELOS Y BLV,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/04/2010 SHANTAL,CONTRATADO,0
0000000077,2010,0095,PROYECTO EJECUTIVO DE 4 PUENTES PEATONALES SOBRE BLVD. MORELOS EN EL TRAMO DE AV. OLIMPICA A CALLE P,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/04/2010 SHANTAL,CONTRATADO,0
0000000078,2010,0097,PROYECTO EJECUTIVO DE LA INTERSECCION A DESNIVEL DEL BLVD. JOSE MARIA MORELOS Y BLVD. HILARIO MEDINA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/04/2010 SHANTAL,CONTRATADO,0
0000000079,2010,0099,PROYECTO EJECUTIVO DE PASO A DESNIVEL DEL BLVD. JOSE MARIA MORELOS Y BLVD. TELLEZ CRUCES VARIAS COLO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/04/2010 SHANTAL,CONTRATADO,0
0000000080,2010,0086,PROYECTO EJECUTIVO DE PUENTE PEATONAL (BLVD. PASEO DE LOS INSURGENTES FRENTE AL IMSS) LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/04/2010 SHANTAL,CONTRATADO,0
0000000081,2010,0098,TRABAJOS COMPLEMENTARIOS EN LA CONSTRUCCION DE VIALIDADES INTERIORES DE LA ESTACION DE TRANSFERENCIA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/04/2010 SHANTAL,CONTRATADO,0
0000000082,2010,0093,"PROYECTO GEOMETRICO, ESTUDIOS TOPOGRAFICOS Y FICHAS DE AFECTACION DEL BLVD. MIGUEL DE CERVANTES SAAV",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/04/2010 SHANTAL,CONTRATADO,0
0000000083,2010,0096,PROYECTO EJECUTIVO DE PUENTE CENTRAL (2) EN BLVD. JOSE MARIA MORELOS INTERSECCION BLVD. HERMENEGILDO,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,30/04/2010 SHANTAL,CONTRATADO,0
0000000084,2010,0082,TRABAJOS COMPLEMENTARIOS DEL PROYECTO EJECUTIVO DE LAS CALLES: COALCOMAN TRAMO: URUAPAN-MARAVATIO Y,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,04/05/2010 SHANTAL,CONTRATADO,0
0000000085,2010,0090,CUBIERTA PARA RAMPA DEL ANDEN "C" DE LA ESTACIÓN DE TRANSFERENCIA DE SAN JUAN BOSCO LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,04/05/2010 SHANTAL,CONTRATADO,0
0000000086,2010,0049,"PERITAJE ESTRUCTURAL DEL MERCADO COMONFORT EN LA CIUDAD DE LEON, GTO",Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,04/05/2010 SHANTAL,CONTRATADO,0
0000000087,2010,0084,ADECUACION DE PROYECTO EJECUTIVO DE LA REACTIVACION DEL CORREDOR LOPEZ MATEOS TRAMO: HIDALGO- HERMAN,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,04/05/2010 SHANTAL,CONTRATADO,0
0000000088,2010,0078,PROTECCION Y BANQUETAS EN EL CENTRO DE CONTROL DE RADIOCOMUNICACION 066 FRACC. EL FARO LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,04/05/2010 SHANTAL,CONTRATADO,0
0000000089,2010,0085,PROYECTO DE AMPLIACION DE AMPLIACION DE REHABILITACION DE LA IMAGEN URBANA DE LA RUTA DEL PEATON CAL,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,04/05/2010 SHANTAL,CONTRATADO,0
0000000090,2010,0091,PROYECTO EJECUTIVO DE PAVIMENTACION DE LA CALLE: MERCURIO TRAMO: BLVD. HERMENEGILDO BUSTOS-BLVD. HID,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,26/05/2010 SHANTAL,CONTRATADO,0
0000000091,2010,0092,PROYECTO EJECUTIVO DE LAS CALLES: MAR MEDITERRANEO TRAMO: DE CERVANTES A LAGO CUITZEO; LAGO SANTA MA,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,28/05/2010 SHANTAL        ,CONTRATADO,0
0000000092,2010,0081,ELABORACION BASE DE DATOS SISCOM 2010-LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,28/05/2010 SHANTAL,CONTRATADO,0
0000000093,2010,0079,AMPLIACION DE ELECTRIFICACION REUBICACION DE LA LINEA DE MEDIA Y BAJA TENSION Y LINEA DE ALUMBRADO P,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,28/05/2010 SHANTAL,CONTRATADO,0
0000000094,2010,0100,PROYECTO EJECUTIVO DE PAVIMENTACION DE CAMINO NUEVO VALLE DE MORENO-DERRAMADERO-VAQUERIAS-ENTRONQUE,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,29/05/2010 SHANTAL,CONTRATADO,0
0000000095,2010,0101,MANTENIMIENTO DE PLAZAS EN ZONA RURAL LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,31/05/2010 SHANTAL,CONTRATADO,0
0000000096,2010,0119,PROYECTO EJECUTIVO DE LAS CALLES: CERRODE SAN MIGUEL TRAMO: PEÑON DE GIBRALTAR A CERRITO DE JEREZ; C,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,02/06/2010 SHANTAL,CONTRATADO,0
0000000097,2010,0117,PROYECTO EJECUTIVO DE LAS CALLES: KIWI TRAMO: ALCE A BISONTE; CASTOR TRAMO: ALCE A ABEJA; COBRA TRAM,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/06/2010 SHANTAL,CONTRATADO,0
0000000098,2010,0113,PROYECTO EJECUTIVO DE LAS CALLES: CARLOS HERRERA MARMOLEJO TRAMO: JESUS YAÑEZ A MARIANO HUELGA; CALL,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/06/2010 SHANTAL,CONTRATADO,0
0000000099,2010,0103,PROYECTO EJECUTIVO DE PARQUE LINEAL DEL CANAL DE SARDANETA TRAMO: IBARRILLA- PRESA DEL PALOTE LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/06/2010 SHANTAL,CONTRATADO,0
0000000100,2010,0110,IMPERMEABILITACION DEL EDIFICIO DE DESARROLLO URBANO (GARANTIA 10 AÑOS) LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/06/2010 SHANTAL  ,CONTRATADO,0
0000000101,2010,0107,PROYECTO EJECUTIVO DE LAS CALLES: ETA TRAMO: JEREZ DE CARTAGENA A CERRITO DE JEREZ; CERRO GORDO TRAM,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/06/2010 SHANTAL,CONTRATADO,0
0000000102,2010,0106,PROYECTO EJECUTIVO DE LAS CALLES: ARDILLA TRAMO: GAMO A HIENA;CALLE ARDILLA TRAMO: IGUANA A TOPAR; C,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,03/06/2010 SHANTAL,CONTRATADO,0
0000000103,2010,0105,PROYECTO EJECUTIVO DE LA CALLES: AV. PASEO DE LAS LIEBRES TRAMO:AHUHUETE-BLVD. MIGUEL DE CERVANTES S,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,07/06/2010 SHANTAL,CONTRATADO,0
0000000104,2010,0102,CONSTRUCCIÓN DE GAVETAS DE ADULTO EN EL PANTEON MUNICIPAL NORTE Y GAVETAS DE ADULTO EN LAS COMUNIDAD,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,07/06/2010 SHANTAL,CONTRATADO,0
0000000105,2010,0080,REUBICACION DEL MONUMENTO A GAONA LEON,Unitario,0000000001,0000000001,0,NULL,Obra,0000000001,08/06/2010 SHANTAL,CONTRATADO,0
